"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_001040368	653	1097	-0.748408628856762	-0.996582080570096	-14.2366194803014	5.4290485763406e-46	9.27851142714796e-46	2.58742869588362e-47	TRUE
NM_213410	69	307	-2.15357038859201	-2.40174384030534	-14.227756785388	6.16270721239295e-46	1.05310298355832e-45	2.93670908396672e-47	TRUE
NM_001351652	189	500	-1.40354186044101	-1.65171531215435	-14.2202179150423	6.86388670718559e-46	1.17277351703891e-45	3.27042529998972e-47	TRUE
NM_001025550	387	67	2.53010056568664	2.2819271139733	14.2187399884803	7.01038159610218e-46	1.19765145130356e-45	3.33980052414725e-47	TRUE
NM_001166155	4864	2957	0.718008985323261	0.469835533609927	14.2077404161863	8.20298503062854e-46	1.40121718599771e-45	3.90746897784465e-47	TRUE
NM_001077457	141	427	-1.5985409072217	-1.84671435893503	-14.2044522662279	8.59722187056034e-46	1.46837312742157e-45	4.09474170074153e-47	TRUE
NM_214772	75878	68829	0.140665103013362	-0.107508348699972	-14.1947196695085	9.87806591112414e-46	1.68692190073223e-45	4.70419222732019e-47	TRUE
NM_199517	1281	1803	-0.493128921090696	-0.74130237280403	-14.1904572008183	1.04972111643588e-45	1.79242817287652e-45	4.99840963308111e-47	TRUE
NM_001007174	69	306	-2.14886338591448	-2.39703683762782	-14.1882952653049	1.0825852466904e-45	1.84830956040162e-45	5.15424185550547e-47	TRUE
NM_001076604	916	1398	-0.609944857278492	-0.858118308991826	-14.1746412419455	1.31513521953906e-45	2.24505920772572e-45	6.2606277565504e-47	TRUE
NM_205589	0	213	-8.73470962022584	-8.98288307193917	-14.1698692126182	1.4076242446666e-45	2.40248851063021e-45	6.69921326059035e-47	TRUE
NM_001145767	0	213	-8.73470962022584	-8.98288307193917	-14.1698692126182	1.4076242446666e-45	2.40248851063021e-45	6.69921326059035e-47	TRUE
NM_001290178	711	1162	-0.708688603785113	-0.956862055498447	-14.165509605828	1.49776444701953e-45	2.55584966254648e-45	7.12730572264863e-47	TRUE
NM_213505	16917	12049	0.489560333027523	0.241386881314189	14.1633082132117	1.54544046153069e-45	2.63687096790776e-45	7.35324374311207e-47	TRUE
NM_200704	446	842	-0.91677652314609	-1.16494997485942	-14.1606288980251	1.60550875096411e-45	2.73901302349714e-45	7.63807961119673e-47	TRUE
NM_001025522	344	51	2.7538394127306	2.50566596101727	14.1601609660511	1.61623522600567e-45	2.75696222240906e-45	7.68813319220211e-47	TRUE
NM_214712	11386	7803	0.545160199726999	0.296986748013665	14.1586224710543	1.65200757606738e-45	2.81762450545317e-45	7.85729753837826e-47	TRUE
NM_001039636	223	11	4.34146828128301	4.09329482956967	14.1452348206359	1.99848443348003e-45	3.40813423581024e-45	9.50400760983854e-47	TRUE
NM_001089463	697	212	1.71709439130522	1.46892093959189	14.1417707550545	2.09934557305906e-45	3.57968410857613e-45	9.98239583736275e-47	TRUE
NM_201072	148	436	-1.55873095914798	-1.80690441086131	-14.1411672881996	2.1174273321524e-45	3.61005767091701e-45	1.00670963061977e-46	TRUE
NM_001159839	195	506	-1.3756632609447	-1.62383671265803	-14.1319389293092	2.41404904771742e-45	4.11525334680075e-45	1.14758974906133e-46	TRUE
NM_001040350	962	355	1.438217869378	1.19004441766466	14.1262704302952	2.6163848254294e-45	4.4596109971904e-45	1.24361817703289e-46	TRUE
NM_001045072	7811	5118	0.609927113241717	0.361753661528383	14.1249234115593	2.66689639760601e-45	4.54513070529934e-45	1.26746641481996e-46	TRUE
NM_001002550	233	560	-1.26509687229069	-1.51327032400402	-14.1226332677043	2.75501102464999e-45	4.69470660393401e-45	1.30917752067769e-46	TRUE
NM_001302501	242	0	8.91886323727459	8.67068978556126	14.1209100082219	2.82321909094082e-45	4.81032685612909e-45	1.34141967080099e-46	TRUE
NM_001326687	1429	630	1.18158218270854	0.933408730995203	14.1181907890232	2.93428146752467e-45	4.99892559577788e-45	1.39401278283262e-46	TRUE
NM_213307	4265	2537	0.749422222141714	0.50124877042838	14.1166104640027	3.00081384958394e-45	5.111623540811e-45	1.42544001113701e-46	TRUE
NM_001024389	6926	7379	-0.0914029283720357	-0.33957638008537	-14.0987319741884	3.86654851937392e-45	6.58549131381951e-45	1.8364464316995e-46	TRUE
NM_001199872	5842	6347	-0.119612484453601	-0.367785936166935	-14.0928472203649	4.20269458793938e-45	7.15710626846545e-45	1.99584839485489e-46	TRUE
NR_120393	58	283	-2.28667724770431	-2.53485069941764	-14.0886327495186	4.46115212397296e-45	7.59629098664835e-45	2.11832053400591e-46	TRUE
NM_131126	0	210	-8.71424551766612	-8.96241896937945	-14.0875431737108	4.53050619491965e-45	7.71340651519984e-45	2.15097966060041e-46	TRUE
NM_001287541	65	296	-2.18708555260049	-2.43525900431383	-14.0834577664569	4.80023978833677e-45	8.1716049540804e-45	2.27875401303585e-46	TRUE
NM_001109715	320	677	-1.08108392868763	-1.32925738040097	-14.0817641308435	4.91669110678515e-45	8.36878288527202e-45	2.33373953968697e-46	TRUE
NM_001037575	80	323	-2.01346225980656	-2.2616357115199	-14.0801954044506	5.02705980103469e-45	8.55555880966968e-45	2.38582433693933e-46	TRUE
NM_001089389	20	203	-3.34340782229781	-3.59158127401115	-14.077643859338	5.21186484092334e-45	8.86895464249381e-45	2.4732186757173e-46	TRUE
NM_001001846	366	737	-1.00982097081103	-1.25799442252436	-14.0776206203931	5.21357869957649e-45	8.87074693080501e-45	2.47371847767844e-46	TRUE
NM_001327812	79	321	-2.0226487389452	-2.27082219065853	-14.0711327381103	5.71466592583996e-45	9.7220998419079e-45	2.71112886077787e-46	TRUE
NM_001161414	225	547	-1.28161583157552	-1.52978928328885	-14.0697778427327	5.82521075119616e-45	9.90890929402864e-45	2.76322300765419e-46	TRUE
NM_001080192	652	1088	-0.738734687019262	-0.986908138732596	-14.0640272334515	6.31857186933633e-45	1.07467742953069e-44	2.9968721187865e-46	TRUE
NM_001161361	1406	618	1.18591785116816	0.937744399454826	14.0585942884693	6.82280107785016e-45	1.16029094317847e-44	3.23561608510801e-46	TRUE
NM_001312677	596	1021	-0.77659863041564	-1.02477208212897	-14.0542943543412	7.25009644360112e-45	1.23280100094562e-44	3.4378194295561e-46	TRUE
NM_001020711	5154	3177	0.698027447146126	0.449853995432792	14.0517454174224	7.51585373239219e-45	1.27782836057942e-44	3.56338384075623e-46	TRUE
NM_001324479	239	0	8.90086680798075	8.65269335626741	14.0477245631562	7.95491451599195e-45	1.35230525535815e-44	3.77107195564819e-46	TRUE
NM_199958	144	427	-1.56816725817818	-1.81634070989151	-14.0445533147	8.31912643155146e-45	1.41404088256801e-44	3.94322945597072e-46	TRUE
NM_001043350	418	82	2.3498071274628	2.10163367574947	14.0416287895157	8.66968813745709e-45	1.47344098607485e-44	4.10887405700268e-46	TRUE
NM_200739	14356	10090	0.508727653822358	0.260554202109025	14.0364920717117	9.32137152402389e-45	1.58399616330793e-44	4.41717096464502e-46	TRUE
NM_001033103	1963	970	1.01700352039168	0.768830068678347	14.023872629772	1.11367826648471e-44	1.8922525322481e-44	5.27678231604241e-46	TRUE
NM_001014827	238	0	8.89481776330794	8.64664431159461	14.0231967883214	1.12433718353986e-44	1.91000059467054e-44	5.32593811005796e-46	TRUE
NM_001204272	238	0	8.89481776330794	8.64664431159461	14.0231967883214	1.12433718353986e-44	1.91000059467054e-44	5.32593811005796e-46	TRUE
NM_001017886	2374	2938	-0.307514460914375	-0.555687912627708	-14.0226603010853	1.13287051712372e-44	1.92413171059161e-44	5.3656813829831e-46	TRUE
NM_207062	93	344	-1.88710594359407	-2.1352793953074	-14.0225818509606	1.13412372887592e-44	1.92601662215074e-44	5.37093769407953e-46	TRUE
NM_001302766	1184	486	1.28464086202317	1.03646741030984	14.0173647230167	1.22063684877434e-44	2.07267470983078e-44	5.77991207270289e-46	TRUE
NM_001002149	153	440	-1.52397187083201	-1.77214532254534	-14.0167845485594	1.23065439698293e-44	2.08942056425424e-44	5.82660997743961e-46	TRUE
NM_001083835	598	165	1.85767945995229	1.60950600823895	14.0072215620482	1.40806772681757e-44	2.39033292486806e-44	6.66574164517695e-46	TRUE
NM_001079949	0	207	-8.69348695749932	-8.94166040921266	-14.0044466168389	1.46415742081427e-44	2.48507942194198e-44	6.92951613600258e-46	TRUE
NM_001080021	0	207	-8.69348695749932	-8.94166040921266	-14.0044466168389	1.46415742081427e-44	2.48507942194198e-44	6.92951613600258e-46	TRUE
NM_001002191	65	294	-2.17730453180791	-2.42547798352124	-14.0031383277458	1.49136743564367e-44	2.53078250041997e-44	7.05740281298498e-46	TRUE
NM_001308638	383	756	-0.981041842296115	-1.22921529400945	-14.0014018938289	1.52826061360574e-44	2.59306084401035e-44	7.2310737456589e-46	TRUE
NM_001123290	5118	3155	0.697940142169536	0.449766690456202	14.0000776495902	1.55700526817903e-44	2.64149927240784e-44	7.36615034776607e-46	TRUE
NM_131017	11325	11472	-0.018605878880944	-0.266779330594278	-13.9862079838194	1.8923620138079e-44	3.21003500775802e-44	8.95158319206502e-46	TRUE
NM_131844	236	0	8.88264304936184	8.63446959764851	13.9739395576484	2.24837582696555e-44	3.81346350947245e-44	1.06343188695593e-45	TRUE
NM_001346207	267	602	-1.17292374507215	-1.42109719678548	-13.9721730251655	2.30485350667164e-44	3.90876141545679e-44	1.09000689724045e-45	TRUE
NM_001201349	132	406	-1.62094179782672	-1.86911524954006	-13.9644575927586	2.5685346028648e-44	4.35538358975484e-44	1.21455306383949e-45	TRUE
NM_001327792	2367	1238	0.93504839152035	0.686874939807017	13.9547624261093	2.94280689522558e-44	4.9893953269052e-44	1.39135514843143e-45	TRUE
NM_001014366	343	53	2.69414431160961	2.44597085989628	13.946224172746	3.31707245767028e-44	5.62323557146782e-44	1.56810941017526e-45	TRUE
NM_001126410	45	254	-2.49683159044249	-2.74500504215582	-13.9369432324971	3.77776525078196e-44	6.40341224280486e-44	1.78567141062396e-45	TRUE
NM_001004002	2663	3224	-0.275799315317354	-0.523972767030688	-13.9273023115439	4.3238065703165e-44	7.32804172992679e-44	2.04351588134794e-45	TRUE
NM_001099429	76	312	-2.03747470541866	-2.285648157132	-13.9272161705406	4.32902349487778e-44	7.33595753271313e-44	2.04572330173441e-45	TRUE
NM_001039460	1467	660	1.15233094142757	0.904157489714239	13.9268096030497	4.3537309434327e-44	7.3768957865507e-44	2.05713944467613e-45	TRUE
NM_205618	21	202	-3.26589405997303	-3.51406751168637	-13.9256519347172	4.42485458002533e-44	7.49646067380522e-44	2.09048160550995e-45	TRUE
NM_001160346	6289	6754	-0.102911543756674	-0.351084995470008	-13.9177694402213	4.94084182507341e-44	8.3695753787165e-44	2.33396053637331e-45	TRUE
NM_200753	86	329	-1.93567901903314	-2.18385247074648	-13.9078435169946	5.67652599752492e-44	9.61458010781591e-44	2.68114564121213e-45	TRUE
NM_001030204	455	100	2.18586654531133	1.937693093598	13.8963522690672	6.66526772961188e-44	1.12878313877196e-43	3.14775264073355e-45	TRUE
NM_200338	522	925	-0.82540355883379	-1.07357701054712	-13.8963231006737	6.66798379055237e-44	1.12910071046075e-43	3.14863822901679e-45	TRUE
NM_001003507	4837	5360	-0.148120462899273	-0.396293914612607	-13.8858463076036	7.71833094471501e-44	1.30679293816206e-43	3.64415517976887e-45	TRUE
NM_212777	45261	34531	0.390376345468999	0.142202893755665	13.8854257512303	7.76376824844452e-44	1.31432022239174e-43	3.66514595115593e-45	TRUE
NM_213008	2972	3531	-0.248642705221005	-0.496816156934339	-13.8851158442771	7.79742109904698e-44	1.31985088261695e-43	3.68056888735237e-45	TRUE
NM_001008596	349	56	2.63972830415205	2.39155485243872	13.8850223218822	7.80760518940899e-44	1.32140814826549e-43	3.68491151694094e-45	TRUE
NM_199546	124606	98924	0.33298105684916	0.0848076051358264	13.8807030025706	8.29265993096142e-44	1.4033249849143e-43	3.91334683815097e-45	TRUE
NM_205594	9808	6640	0.562775737456494	0.314602285743161	13.877871574783	8.62677653110557e-44	1.45968189591338e-43	4.07050511712201e-45	TRUE
NM_001166154	2417	2971	-0.297731132069833	-0.545904583783167	-13.8764366373265	8.80118278970259e-44	1.48900444122624e-43	4.15227469382032e-45	TRUE
NM_212600	2365	2918	-0.303139699691133	-0.551313151404467	-13.8753446096997	8.93625751349931e-44	1.51166623697743e-43	4.21546993918624e-45	TRUE
NM_001044334	2569	3125	-0.282649299535995	-0.530822751249329	-13.874574185199	9.03279145950612e-44	1.52780354853569e-43	4.26047084620465e-45	TRUE
NM_212764	20675	19971	0.0499807553066756	-0.198192696406658	-13.8736202664541	9.15375586095166e-44	1.54806843451963e-43	4.31698200957969e-45	TRUE
NM_001002683	16502	16193	0.0272705943571001	-0.220902857356234	-13.8692389006887	9.7303778884659e-44	1.64537859572246e-43	4.58834353720636e-45	TRUE
NM_001037681	37	236	-2.67318968373289	-2.92136313544623	-13.866817015446	1.00644797887647e-43	1.70165996730713e-43	4.74529116509396e-45	TRUE
NM_001002114	3743	2186	0.775901647228057	0.527728195514723	13.8594001923056	1.11602925813726e-43	1.88669783183521e-43	5.26129234078269e-45	TRUE
NM_001114683	2325	2876	-0.306832959556541	-0.555006411269875	-13.8585317189781	1.12961317577317e-43	1.90942166720571e-43	5.32466059136881e-45	TRUE
NM_001045183	0	201	-8.65105169117893	-8.89922514289226	-13.8358677580266	1.5485634910899e-43	2.61725746486535e-43	7.29854904235408e-45	TRUE
NM_001128812	370	733	-0.986287927617498	-1.23446137933083	-13.8330304284908	1.61088483449496e-43	2.72224535081781e-43	7.59132086353086e-45	TRUE
NM_001013458	537	940	-0.807738668579587	-1.05591212029292	-13.8202841608262	1.92309208232738e-43	3.24943758418171e-43	9.06146219337994e-45	TRUE
NM_001245957	12	178	-3.89077093024524	-4.13894438195858	-13.8166464754782	2.02275843029392e-43	3.41741321112063e-43	9.52988319039368e-45	TRUE
NM_001347607	16489	16171	0.028095010510313	-0.220078441203021	-13.8100609943057	2.21643843008744e-43	3.74416093083585e-43	1.04410599809207e-44	TRUE
NM_001110468	46	253	-2.4594316186373	-2.70760507035063	-13.8091750598278	2.24386429490416e-43	3.79001380527962e-43	1.05689264431826e-44	TRUE
NM_001126393	0	200	-8.64385618977472	-8.89202964148806	-13.807453664951	2.29812244621108e-43	3.88117069648124e-43	1.08231288095584e-44	TRUE
NM_001017571	219	530	-1.27506148984939	-1.52323494156272	-13.8057511312605	2.35306967267603e-43	3.97346825511742e-43	1.10805120694168e-44	TRUE
NM_131225	229	0	8.83920378809694	8.59103033638361	13.7993718597677	2.57082910907609e-43	4.34036503132882e-43	1.2102888661093e-44	TRUE
NM_001080020	229	0	8.83920378809694	8.59103033638361	13.7993718597677	2.57082910907609e-43	4.34036503132882e-43	1.2102888661093e-44	TRUE
NM_001128344	195	495	-1.34395440121736	-1.5921278529307	-13.7800566133503	3.36008585788849e-43	5.67180803264949e-43	1.58165444710041e-44	TRUE
NM_200108	0	199	-8.63662462054365	-8.88479807225698	-13.7789468460785	3.41213528075994e-43	5.75894325666723e-43	1.6059531916583e-44	TRUE
NM_001320052	3188	1805	0.820652792215938	0.572479340502604	13.7681218113918	3.96384739901572e-43	6.68927270001044e-43	1.86538716630304e-44	TRUE
NM_001114592	116	375	-1.69276579025567	-1.94093924196901	-13.764081094413	4.19180130116894e-43	7.07307211260323e-43	1.97241442184969e-44	TRUE
NM_001114428	14134	9957	0.505386778865242	0.257213327151908	13.7569125319572	4.62876047789574e-43	7.80939762497599e-43	2.17774797941261e-44	TRUE
NM_178290	11975	12037	-0.00745021583503735	-0.255623667548371	-13.7539935210348	4.81940972117082e-43	8.13002936380424e-43	2.26716014087505e-44	TRUE
NM_001276280	0	198	-8.62935662007961	-8.87753007179294	-13.7503465375378	5.06861626060406e-43	8.54935047699929e-43	2.38409306590182e-44	TRUE
NM_001270536	120	381	-1.6667565918848	-1.91493004359814	-13.7496753319472	5.11585862443951e-43	8.62795147060711e-43	2.4060119338132e-44	TRUE
NM_001089346	2653	3200	-0.270447229546029	-0.518620681259363	-13.7463802430552	5.3542113989595e-43	9.02880204260055e-43	2.51779411793624e-44	TRUE
NM_214766	20692	19962	0.051816824599733	-0.196356627113601	-13.7463698163393	5.35498289054601e-43	9.02896914292464e-43	2.51784071594682e-44	TRUE
NM_001080173	1909	947	1.01138077193555	0.763207320222219	13.7418766281298	5.69794728909665e-43	9.60603090997989e-43	2.67876159071207e-44	TRUE
NM_200362	1509	2021	-0.421476515853053	-0.669649967566387	-13.7412688933607	5.74598291010348e-43	9.68579695165322e-43	2.70100534681488e-44	TRUE
NM_001020687	1235	525	1.23412171391855	0.985948262205221	13.7380307861135	6.00879776216506e-43	1.01275431593263e-42	2.82419178927448e-44	TRUE
NM_213556	72	300	-2.05889368905357	-2.3070671407669	-13.7336682973249	6.38187216174865e-43	1.07549923930674e-42	2.99916383789876e-44	TRUE
NM_001316890	45	249	-2.46814883573841	-2.71632228745174	-13.7229375750806	7.40051556620105e-43	1.24700869648573e-42	3.47743936151554e-44	TRUE
NM_001007310	1096	443	1.30686919440551	1.05869574269218	13.7226624515516	7.42865615704905e-43	1.25159341125288e-42	3.49022441075982e-44	TRUE
NM_200225	4387	2651	0.726698036151971	0.478524584438637	13.7219552162196	7.50148411176188e-43	1.26370503892534e-42	3.5239991959068e-44	TRUE
NM_001024414	465	848	-0.866833548567804	-1.11500700028114	-13.7199757549337	7.70911792619638e-43	1.298520264839e-42	3.62108579787951e-44	TRUE
NM_001001889	29545	27887	0.0833212570132673	-0.164852194700066	-13.7157202866103	8.17504845184242e-43	1.37682867943484e-42	3.8394585839081e-44	TRUE
NM_001002724	214	520	-1.28090082662731	-1.52907427834064	-13.7134271249181	8.43763328141752e-43	1.4208745886992e-42	3.96228609828011e-44	TRUE
NM_001278854	946	1408	-0.573735245297902	-0.821908697011236	-13.710752812669	8.75447741646792e-43	1.47404542631136e-42	4.11055961402892e-44	TRUE
NM_001005960	13138	13098	0.00439913449832652	-0.243774317215007	-13.7104704830429	8.78860999751282e-43	1.47960700910986e-42	4.12606878167973e-44	TRUE
NM_212646	5936	6395	-0.107453267148196	-0.35562671886153	-13.7072143961482	9.19195643595289e-43	1.54731842825593e-42	4.31489052352178e-44	TRUE
NM_001017869	101	349	-1.78887174345786	-2.03704519517119	-13.7056710392383	9.38951993782747e-43	1.58037695819939e-42	4.40707835956751e-44	TRUE
NM_200041	3726	4262	-0.193902918841065	-0.442076370554399	-13.7034391085636	9.68272097844744e-43	1.62952221203901e-42	4.54412603262319e-44	TRUE
NR_137203	1047	415	1.33507820069652	1.08690474898319	13.7026250074088	9.79191849935525e-43	1.64769275199677e-42	4.59479685075557e-44	TRUE
NM_001044920	51	260	-2.34994247105696	-2.59811592277029	-13.6901196530858	1.16317560494043e-42	1.95703821866184e-42	5.45744528706486e-44	TRUE
NM_173259	5280	3297	0.679384042575428	0.431210590862094	13.6771652474669	1.39007008268357e-42	2.33849424583751e-42	6.52118301987e-44	TRUE
NM_001024453	23816	17519	0.443010699706992	0.194837247993658	13.6743752031196	1.44442606909113e-42	2.42963212523559e-42	6.77533236945919e-44	TRUE
NM_001030225	224	0	8.8073549220576	8.55918147034427	13.6725472701183	1.48117919091332e-42	2.49098555646365e-42	6.94598910152556e-44	TRUE
NM_199215	224	0	8.8073549220576	8.55918147034427	13.6725472701183	1.48117919091332e-42	2.49098555646365e-42	6.94598910152556e-44	TRUE
NM_001002594	231	17	3.76428620016572	3.51611274845238	13.6675535395468	1.58639566435404e-42	2.6674331305968e-42	7.43847014755287e-44	TRUE
NM_001044821	1115	1592	-0.513796625735983	-0.761970077449317	-13.6570507684706	1.83256626211341e-42	3.08096904565654e-42	8.59166665089864e-44	TRUE
NM_199959	67	289	-2.10883649204291	-2.35700994375624	-13.6526654335875	1.94627295539207e-42	3.27172674574421e-42	9.12361830181049e-44	TRUE
NM_214725	256	25	3.35614381022528	3.10797035851194	13.6500628604941	2.0170449902637e-42	3.39027163966215e-42	9.45419553144706e-44	TRUE
NM_001076578	1757	2276	-0.373386366298206	-0.62155981801154	-13.6484830354653	2.0612478690865e-42	3.46413471665751e-42	9.66017193885315e-44	TRUE
NM_001013313	495	122	2.02054737740409	1.77237392569075	13.6429921403943	2.2225097005068e-42	3.734684051859e-42	1.04146325212957e-43	TRUE
NM_173245	3535	4069	-0.20296406537695	-0.451137517090284	-13.6425688388306	2.2354504829468e-42	3.75595959522143e-42	1.04739620288883e-43	TRUE
NM_199514	433	94	2.20363436304909	1.95546091133575	13.6384820001527	2.36430915168641e-42	3.97196838344115e-42	1.10763294900819e-43	TRUE
NM_200920	0	194	-8.59991284218713	-8.84808629390046	-13.6349947697648	2.4800863009995e-42	4.16594931821632e-42	1.161726953314e-43	TRUE
NM_001302500	193	6	5.00749453654692	4.75932108483359	13.6327939619657	2.55603867983148e-42	4.29299404537549e-42	1.19715496084445e-43	TRUE
NM_130988	1756	853	1.04167519821707	0.793501746503734	13.6310919275816	2.61636055862078e-42	4.39375807668332e-42	1.22525426838595e-43	TRUE
NM_001089369	4056	4578	-0.174659810552345	-0.422833262265679	-13.6295408221482	2.67256561349909e-42	4.48758422634311e-42	1.25141886105366e-43	TRUE
NM_001177933	4893	3021	0.695693098705101	0.447519646991767	13.6257870002626	2.81360704024115e-42	4.7238203721378e-42	1.31729625824538e-43	TRUE
NM_001004290	150	424	-1.49910176406732	-1.74727521578065	-13.6250662863176	2.84152158793259e-42	4.77009024662568e-42	1.33019919013751e-43	TRUE
NM_001099449	12680	8859	0.517338983171658	0.269165531458325	13.6073260872984	3.62256701347609e-42	6.08047873211961e-42	1.6956173713559e-43	TRUE
NM_001044811	20245	19532	0.0517259599263564	-0.196447491786977	-13.6035680927993	3.81364488784509e-42	6.40040289388624e-42	1.78483221612502e-43	TRUE
NM_001303056	9678	6572	0.558376458926725	0.310203007213391	13.6031824169838	3.83381327553429e-42	6.43344722117901e-42	1.79404703914322e-43	TRUE
NM_001312676	1348	598	1.17260310698375	0.92442965527042	13.6014609963411	3.92513395604609e-42	6.58586764485654e-42	1.83655137630533e-43	TRUE
NM_001328531	221	0	8.78790255939143	8.5397291076781	13.5955680324132	4.25444714775966e-42	7.13752077712602e-42	1.99038673619202e-43	TRUE
NM_001044836	78	307	-1.97669262650793	-2.22486607822126	-13.5901738466934	4.5799127578271e-42	7.68258195029385e-42	2.14238384602367e-43	TRUE
NM_001256625	171	454	-1.40869597240502	-1.65686942411835	-13.5804555740893	5.23001184349142e-42	8.77199588238855e-42	2.44618051553574e-43	TRUE
NM_200057	997	1458	-0.548325309928741	-0.796498761642074	-13.5804019495358	5.2338424060321e-42	8.77732431974511e-42	2.44766641678497e-43	TRUE
NM_214726	0	192	-8.58496250072116	-8.83313595243449	-13.5767373225722	5.50233814073765e-42	9.22644812110704e-42	2.57291019330801e-43	TRUE
NM_001326616	17	185	-3.44391861926597	-3.69209207097931	-13.5765818324775	5.51402852734249e-42	9.2448963747228e-42	2.57805471904031e-43	TRUE
NM_199731	220	0	8.78135971352466	8.53318626181133	13.5697576119458	6.05218429219693e-42	1.01459089482672e-41	2.82931331870314e-43	TRUE
NM_200454	127	387	-1.60750506937224	-1.85567852108558	-13.5673303081721	6.25593882295736e-42	1.0486174823951e-41	2.92420070423765e-43	TRUE
NM_001033090	647	198	1.7082652819129	1.46009183019956	13.5639354172028	6.55240840031212e-42	1.09817448826e-41	3.06239659919742e-43	TRUE
NM_199543	1975	998	0.984740932614567	0.736567480901233	13.5519432634824	7.71600473743865e-42	1.29303022106984e-41	3.60577612573919e-43	TRUE
NM_001109719	0	191	-8.57742882803575	-8.82560227974908	-13.5474603205205	8.20190620533965e-42	1.37411349376545e-41	3.83140892003807e-43	TRUE
NM_001128543	0	191	-8.57742882803575	-8.82560227974908	-13.5474603205205	8.20190620533965e-42	1.37411349376545e-41	3.83140892003807e-43	TRUE
NM_205731	0	191	-8.57742882803575	-8.82560227974908	-13.5474603205205	8.20190620533965e-42	1.37411349376545e-41	3.83140892003807e-43	TRUE
NM_001105104	3043	3574	-0.232045300526895	-0.480218752240229	-13.5416157607794	8.88136604339612e-42	1.48757619097821e-41	4.14829183977562e-43	TRUE
NM_001003576	2792	3323	-0.251187351482379	-0.499360803195713	-13.53295963225	9.99183754677689e-42	1.6733648612886e-41	4.66638673107968e-43	TRUE
NM_001082998	314	649	-1.04745391910751	-1.29562737082085	-13.5172082433032	1.23784812182284e-41	2.0728051602241e-41	5.78027584990325e-43	TRUE
NM_001128385	70	291	-2.05559232596332	-2.30376577767665	-13.5144680658789	1.28481001361212e-41	2.15117566867626e-41	5.99882179239874e-43	TRUE
NM_212873	695	224	1.63351424555327	1.38534079383993	13.5122618933979	1.32390432075573e-41	2.21635546928164e-41	6.18058380002517e-43	TRUE
NM_001076584	151	422	-1.48269444938211	-1.73086790109544	-13.5035918283936	1.48934256902509e-41	2.4930057363337e-41	6.95205759225436e-43	TRUE
NM_001040379	1201	512	1.23002043570563	0.981846983992301	13.5008408416323	1.54601519588835e-41	2.5875473077887e-41	7.21569856188324e-43	TRUE
NM_001003451	217	0	8.76155123244448	8.51337778073115	13.4918664449331	1.74623187514298e-41	2.92228335237038e-41	8.14915179314521e-43	TRUE
NM_131385	457	829	-0.85917793643768	-1.10735138815101	-13.4901465754153	1.78744842479191e-41	2.99088566331537e-41	8.34045789794089e-43	TRUE
NM_001142584	0	189	-8.56224242422107	-8.8104158759344	-13.4886055061217	1.82520119682635e-41	3.05367576264444e-41	8.51555592535297e-43	TRUE
NM_001080618	281	35	3.00514330327596	2.75696985156263	13.4815064641686	2.00961267565882e-41	3.36178883876251e-41	9.37476768683476e-43	TRUE
NM_001003590	2837	1580	0.844441592209893	0.59626814049656	13.4721317684911	2.28181514368616e-41	3.81666837934949e-41	1.06432560491398e-42	TRUE
NM_001083848	216	14	3.94753258010586	3.69935912839253	13.470530383557	2.33184926019777e-41	3.89987194743251e-41	1.08752795815224e-42	TRUE
NM_001040311	1376	620	1.15014034942786	0.901966897714526	13.4603727964453	2.67562866708545e-41	4.47426422685224e-41	1.2477044129784e-42	TRUE
NM_001037102	0	188	-8.55458885167764	-8.80276230339097	-13.4590259569241	2.7248446375754e-41	4.55599723488513e-41	1.2704966821959e-42	TRUE
NM_200512	321	50	2.68257329734758	2.43439984563424	13.4546847152999	2.88969225218012e-41	4.83102434789277e-41	1.34719142465856e-42	TRUE
NM_001007311	195	8	4.60733031374961	4.35915686203628	13.4522949323022	2.98463258684619e-41	4.98912565369982e-41	1.39127994669292e-42	TRUE
NM_001128265	79	305	-1.94888468427315	-2.19705813598648	-13.4411421906344	3.47038279500897e-41	5.80038588142649e-41	1.61750998472546e-42	TRUE
NM_001110038	1803	891	1.01690205991042	0.768728608197086	13.4386559566462	3.58896059450591e-41	5.99782985227447e-41	1.6725696998546e-42	TRUE
NM_001020733	116	366	-1.65771884315647	-1.9058922948698	-13.4337136652701	3.83677450426922e-41	6.41117571469974e-41	1.78783635164043e-42	TRUE
NM_001079958	23455	17279	0.440875775044731	0.192702323331397	13.4265991978671	4.22367022542963e-41	7.05679280665287e-41	1.96787473423969e-42	TRUE
NM_200620	540	147	1.87714325221447	1.62896980050113	13.4262236036338	4.24514096542174e-41	7.09178314054281e-41	1.97763222548128e-42	TRUE
NM_001020503	733	1153	-0.65350740951796	-0.901680861231294	-13.4245619777932	4.3414371629987e-41	7.25174999685864e-41	2.02224097955479e-42	TRUE
NM_001128754	628	191	1.71719192085588	1.46901846914254	13.4242078339135	4.36224004089971e-41	7.28559194890564e-41	2.03167823018908e-42	TRUE
