"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_001199726	4758	9326	-0.970903157914758	-0.553239902152292	-22.2474753495404	1.19323157305843e-109	5.64545253499243e-109	4.8228584316606e-110	TRUE
NM_001123264	1022	2901	-1.50515509926038	-1.08749184349791	-22.2333899562834	1.63323263536121e-109	7.72439684396361e-109	6.59888152765283e-110	TRUE
NM_200641	59	704	-3.57678856927545	-3.15912531351299	-22.2203457427062	2.18382469962959e-109	1.03246862566032e-108	8.82028497419222e-110	TRUE
NM_001303006	15127	15710	-0.0545572812644473	0.363105974498019	22.2134379322951	2.5468506188484e-109	1.20366374899487e-108	1.02827892445152e-109	TRUE
NM_001007291	11164	11089	0.0097247596066854	0.427388015369151	22.212335657726	2.61010817991966e-109	1.2331130423351e-108	1.05343718622274e-109	TRUE
NM_001020822	26730	29640	-0.149085610062755	0.268577645699711	22.2028125012447	3.22620000239463e-109	1.52362609816204e-108	1.30161983094749e-109	TRUE
NM_001320519	750	2359	-1.65321291785622	-1.23554966209375	-22.2017369484575	3.30432739763116e-109	1.55995825460372e-108	1.33265805967213e-109	TRUE
NM_001075108	2110	4890	-1.21259146624505	-0.794928210482583	-22.1976984813624	3.61490998877243e-109	1.70596548095324e-108	1.45739069683779e-109	TRUE
NM_001328073	3736	2895	0.367931106833062	0.785594362595528	22.1970131579285	3.67043459780786e-109	1.73154245547218e-108	1.47924087208068e-109	TRUE
NM_130948	20785	22451	-0.111236958158281	0.306426297604184	22.1912459621017	4.17271445823153e-109	1.9677833475478e-108	1.68105930402884e-109	TRUE
NM_001045852	11484	19781	-0.784490125655347	-0.366826869892881	-22.1894290503709	4.34474125571137e-109	2.04816786915429e-108	1.74973106513246e-109	TRUE
NM_001320259	3155	2312	0.448498607369233	0.866161863131699	22.1782520588964	5.57012007711852e-109	2.62487883980975e-108	2.24240996912056e-109	TRUE
NM_001030137	243	1232	-2.34197403708912	-1.92431078132665	-22.1772531422037	5.69515150033373e-109	2.68282976418755e-108	2.29191691343115e-109	TRUE
NM_001045851	10039	9805	0.0340260318768468	0.451689287639313	22.1674822179919	7.07592819456564e-109	3.33207246822795e-108	2.84655901341642e-109	TRUE
NM_212874	13613	13941	-0.0343490111600566	0.383314244602409	22.1673934065246	7.0899007469722e-109	3.33744732383635e-108	2.85115070337029e-109	TRUE
NM_001177497	76	759	-3.32002856197188	-2.90236530620942	-22.1612248663979	8.13088651162761e-109	3.82609248404295e-108	3.26859579149832e-109	TRUE
NM_001080620	15406	16049	-0.0589910765780122	0.358672179184454	22.1606629343526	8.23298098580047e-109	3.87273725130838e-108	3.30844398926538e-109	TRUE
NM_001256203	669	2188	-1.7095346221511	-1.29187136638863	-22.1394536874211	1.3182469471662e-108	6.19870698588173e-108	5.29549864549401e-109	TRUE
NM_200506	1446	732	0.982151998667074	1.39981525442954	22.1217544931053	1.95188031820915e-108	9.1748925660253e-108	7.83802674761033e-109	TRUE
NM_200570	3879	3048	0.34782187303809	0.765485128800556	22.1158169066662	2.22641513749434e-108	1.04615846734424e-107	8.93723603875996e-109	TRUE
NM_001040035	1653	910	0.861148274206256	1.27881152996872	22.0655317527765	6.77671696568533e-108	3.18312913577239e-107	2.71931808767656e-108	TRUE
NM_205684	1001	2846	-1.50749368769049	-1.08983043192802	-22.0600323465164	7.65281237458959e-108	3.59335077804703e-107	3.06976668219238e-108	TRUE
NM_001111195	10425	18143	-0.799365645916009	-0.381702390153543	-22.0555993315484	8.4406219233338e-108	3.96183779661627e-107	3.38456176964528e-108	TRUE
NM_001002338	769	224	1.77948486590422	2.19714812166669	22.0536778773516	8.80676115233699e-108	4.1322083622692e-107	3.53010778459678e-108	TRUE
NM_001077386	1864	1096	0.766154061693753	1.18381731745622	22.0510053879683	9.3425112191311e-108	4.38201065596354e-107	3.74351159782954e-108	TRUE
NM_213333	87024	105156	-0.273045933806177	0.144617321956289	22.0448240594012	1.07095911106982e-107	5.02142007361419e-107	4.28975321124942e-108	TRUE
NM_199863	20470	33136	-0.69488835630974	-0.277225100547274	-22.0446282769825	1.07560084093258e-107	5.04137167413746e-107	4.30679768097304e-108	TRUE
NM_199733	624	135	2.20858662181142	2.62624987757388	22.0441599049643	1.08678692177152e-107	5.09197148261052e-107	4.35002463424597e-108	TRUE
NM_001080036	2220	1421	0.643653121994689	1.06131637775715	22.0374697767302	1.25983875319845e-107	5.90065949612949e-107	5.04087940282442e-108	TRUE
NM_001007421	1291	3395	-1.3949225738249	-0.977259318062437	-22.0308823891657	1.45707228743505e-107	6.82198525387754e-107	5.82795956540119e-108	TRUE
NM_001007445	2757	5988	-1.11897495404823	-0.701311698285759	-22.0254191766028	1.64381639515527e-107	7.69355617452648e-107	6.57253462601634e-108	TRUE
NM_213230	3318	2486	0.41648758990338	0.834150845665846	22.0252416068808	1.65027125204467e-107	7.72099648912148e-107	6.59597663563233e-108	TRUE
NM_001014292	9494	9208	0.0441282162972012	0.461791472059667	22.0009162840472	2.82219639890123e-107	1.31992577365607e-106	1.12760050805242e-107	TRUE
NM_001193598	1094	3020	-1.46493581141988	-1.04727255565742	-21.9986459665269	2.96703966622497e-107	1.38717080309098e-106	1.1850473212507e-107	TRUE
