	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_sphere	NAI_shield
NM_200533	7.135120735680001	6.8373454573000005	6.25016431092	6.27030451829	6.35752663196	6.45849390786	7.298658941489999	7.081430795539999	7.02417151996	7.022345971289999	7.0896875147800005	6.68801430061
NM_200535	5.56833892086	5.35884907941	5.662439956390001	5.60765705418	5.17687864173	2.74151351809	5.458855746819999	5.8703583333800005	6.0192701648	5.73704411237	5.0326832348699995	2.7543470754799997
NM_001006088	5.20593367918	5.618899034630001	6.2881266597800005	5.80844643533	6.03336457436	5.1869640626999995	5.16964387619	5.880839632130001	5.919164636460001	5.62898574149	5.51270456706	4.90959759378
NM_200537	3.7502148314099997	4.2867211765099995	4.50186848629	4.2723953432499995	4.30376460134	2.26028840526	3.7897838539699995	4.14490672188	4.22027268232	4.0874706868	3.9769502700099997	2.33109395455
NM_200536	1.48849763919	1.81689477975	1.34285245859	1.5587451978799998	1.40695974674	3.9290109868400003	1.6837773519600001	1.40310003982	2.1085181241799997	2.1844277746	1.91532550435	3.75868722762
NM_214798	1.5411016767399999	2.4109716508099996	2.1664628700999997	2.01300741308	2.22841214396	0.8966751362630001	1.59565520866	2.18142053015	2.4159192763	2.14644783418	1.9028463351	0.979679148415
NM_001007281	2.37195366497	2.46759047037	3.31746264157	3.9746130328900002	4.048565814130001	4.5327508723	2.45357242051	2.77863540759	3.82571803619	4.75756919087	4.66544303616	4.9865403654
NM_001007282	2.0161783633000003	1.9802821763099998	2.251087566	2.7461062110000003	2.4138087195400004	3.6416157019699997	2.24840782528	2.02481267175	2.9101533623400004	3.27106098153	2.93283489101	4.02460178744
NM_001083056	0.464423825505	0.7311675972789999	1.9212392322599998	2.5488141754	2.8275405390599997	1.70793026977	0.550540491513	1.4570236547600002	2.0083632895599997	2.7749406142299997	2.86907348229	1.76322012273
NM_001007284	1.26540295327	0.486030776513	0.823850245255	0.772544128849	0.822684450749	1.0823797693000001	0.898446475486	0.502626104749	0.992924028193	0.8015871731700001	0.8878934975309999	0.9592341686939999
NM_214791	0.818841874473	0.810954735813	1.19805794381	1.7334464860099998	1.80498471449	0.247771194674	0.729715832984	1.17304367651	1.42102646252	1.87289608024	1.62339258546	0.431351574237
NM_214793	7.7841372920700005	7.51021695212	7.116572454860001	8.00616119031	8.01313172563	9.998554505880001	7.943114263260001	7.30312796229	8.17658465459	8.57668539406	9.03229120793	9.97167786088
NM_214794	0.7931152334620001	0.627763013261	0.718184950537	1.04961133957	1.36764327056	4.57957281105	0.817982842219	0.6895895635989999	1.35448300541	1.6034238913999999	2.04023404542	4.44734180231
NM_214796	5.22243693791	5.2526856401	5.759712714500001	5.70480225839	4.2900584319	0.611271557533	5.32586560515	5.50783500765	5.71101498744	5.783967179380001	4.04549237673	0.92674098486
NM_214797	3.6063473261400003	3.66996169549	4.3241304365	4.46760405779	3.4075854900099998	1.29422259518	3.31442138957	3.8472417559500003	4.1470259364099995	4.48763492561	4.08772458249	1.16275480633
NM_131585	7.5421540809000005	7.711318076919999	8.563635533220001	9.68366405384	9.88129071255	10.4401686028	7.54154543273	7.81544553486	8.92591858885	10.260043944400001	10.6953177174	10.6865398347
NM_131584	1.93666477575	2.44036775099	2.96323002768	3.1839296229799996	3.68986720208	2.3681140959	1.60596057515	2.5981130024000003	2.9647401841799996	3.3036449864999997	3.76348959161	2.8298595127399997
NM_001305560	2.06622414861	2.13745846643	2.66413301843	2.9500991757499997	3.4579045757499998	0.462137047795	1.7739613126400002	1.9488010821900001	2.25966674771	2.64524256786	2.86401632381	0.614499533651
NM_131580	7.81151575592	8.13017655779	6.77490026969	7.12838216313	7.54483963072	10.012976274	8.106727747339999	7.352415487819999	8.626914338819999	8.77155397982	9.03093977201	10.598527516699999
NM_001305568	4.54210431802	4.809320748459999	4.9408535252900005	5.02668752612	4.49774176938	2.60677062878	4.60253665672	4.887292746569999	5.02132003847	5.05983122675	4.4335258861	3.00343288301
NM_001305569	1.08383184496	1.32381181718	2.80334136805	4.277497632569999	4.30395706805	4.65326152804	1.2558183881	1.87706873023	2.9243174273	4.85338751024	4.930787603500001	4.643976797480001
NM_001130840	1.17636273681	1.5212492260600001	1.08713027465	0.746027668026	1.0162646861799998	0.808011892543	1.6024131181299999	1.52237317817	0.8001196260510001	0.773516889189	0.781004137932	0.860514262912
NM_131059	7.234548572939999	7.3409891180699995	7.51330050496	7.1065791127399995	7.747843337210001	9.343313190489999	7.296597051669999	7.7012041126	7.6925204993800005	7.049400246739999	7.52384157421	9.13608496729
NM_131721	1.61248347691	1.6014752679299997	1.7893585204400002	1.6961728303499999	2.3496901487099997	4.08005255669	1.4606362211300001	1.92113279685	1.8058120121	1.8040007770299997	2.18447016604	3.64487126264
NM_131720	2.78879156435	3.31828719161	3.30549541291	2.7217035408899997	3.94405273741	3.45161967268	2.58324078863	3.53515190944	3.0249200043599997	2.7802360207200003	3.54155832169	3.1807366033499997
NM_131723	0.29517124405	1.1344705971200002	0.584129916979	1.00274086353	7.113586551519999	6.64499295756	0.36950655542099997	0.45200443057499995	0.570191086291	1.88569846258	6.38535409327	6.079413671419999
NM_131722	6.57955714167	6.805716981950001	7.29370407522	7.24072889898	7.248010081810001	6.39845069298	6.45257457125	7.0029228526	7.236522564310001	7.17047219488	7.1583514916899995	6.306962252740001
NM_131057	6.90611484375	7.1529507720000005	7.10315138598	6.96075157548	6.80764194634	6.54721306977	6.882090516789999	7.0078169051999994	7.13401670767	6.92228518082	7.16336397807	6.54361429349
NM_001008618	7.39721607748	7.453507542200001	6.98614853577	6.4112585938699995	6.54960117008	5.25741342092	7.503418851619999	7.3267350676100005	6.72439527241	6.225829883130001	5.9289475007700005	4.8076490647500005
NM_001287204	3.7126794915300008	3.57603484073	4.14361185741	4.16578819665	4.08084518012	1.35859259606	3.70158051368	3.6892393875300002	3.80468063811	4.00460751216	3.4243815632	1.45764970852
NM_001166048	0.7712376304199999	1.11118411697	0.882886872531	0.6150093435239999	0.976902508449	0.7099760847490001	0.67547636464	0.7596151108429999	0.624685911683	0.6741588665449999	1.00787797367	0.740470720521
NM_001030239	7.43440471867	7.56728755768	7.6938548313999995	7.521319692989999	7.565903875639999	6.89099285002	7.396728019689999	7.485765700489999	7.49751569796	7.0074033375800004	7.18395042755	6.8959225461399996
NM_001076706	0.540045606387	0.492547101729	0.630466172673	0.627177925444	0.785224807579	2.05047692476	0.381177834697	0.303485276856	0.442514367003	0.444410315088	0.597970972768	1.16244828602
NM_001030237	1.08256495422	1.52551429792	2.15147111399	2.9557009698299996	3.0681809579799997	2.6149014111099995	0.906158680639	1.75022610523	2.30487408696	3.13705352141	3.18981685907	2.4034546021
NM_001030236	2.4914090044	2.3876076421400003	2.6694053542700003	2.7242802957800003	3.75171785456	1.66744993716	2.08580261712	2.37003558023	2.6999912497900005	2.7605908952	3.4543602678199994	2.2757359358500002
NM_001030235	6.99720693136	7.238095228530001	6.2273933907800005	5.75359508197	5.416726328459999	3.43060844588	6.91526025462	6.83378465831	5.99911224219	5.75868089714	5.5876231572599995	3.2579957744700003
NM_001030234	4.99248226123	5.13348860556	6.0430254441799995	6.25646230678	6.03789047608	4.671253693630001	4.93252087178	5.60342034512	5.98345193215	6.036651168910001	5.803841910499999	4.31905883424
NM_001114720	1.53093477836	1.9718291294099999	3.72458022817	4.530046673469999	3.8635697421199997	0.983650198493	1.5931008191299998	2.8069393419599997	3.4512842433800004	4.45443909009	3.9642073216000004	1.2005485101200002
NM_214820	1.66119408169	1.52706260991	1.9326485425	2.24854447402	2.4147604497	3.7817768048400002	1.64219202093	1.63192791779	2.03276476868	2.22872947653	2.8388583695	3.65964408757
NM_001030231	4.4829039961	4.4257918821499995	5.177958433030001	5.0545268106300005	4.92038842108	3.23453800136	4.4440129161	4.790286525880001	4.900349032069999	4.71748664446	4.69657790891	2.9658942052599997
NM_001114723	4.65053120031	4.886183850959999	4.36109414152	3.9104322890800005	3.29317221185	0.46923175636299996	5.1181481154699995	5.12619199958	4.186423929659999	3.48362857335	2.70785463084	0.697288542371
NM_001003651	1.75689450915	1.83547152188	3.6983516812599997	4.6497070812	3.7319511530500002	3.91445340325	1.8179500120099998	2.78364671686	3.7732723600199995	4.998168428730001	4.1255323553	3.3791138569099997
NM_001327927	0.892111294561	1.33702429785	2.27609132652	3.0018910944	2.23905156449	4.41412284349	0.8331772215790001	1.7740642065099999	2.0888247995700002	3.0018639910900005	2.24179624484	3.5207715797400003
NM_001327924	2.0526644625599997	1.8838952473400004	1.7881940962599998	1.64074953522	0.9598938258409999	0.741469932894	1.98753241558	1.93255549885	1.6776847834	1.4198593741699999	1.13073369916	0.607005700539
NM_001080665	2.56900694681	2.61802112294	2.56333332319	2.38648345705	2.2134468426800002	0.701231896789	2.59590263849	2.5919854789700003	2.6517354992	2.5214648193	2.27538020269	0.7194127387899999
NM_001327921	1.1692452522499999	1.5356773787	2.23443592819	2.47808161773	2.7051799876700002	2.26296753093	1.20708708804	1.9126603941799998	2.22565655517	2.93140230038	2.82541209033	2.4014207279299997
NM_001327928	11.202483197000001	10.8711526439	10.2816190363	10.1255920909	9.30867523622	6.65096865969	10.8404479009	10.668185924	10.1786148139	10.2071168961	9.683655556569999	6.990328271160001
NM_213333	5.85431553097	6.47534470348	5.9516596924	5.66346219388	6.08372195668	6.85084179395	5.76208646033	6.03015000648	5.709515413919999	5.426043830680001	5.59851206158	6.60777108396
NM_001007373	1.9095017796400002	2.23715696492	2.39187553625	2.53810824813	1.96553334237	4.6314547929800005	2.19299542274	2.41667258509	2.58812215215	2.4930337700200003	2.14704822598	3.8232821600499998
NM_001024422	0.454172279047	0.5622903459040001	0.6888671869040001	0.723804739279	0.7338232309720001	0.920707785309	0.674001007539	0.849849872445	1.08162525419	1.4973318436	1.63040532499	1.55422295824
NM_001024421	4.52531420845	4.6387538177800005	4.95423319977	4.91992015757	5.0449276884300005	3.7823082840400004	4.443247851000001	5.02299281193	5.08647153857	4.90012356136	4.6204126813199995	3.93436807056
NM_201060	9.2484125786	8.861214537739999	8.11618195588	8.33055124345	8.04675986073	9.53739148047	9.295176554660001	8.79011027361	9.19484382658	9.08040823146	9.35426450621	9.908651601399999
NM_201061	8.822197909229999	8.3642147483	7.801994554889999	8.119417467889999	7.523002698969999	9.39877532077	8.9159365688	8.28810091295	8.777779040039999	8.68223052473	8.66573127438	9.53251612629
NM_201062	7.04571753381	7.16278066384	6.997481418210001	7.04301097378	7.17852270615	6.681857346469999	7.12410100079	7.3713724557	7.515828139460001	7.44844012752	7.4262992024	7.02825882741
NM_001326522	1.9748027406200002	3.07506668964	3.3780788417500003	4.1601105160900005	3.02076623908	4.89426621356	2.35547270594	3.4117773390400004	3.94282601625	5.03031469979	3.4260304022400003	4.72324785961
NM_001030156	1.1866341143299999	1.43501704181	2.20288350333	2.1449259479599996	2.8877925802900006	1.22893683915	1.04392853794	2.2350429976400004	2.0955141946799998	2.34091459727	2.50658692962	1.3955529484
NM_201065	8.04628596658	7.29392027965	7.21362926945	7.525661921060001	5.21210831857	5.901219330930001	8.26182875496	7.59412975582	7.10823069469	6.84997343825	4.90886807495	5.41436835744
NM_001326527	5.855878504500001	5.7738591225	4.994356916569999	4.58336315975	3.8134410014699998	3.5997952671399998	5.87536437493	5.12887001119	5.08034823165	4.83045053336	3.86846816209	3.33197444775
NM_001326526	4.65439205993	4.61731306757	4.96886746116	4.76644129242	4.58903584123	1.4524653006600001	4.70092439362	4.519608565	4.58370974216	4.12619452755	4.12770382484	1.55275947769
NM_201068	2.6302853452900004	3.0415740008200003	4.189297188159999	4.51679256362	4.4945929682	1.8180127120700003	2.5679808795400003	3.53838173871	4.00743255415	4.50614150058	4.44431924974	2.14872396178
NM_001326528	0.23826784972800003	0.324023499926	0.39215855582099995	0.367939875876	0.551451215696	5.981368246460001	0.204755009397	0.219611551594	0.44439671939	0.410503677051	1.4089204064200003	5.374817298840001
NM_001030159	1.1211336477399998	0.949673848352	1.42731481898	1.50008298563	1.82427424936	2.59977180855	1.0500598940399999	1.01497223536	1.21418810237	1.21113848388	1.32037169763	2.30064379863
NM_001135989_3	0.908038269825	1.04199401006	1.91957617369	2.60783562824	4.24005719321	6.78002364845	0.88964006377	1.41017943206	1.80881632533	2.9882569835400004	4.300011156619999	6.334616377610001
NM_001114469	3.84757785871	3.37531725286	3.77915050579	4.153832513719999	4.0411446762	2.51221278554	3.9718985337599997	3.88251218674	4.1764633003	4.59166814828	4.63928240541	3.31301764339
NM_001114468	1.73639948262	1.8690786091599998	3.5077283674	4.32769134734	3.9394538709900004	2.0163468207700004	1.6350831518200002	2.6371459846	3.27972720028	4.38057480474	4.10939239004	1.97530080588
NM_001002509	7.59603845883	7.067465421960001	6.87788433411	6.6281860342400005	5.920967302619999	6.9567247629299995	7.64891423163	7.136019274550001	6.46628232077	6.04410017735	5.713578420859999	6.12601955947
NM_001145627	0.351258259538	0.429211643019	0.45138639341200004	0.774620743209	0.639915579719	0.600042386079	0.25224646928399996	0.320062118771	0.393716896162	0.739812024577	0.809355260847	0.462930414926
NM_001002504	3.89355464178	3.8424276576599996	4.228592133459999	4.8102291716900005	5.769470932030001	5.7351993724699994	3.9100014778699994	4.11239852006	4.23578465282	4.924778820709999	5.73200011695	5.670071581189999
NM_001281986	2.4502751542	2.72535798245	3.44334343454	4.09505185996	4.33688889953	5.3994464537599995	2.52641702444	2.5722303944	3.8118694288199997	4.34801943225	4.36249586702	5.3333494107599995
NM_001281985	6.78707794005	6.96270471423	6.81434386186	6.67905451423	6.49967973898	4.660366902130001	6.984069163069999	7.05443796503	7.13306078031	6.72431005569	6.687383473840001	4.90344348393
NM_001110458	1.5108030783200002	2.07039666413	3.16348445241	3.2655755294700004	3.5935289474900003	1.9178554529900003	1.44520051192	2.52538624969	2.8968003492900003	3.17563360797	3.31893942227	2.1159781759
NM_001002500	4.61554606465	4.4106751840900005	4.42329812927	4.46210568375	4.57331782389	4.24061951833	4.66696238949	4.5708582424	4.581377717580001	4.760414345169999	4.38983444273	4.32460786856
NM_001319158	0.51741255986	0.636448645704	0.7411379513549999	0.923628020461	2.31741955869	4.74535766313	0.48986499186099997	0.400793791695	0.7116368536069999	1.32394760363	1.96042508542	4.38121643852
NM_001319159	0.426551911951	0.602693311441	0.6528674095929999	0.8740500698710001	2.2445026942900004	4.7457441998	0.410219805278	0.348077441675	0.6812289001809999	1.1815472769600002	1.92398948182	4.444092490959999
NM_001110111	4.780190890319999	4.63508976709	5.729141207610001	6.7608475213100006	6.40758405857	4.21179925281	4.9691661191500005	5.080791835219999	6.1361262838699995	7.38072586534	7.321661731769999	4.90809154959
NM_001110117	0.428066222077	0.433413299477	0.518505257341	0.462223900111	0.35636045897699997	1.2240729098999998	0.640831700193	0.665633541831	0.900837442142	0.7750726169609999	0.8090523366719999	1.16976209742
NM_001110116	2.64492446066	3.09219757039	3.90337578264	4.072562222669999	3.7880227892400002	1.69034184786	2.84637478388	3.50663239014	3.9919343685300004	3.98130193414	3.71632615759	2.0519423499
NM_001110115	1.11404501339	1.2477071861	2.49525902273	2.99316653209	2.98514509783	3.36166266922	1.19395288642	2.05606376753	2.4543753295599995	3.20799940202	3.09892900597	3.01370169922
NM_001110119	7.31944947101	6.6085463744099995	6.62500245716	6.72350915477	6.10568828165	6.10186239306	7.477757291930001	7.129188911699999	7.403213814560001	7.164280740700001	6.41011320461	6.4812618657700005
NM_001110118	2.2683975971900003	2.3242378012900002	2.2025953022299998	1.70666646462	1.7300856079	1.63478124239	2.19417803852	1.93076171853	1.88561764479	1.60927582174	1.33930490284	1.22742095528
NM_001256832	0.283785265548	0.435275287337	0.544738227618	0.561892010598	1.00284264604	3.6481901576099998	0.246488246983	0.351340925456	0.643921141203	0.769014722781	0.786603696554	3.6045377961400002
NM_152962	2.71139850425	3.36509894704	2.9454592149	2.85878804477	3.86941413624	3.0243018917	2.70305060449	3.4904876484300007	3.0065136627900007	2.9149842426099997	3.3895684127599996	3.19813726125
NM_152963	5.37853066048	4.837055002940001	5.7082653602999995	6.03121573756	5.569948968309999	4.08377531135	5.462310566039999	5.51015131369	5.870416790119999	6.00215366392	5.53616737223	4.25020584879
NM_178133	5.95524079365	5.69304855517	5.61130796786	5.76947924036	5.50536682274	5.86169431506	5.850789022590001	5.38994384926	5.9189284699	5.95018998412	5.57398049293	6.08445240872
NM_178132	0.26076200857	0.371468382394	0.548659172254	0.9437794309950001	0.845947627576	0.681406803038	0.28013084544	0.34560695913	0.587958499133	0.81274693495	0.924683575891	0.509198650185
NM_178131	0.275210107645	0.640931507613	0.342882523407	0.693528940473	1.26031745537	0.763243036187	0.553032169264	0.294004331206	0.9977945630159999	0.8888230818039999	0.896755643512	0.990365392152
NM_152967	2.4856568776400003	2.9525543594999997	3.6964458358199996	4.2530837293	3.8463775539199996	6.75214705173	2.4527001769599996	2.9691108808399997	3.72267286089	4.48258701988	3.6774247990499997	6.36568197733
NM_152968	2.1151902238900004	2.45739692621	2.8247542536699997	3.0014652330900002	4.01090258944	1.95153431257	2.23332640333	3.0885624445599995	2.87871605398	2.98138858689	3.4869960865499996	2.2889717545
NM_152969	1.4127560293399999	1.28714282021	2.6281231738299997	3.41644914102	4.1051725996199995	1.23870199794	1.21523194699	1.8781323504900003	2.4727007602400004	3.43096832703	3.9429749410300006	1.86725599693
NM_201171	1.89403184897	2.4157183244400002	3.9870520566400005	4.5493438412	4.390214396969999	5.05063004981	2.07545594057	3.24212128005	4.2221484933	4.99740037389	5.07666242702	5.19150696339
NM_001042748	3.6110714319	4.05017171239	4.29828622524	4.99395093342	4.749527652	4.319566200990001	3.21336377895	3.3441762397900003	4.4742576843	5.2175099972600005	5.05449058793	4.202455823
NM_201473	6.1302451933099995	6.0545765199599995	5.4511645903199994	5.00743362461	5.185464587719999	2.62915713001	6.01688431602	5.795874035519999	5.28483870279	4.85689503448	5.178715971630001	3.25688074155
NM_001326384	7.26533402661	7.2272726812300006	6.56129338461	5.6682527371099996	5.64795429122	5.42514921123	7.3046291452	7.0164200439	6.45093165508	5.978742919249999	5.61701629157	5.3763711785099995
NM_201471	6.77538513983	7.36740785739	6.890362929239999	6.769730420619999	6.560694527230001	6.82847622286	6.58549870586	6.5928488741199995	7.09025971472	6.92089579572	6.66607619926	6.904246617110001
NM_201470	1.68990589129	1.80812688724	3.7126200425800002	4.51461985927	4.14522805123	3.7185080789699994	1.73000180184	2.8488938962	3.6395817103900003	4.845537789230001	4.42009767568	3.2004423811000002
NM_201477	6.791346738150001	7.523850686499999	8.182990474299999	9.06588721936	8.73742710829	4.929433765430001	6.85453292549	7.10794059546	8.16126633598	8.912852815299999	8.9680269663	5.7487550065
NM_201476	5.467791464349999	5.85226940675	6.21122306028	5.861217079249999	6.16488924015	7.756364396910001	5.3489415513	5.86798054424	6.09884470603	5.84004493265	5.8976403590799995	7.7869499652
NM_201475	8.44419457358	8.51193263468	8.31464045546	7.92975991329	8.090226015539999	9.83685531222	8.57196969747	8.56940974298	8.09482447116	7.56588732127	7.76101846117	9.37320456856
NM_201474	4.29568539174	4.55786995668	6.6934027149699995	7.4660948261	8.0341999419	8.35575903033	4.2646605939499995	5.58411928392	6.471348573999999	7.31336479548	7.8425728250699995	8.3796343084
NM_201479	4.3131605447800005	4.98049056435	4.6689351753	4.4896960538599995	4.1087721163	1.2414364871799999	4.272868116640001	4.36488803208	4.48835663773	4.43321075832	3.6579408933699997	1.30918327237
NM_001135974	0.496234041105	0.460484009313	0.771719570163	1.04518576675	0.6691161654810001	0.497395309278	0.9330351185410001	0.807709700029	1.2228889862	1.74657788947	1.00513796517	1.02292006018
NM_001135975	0.565131736792	0.4622992633	0.6858248723579999	1.14765551674	0.7956052777879999	0.9195823202940001	1.5189105348700003	1.1764427687899999	2.3185909536000002	4.10064546165	2.73335342267	2.86278737667
NM_001006084	3.7412617317000003	3.9027686972099995	3.96038264259	4.45124848339	4.7924744164	5.7467870989	3.56162115899	3.8341000289199996	4.11904527721	4.59776535569	4.74825132865	5.53668505926
NM_213272_2	1.4214691481	1.19140871662	1.62259058225	2.3624047622	2.8634204434599995	1.7329826969599997	1.27795916252	1.29229868393	1.91318791753	2.71157562659	3.42162563416	2.33771312402
NM_001082923	0.587529817916	0.6758884290270001	1.7213019993799998	1.7628680872799998	2.1539799350799997	0.290674592032	0.548843989399	1.2532270886599999	1.52136133763	1.7218005061200001	1.84852033226	0.292516281575
NM_001082920	1.75023769401	2.15397094392	3.8094097523699997	4.60682898816	3.8977244432699996	2.75154298001	1.8391727413099999	2.70532921027	3.5395629585500004	4.6036273732	4.18416112057	2.42722409873
NM_001082921	4.26689537443	4.269140887380001	3.98485197709	3.54903691014	4.061975449669999	4.862748095950001	4.13595095606	3.7700429217800004	3.7723041551599996	3.16885105774	4.08989299911	4.26316276846
NM_001003877	3.2789549023799998	4.05734187849	5.03938469435	5.053653010580001	5.1138408994599995	4.25793115992	3.1954433936799997	4.42280225249	4.76559890415	4.95492099004	4.4641066074	3.9067216692300004
NM_001003876	2.91148528009	3.84437209316	4.82157661506	5.61708534977	5.88554883287	5.893667496849999	2.8774084373199997	3.8553314312599998	5.0029487152900005	6.020857700950001	6.222975208639999	5.92749080846
NM_001003875	7.3133023156300005	7.48168950883	6.90335834738	6.3196746497500005	6.81826533632	8.03930992542	7.336536219089999	7.231787626960001	6.78953847517	6.408296335599999	6.754362027030001	7.82144318765
NM_001003874	3.08957937853	3.8895929641300007	4.6374549172	4.94552740402	4.76660885936	5.848762151360001	3.2916840438099997	4.16631714197	4.7141287388199995	4.892152532930001	4.72769653743	5.674582486159999
NM_001003873	2.63928493856	3.37136081209	3.2813995496099997	2.85956093733	4.5894251585	4.68522888548	2.6694418129099997	3.5053331947099995	2.9513820597500002	2.9359662917400002	3.7765307734199993	4.14453696543
NM_212890	3.9151244290699996	4.01391422571	2.8680321178900003	2.35543518402	3.45380471881	3.13702342851	3.7820459545199996	3.78063249751	3.20832665445	3.1144511608200003	3.7481676030599997	3.7954300095699995
NM_001143933	5.47670808597	5.588600381340001	6.29725155303	6.3308739021200005	6.18686421222	4.63309016456	5.59967844045	6.35524049076	6.5548969304	6.67733723916	6.409597085	4.89283522035
NM_001003870	3.44357872695	2.20486013524	4.11009083756	4.9472417251800005	4.7728099189	3.4171404515900003	3.61059660049	3.96478117315	4.78151152155	5.2910708444	5.05295996747	3.65186843818
NM_212899	6.233180233	6.12066728972	5.42393710698	4.99104915486	5.13049573669	5.82879456545	6.16045528893	5.83511687717	5.33839228079	4.796789610569999	5.098202435769999	5.961247331259999
NM_212898	4.79136756391	5.233818372809999	6.10325161388	6.27869070125	6.078856286769999	5.537361777389999	4.568814297009999	5.451040073200001	6.0515098205	6.37337302888	6.35942741354	5.47902313232
NM_001003879	3.78860288944	4.58669553647	6.09232484299	6.579506100140001	5.94481218752	6.38983949289	3.79296399454	5.28739254822	6.1272864363999995	6.6084523504199995	5.881386629290001	5.90223966486
NM_001003878	6.68920724883	6.57167819711	6.28308762798	6.13289013752	5.665766989369999	5.0715664371599996	6.63252253507	6.3346075194199996	6.176956003280001	5.95472981473	5.28837346946	4.31125580377
NM_001008734	3.46648377325	3.2784329134900005	4.63945161819	5.1484935504500005	4.56581754337	2.00724083636	3.6657108677599997	4.304027641509999	4.65033116277	5.2188236229600005	4.68062551985	2.07240834041
NM_001008733	2.58121740162	2.43152935089	3.7040202371199995	4.149551607759999	3.8252973144099998	3.3036897423799996	2.67005398967	3.3761358045599996	3.6552897253900003	4.02117592679	3.6905609322500004	3.2288913419
NM_001008732	7.300244933410001	7.322024006810001	7.24203646543	6.60077709602	6.928057550639999	8.02916922084	7.55464874077	7.267661969510001	7.296493241839999	6.707527552819999	6.93294704166	7.807173563789999
NM_001110520	0.424408882624	0.194092618845	0.581908358089	0.697418737313	1.2386140143200002	2.0055182397599998	0.38892957917300003	0.375351854708	0.574192719262	0.7691759001649999	1.18335166423	1.5952039725
NM_200534	2.00062865745	2.17477720179	2.99374382108	4.58071428208	4.46656319758	5.690043695090001	2.14287975002	2.69433193338	3.36405335857	5.17210819953	5.488915629269999	5.760318732919999
NM_001110529_2	3.11586273354	2.60074857335	3.32225098305	3.53240994602	3.7766702483699994	4.31733436176	2.92185660217	3.08620077637	3.1536143989	3.4135581342	3.6873861569599997	4.080809476180001
NM_001244754	5.77930096793	5.76587349041	5.19680194806	4.74084017878	5.20683134833	3.08201681645	5.76253290016	5.653963668559999	5.25957906065	5.05944548429	5.27983178333	3.5448597366500003
NM_001244756	0.8446602215260001	0.830632577939	2.1326081020400003	2.96757395414	2.33068184729	1.27639779528	0.873503527306	1.3409012867	2.0589406535099997	2.9032745196499996	2.15611148117	1.21433677206
NM_001007280	2.0409565667500003	2.39289199262	3.52058329304	4.4454759603500005	4.2717667638	2.1529348222699998	1.8362704050599998	2.44406585501	3.7200494189199995	4.78923291877	4.35751428521	2.76343129981
NM_001126477	5.4435427776	5.1668700948	5.73931956184	5.84722678704	5.49630850769	4.221234498389999	5.388186216699999	5.3363164435	5.76300707132	5.7670678753199995	5.35811590144	3.79030761132
NM_001278817	0.625617246436	1.0742853934899999	1.7507146953400001	1.76011963765	2.38253058218	1.37198360874	0.589193610786	1.17654871439	1.49695345384	1.80519509505	2.16178083617	1.3221043327600002
NM_214799	2.4087106627	2.33208276398	2.9342466134599996	2.9919710128400006	3.1560342655299998	0.9247095391529999	2.45657655048	3.18317252765	2.91422986134	2.92256990044	3.0554843547000003	1.59826381914
NM_001126476	2.80654507523	2.59337047976	4.21141487484	4.82025824421	3.62136089569	3.73179987101	2.9269928576599997	3.3762161464099996	3.9935093266199995	4.58181035274	3.8123134113300003	3.40118858433
NM_001045008	6.81981683847	6.59958658695	6.076572208480001	5.834071012050001	5.23899731994	1.3608043892299997	6.80404718277	6.35395239403	6.41613968038	6.21816509492	5.44049088355	1.44984617484
NM_200324	4.814518528	4.751303613909999	5.5545211526600005	5.725012701619999	5.347330926000001	3.21919761274	4.83444237367	5.024325881359999	5.695787146590001	6.039989929480001	5.07021214603	3.39953641861
NM_001037379	2.83367435167	3.19050255952	4.28824320199	4.63702112561	4.44397935797	2.12795593025	2.9233337245	3.8495876558199997	4.2836582216000005	4.57489160757	4.26714343077	3.0928142808700003
NM_200325	4.121515176030001	4.53261752072	4.36111251429	4.6243425157699996	4.89663081462	4.31562981827	4.36844263371	4.32445306077	4.9667004063	5.52536115551	5.429291335469999	4.74852086263
NM_001045000	5.0447971121199995	5.80964409367	6.05440774859	5.73890921203	5.77890632757	5.2044796743	5.15680814237	6.13137909526	6.11861951819	5.7005039019199994	5.389398452490001	5.27450657674
NM_001045003	1.42053232336	1.70127568873	3.15088185611	4.18949192944	4.6103212536400004	1.5205493085100001	1.33744538385	2.2748332326	2.9499838224699997	4.25493809695	4.80564340845	2.09130351032
NM_001045004	2.26120526674	2.90804561879	2.8626915449699997	2.68216567592	3.35850166194	2.5771633432299996	2.17048587235	3.06740939525	3.0309834050099997	2.79192561588	2.90033561446	2.64126373108
NM_200326	2.2972972886000003	2.65987226303	4.36198257074	4.86997124041	4.3814912671499995	2.12290799909	2.20182795974	3.74208106933	4.26342927795	5.019213917719999	4.44858469909	2.3686633449200003
NM_001045006	0.466244069498	0.7842931611120001	1.18844477954	1.1614434197	1.2685170366299998	1.00108853952	0.536623782377	0.7867720481280001	0.714751101084	0.695724613417	0.6789431940620001	0.469779039723
NM_200702	6.054421940369999	4.909357272209999	5.3763015568	6.0673768358	4.95853318544	5.6578051049900004	6.07217245103	5.50385686205	5.682585720650001	6.56038179383	5.60634671009	5.10274280221
