	transcript	riboseq(control)	riboseq(RK33)	rnaseq(control)	rnaseq(RK33)	TE(control)	TE(RK33)	log2(TE(control))	log2(TE(RK33))
2522	NM_001316934	16.235514978	4.59088064164	34.8135762639	44.6643978571	0.466355850802	0.102786130831	-1.10049687763	-3.28228248338
2523	NM_001005604	13.2724151598	5.052130816	13.3476552729	11.8517971566	0.994363046426	0.426275504824	-0.00815541246428	-1.23014193915
2524	NM_001161732	3.76234578497	7.3141075677	4.57381183164	3.20405558415	0.82258429587	2.28276550628	-0.281764565582	1.19078266845
2525	NM_001128699	10.5336185103	2.03084181518	23.1705550342	21.5158410337	0.454612265211	0.0943882143393	-1.13729148702	-3.40524945917
2526	NM_001128415	1.76496707152	1.2476895825	15.1314782429	24.4451380147	0.1166420784	0.0510403983708	-3.09983976305	-4.29221660038
2527	NM_001328495	8.90141586557	16.1809307084	3.54625114431	7.01831318142	2.51009178519	2.30552987451	1.3277401194	1.20509835997
2528	NM_001025551	23.2538447159	11.741853947	3.23077193011	3.19622348138	7.19761258886	3.67366487838	2.84751845136	1.87722002592
2529	NM_001136488	13.1320338456	4.6416451872	29.4539281522	34.3638960108	0.445849999285	0.135073310248	-1.16536968	-2.88818546076
2530	NM_001326453	4.04661191095	12.8728293192	16.5955282309	28.6365066993	0.243837487704	0.449525127292	-2.03600815118	-1.15352633397
2531	NM_200078	12.9658055691	7.12894028751	35.7362793155	47.8732396038	0.362819124359	0.148912844556	-1.46267759191	-2.74745989518
2532	NM_001002387	18.8451027787	4.75784643671	23.9900508947	33.6698062763	0.785538257564	0.141308993514	-0.348246555009	-2.82307480696
2533	NM_001002384	28.0594821057	14.4260321096	52.8794822809	42.9662433463	0.530630802258	0.335752697608	-0.914219670781	-1.57452910384
2534	NM_001002385	13.4038603849	9.47544984681	6.30375606316	7.27931807299	2.12632916798	1.30169471258	1.08836495164	0.380391131846
2535	NM_200070	4.67636199262	0.826452832509	73.7401456639	53.5984999515	0.0634167718346	0.0154193276539	-3.97899174937	-6.01911633059
2536	NM_001003890	302.006898964	130.43075782	879.484357627	631.760688823	0.343390870281	0.206455957339	-1.54207641191	-2.27609404644
2537	NM_200073	11.1887886939	8.40392083048	57.3864953745	45.864675929	0.194972503912	0.183232970914	-2.35865741331	-2.44824896976
2538	NM_200074	32.7411141951	4.52843432897	47.2211944737	38.4142538872	0.693356332046	0.117884219287	-0.528331117194	-3.08455749176
2539	NM_200076	23.0357414286	2.03555175825	37.4344102172	39.2512636271	0.615362744997	0.0518595217109	-0.700490991539	-4.26924728918
2540	NM_001045119	3.52355913299	4.98174509255	2.21344050514	3.28395433729	1.59189240678	1.51699584735	0.670742829945	0.601217136331
2541	NM_001328361	20.4603973026	0.903990822974	17.0741813575	19.3421320086	1.19832376582	0.0467368758817	0.261017751395	-4.41929488913
2542	NM_001316731	10.859824427	6.14161704158	64.5915784914	56.8023134347	0.16813065543	0.108122656811	-2.57234529831	-3.20925922728
2543	NM_001316730	3.53058595155	3.20893706715	5.12388444437	7.27154354705	0.689044803778	0.441300673837	-0.537330300512	-1.18016614467
2544	NM_213494	13.2516120013	10.8090259621	60.9631649298	73.2707083076	0.217370801148	0.147521788881	-2.20176993497	-2.76100003947
2545	NR_132439	40.3607682506	21.2856381227	156.16609927	143.977377588	0.258447694085	0.147840157109	-1.95205576452	-2.75788989988
2546	NM_001328368	2.0010718241	1.41459662848	0.216888182923	0.294076403804	9.22628331858	4.81030307152	3.20574959503	2.26612779337
2547	NM_001015060	191.843510092	149.351371457	530.601209271	463.125599381	0.361558750225	0.322485674851	-1.46769800298	-1.63269301894
2548	NM_001012485	1.18800584546	1.67964891951	9.54935797211	8.72943395948	0.124406881481	0.19241212286	-3.00686180552	-2.37772839641
2549	NM_199591	2.29573292981	1.62289830045	127.849141127	144.536896467	0.0179565768653	0.0112282630949	-5.79934384026	-6.47672141593
2550	NM_199623	36.8582097932	25.4202790663	425.478107843	350.297803699	0.0866277467954	0.0725676233133	-3.52902699678	-3.78453016915
2551	NM_001309472	50.6692630117	9.64360073139	141.018095846	124.404082191	0.359310361608	0.0775183624327	-1.47669755525	-3.68931809548
2552	NM_199621	2.06741071745	0.365373220912	5.65646532004	8.25782211712	0.365495163583	0.0442457122144	-1.45207577905	-4.49831853722
2553	NM_001328563	16.7174970229	6.21996004984	42.9866015951	30.096003736	0.388900178255	0.206670629908	-1.36252819885	-2.27459471385
2554	NM_199627	7.26646193107	3.21050212469	79.1786776354	62.0942052818	0.0917729639857	0.0517037316142	-3.44578698677	-4.27358778182
2555	NM_001161601	0.435223556388	0.30766800476	7.95806802236	10.9279029064	0.0546895999337	0.0281543501434	-4.19258968127	-5.15049833868
2556	NM_001161600	12.611759642	8.34030496549	7.06708270844	7.91956427939	1.78457790326	1.05312674678	0.835582881603	0.0746790792417
2557	NM_001040293	1.22180311321	0.863716406277	3.82246897658	5.3436946579	0.319637156167	0.161632814293	-1.64549297103	-2.6292079747
2558	NM_199628	26.1935466042	10.1842004107	136.993930283	87.1146354998	0.191202241954	0.116905734063	-2.38682865506	-3.09658240111
2559	NM_130985	2.50684933911	0.886070300052	0.212959844451	0.201520785769	11.7714649237	4.3969176513	3.55722196553	2.13649251295
2560	NM_212776	5.22788056938	5.17396676815	19.4981665968	27.3142240368	0.268121648434	0.189423897277	-1.89904038609	-2.40030974556
2561	NM_212963	7.27458996455	2.31414716907	28.1247151407	29.5940422769	0.258654707369	0.0781963865368	-1.95090064688	-3.67675424779
2562	NM_130981	14.5254228222	4.22812524559	44.0868777538	33.737957129	0.329472703949	0.125322503358	-1.60176914865	-2.99628260147
2563	NM_001013263	18.7997773817	1.02230220133	37.0332345409	38.0362481202	0.50764610801	0.0268770515457	-0.97810498399	-5.21748130887
2564	NM_203321	58.9841378684	34.1614265416	62.4358545603	92.3562824661	0.944715793254	0.36988741458	-0.0820477182868	-1.43484188129
2565	NM_001013261	0.277114584844	0.783590779106	0.159106141732	0.373830993798	1.74169634074	2.09610971831	0.800493116534	1.06771423497
2566	NM_001013260	184.020634516	117.196188266	133.084964518	134.953391847	1.38273046232	0.868419731153	0.467519957233	-0.203535589439
2567	NM_001013266	25.502195309	22.6398118563	26.7165550581	30.5216435487	0.954546544401	0.741762540414	-0.0671125486579	-0.43097068243
2568	NM_001013265	217.083868139	86.414826448	265.824800413	384.26512889	0.816642645087	0.224883342128	-0.292223187808	-2.15275129513
2569	NM_001083818	46.790479321	16.862835666	196.471675126	158.967399567	0.238153816783	0.106077319702	-2.07003442458	-3.23681186702
2570	NM_199842	10.4573623273	9.0352936773	120.497748803	137.991653804	0.0867847111766	0.0654771026234	-3.52641528365	-3.93286570613
2571	NM_199843	61.4087913645	12.1550996269	309.368873972	264.509795264	0.198496993495	0.0459533062463	-2.33281093892	-4.44368752557
2572	NM_001128707	13.4977957946	6.93953063027	81.4016410968	52.6902302959	0.165817244133	0.131704313898	-2.59233404745	-2.92462549388
2573	NM_001013268	1.97417103201	4.88452977201	1.32431636739	0.810856808697	1.49070953182	6.0239116446	0.575999172557	2.59070060951
2574	NM_199846	32.6105902566	5.37904759038	57.45046824	66.9493504517	0.56762966875	0.0803450302966	-0.816978097033	-3.63764740033
2575	NM_001089543	15.73020691	9.88443510557	38.9916256241	22.1686339469	0.403425265252	0.445874794507	-1.30962665667	-1.1652894491
2576	NM_198869	3.20820183215	0.566985082768	43.2681659478	48.9891314058	0.0741469337069	0.011573691276	-3.75346915748	-6.43300712341
2577	NM_001128702	20.3233857135	4.420614464	41.2344003176	36.7634777779	0.4928745309	0.120244730129	-1.02070766266	-3.05595442737
2578	NM_001089383	2.30931944529	0.544167624246	0.252552847613	0.485375795179	9.14390578889	1.12112641308	3.19281053931	0.164948959004
2579	NM_181330	24.1973448671	15.9258793813	91.4873467471	88.3064655742	0.264488431761	0.180347829321	-1.918723472	-2.47114603604
2580	NM_001089542	27.8223889981	4.3024162163	142.592068506	107.668570451	0.195118769856	0.0399598155551	-2.35757552721	-4.64530626576
2581	NM_001089387	40.8552164086	4.12590683306	9.36063019205	6.42925585098	4.36457968859	0.641739406347	2.12584272822	-0.639940519493
2582	NM_001089386	9.91816644841	35.0567247254	49.057334415	44.7299037461	0.202174997209	0.783742458387	-2.30632350335	-0.351548439332
2583	NM_001089384	5.27716970613	4.97404533198	16.1594788029	17.5433265965	0.32656806389	0.283529198674	-1.61454438274	-1.81843077907
2584	NM_001015068	85.19847286	8.0304612097	32.4116389965	35.8570598137	2.62863821448	0.223957604205	1.39431559418	-2.15870244293
2585	NM_001190485	12.2681797673	8.00549087012	11.5498595663	13.2522683813	1.06219298138	0.604084571772	0.0870459017291	-0.727177554055
2586	NM_001290015	66.0366545802	20.2428959127	54.3014326902	67.0822210583	1.21611256478	0.301762457971	0.282276772479	-1.72851476241
2587	NM_199998	2.12135992536	1.49963062898	29.7412038601	66.795266431	0.0713273052207	0.0224511512433	-3.80940172088	-5.47706676483
2588	NM_001008733	1.96395099216	1.38835518973	4.67151948691	6.68515648088	0.42040946156	0.20767729128	-1.25013295653	-2.26758462328
2589	NM_001001819	18.5813812237	32.838850304	230.870771473	291.637436804	0.0804839049359	0.11260162846	-3.63515588594	-3.15070040287
2590	NM_001102647	9.86541024389	5.70604136487	52.7280033552	46.362544504	0.187100015478	0.12307437881	-2.41811841696	-3.02239763697
2591	NM_001122784	38.1935102414	19.7460755271	53.2859932631	55.8783627842	0.716764536091	0.353376057265	-0.480428837055	-1.50072380043
2592	NM_001320428	3.12345687809	2.20803247327	54.8387457772	30.5072742746	0.0569571173415	0.072377245289	-4.13398005791	-3.78831999065
2593	NM_001045064	74.9682434603	36.565278161	158.965748822	144.079674008	0.471599976824	0.253785125576	-1.08436444747	-1.97832058003
2594	NM_001080630	29.3435255974	17.0393113686	14.9750246726	23.2464478708	1.95949764618	0.732985592608	0.970483839921	-0.448143253524
2595	NM_199993	12.6193718637	8.92087963905	209.147645935	185.509065554	0.0603371451172	0.0480886452229	-4.05080975353	-4.37815990731
2596	NM_199994	27.0639329151	25.1737119039	320.52394928	348.073734861	0.0844365389104	0.0723229286862	-3.56598874656	-3.78940308952
2597	NM_199995	50.4425307459	22.2867543614	62.4671903804	78.0266432439	0.807504394527	0.28563005449	-0.308457983756	-1.80778030466
2598	NM_001001815	14.133827084	69.9403426196	0.216872583697	0.365204286215	65.17111035	191.510191034	6.02616066991	7.58127735562
2599	NM_199997	17.3845661908	4.91579531027	274.352672367	236.287212781	0.0633657621805	0.0208043222162	-3.98015265658	-5.58697290217
2600	NM_198913	14.3348242619	0.533345596584	28.7753917991	28.5357974715	0.498162609287	0.0186904044689	-1.00531135396	-5.74155839978
2601	NM_198912	1.33895247053	7.57225254068	8.83293503634	14.6283790213	0.151586360029	0.517641259476	-2.72178815143	-0.949975480514
2602	NM_198911	94.0262664334	49.8517486542	300.193090682	235.087905349	0.313219289024	0.212055777945	-1.67475503385	-2.23748430189
2603	NM_001014306	4.49290737707	0.397015461361	5.83703878376	5.60528474532	0.769723749236	0.0708287766634	-0.377587333648	-3.81952056513
2604	NM_001014301	10.319089686	3.03948557781	34.767515209	31.3450660437	0.296802622332	0.0969685491673	-1.75242425627	-3.36633929111
2605	NM_001013460	5.77720609114	1.36133981802	117.685792451	103.120249023	0.0490900895581	0.0132014791558	-4.34842439107	-6.2431566048
2606	NM_001014303	27.7587707306	22.8937513298	183.135376457	131.218229598	0.151575142212	0.174470814002	-2.72189491887	-2.5189423766
2607	NM_001014302	3.6361329072	6.42613284702	5.40031630232	11.4226029495	0.67331850648	0.562580427196	-0.570638976352	-0.82986873434
2608	NM_001328708	0.665269384746	6.1137944304	0.278679526956	0.354303167264	2.38722015934	17.2558277636	1.25533162388	4.10901177653
2609	NM_001014309	2.39224298467	0.84556156852	28.4022916485	38.8882433092	0.0842271114696	0.0217433727154	-3.56957149939	-5.52328044893
2610	NM_001326401	12.4383562837	52.7574972097	29.2219269054	47.7502171255	0.425651474797	1.10486402755	-1.2322554658	0.143868832197
2611	NM_213080	157.123214526	48.9600116021	935.999662321	709.307967869	0.167866742747	0.069025041054	-2.5746116587	-3.85673634889
2612	NM_001099226	3.17243094064	1.68198989362	14.6924944747	10.8664817503	0.215921873995	0.154786980024	-2.2114186917	-2.69164397124
2613	NM_001328037	3.88765021334	0.54965112379	6.51410419457	7.04343541591	0.596805039837	0.078037362641	-0.744668376123	-3.67969116848
2614	NM_001320425	58.9807278287	22.3915577169	141.259792778	150.389600458	0.41753372753	0.148890333166	-1.26003535461	-2.74767800615
2615	NM_001328033	5.37689574782	3.80103227928	1.61708395163	1.85502263467	3.32505665052	2.04904900255	1.73337892068	1.03495448649
2616	NM_001282090	14.5911487174	2.94707630933	34.4139019977	39.9275744125	0.42398995378	0.0738105520481	-1.2378980136	-3.76002910927
2617	NM_001080073	5.32448935651	10.3509592479	5.15490797022	6.27659173097	1.03289707348	1.64913693475	0.0466964991448	0.721711196765
2618	NM_001080070	23.5172184874	0.874988398529	18.2377739021	25.05539489	1.28947856321	0.0349221555825	0.366787789405	-4.83971357719
2619	NM_213348	8.70632078163	1.36770392256	8.1839097842	10.7971740977	1.0638339145	0.126672396887	0.0892729352075	-2.98082591305
2620	NM_001013310	27.4587890414	6.4703841765	21.982610199	21.5734863711	1.24911413125	0.299922973283	0.320905301662	-1.73733606194
2621	NM_199884	3.64486661314	3.86494074835	7.51667525956	11.0608934729	0.484904094866	0.349423919308	-1.04422865799	-1.51694972565
2622	NM_001105596	19.9376864226	2.3490564451	172.254314922	188.014517032	0.115745642898	0.0124940163248	-3.11097020886	-6.32261886972
2623	NM_001303006	31.9571298009	19.5105102955	132.344193618	120.28554827	0.241469828991	0.162201615872	-2.05008515545	-2.62413990295
2624	NM_001002137	4.59378244179	4.8711513569	32.8615142946	42.9928887578	0.139792171493	0.113301327211	-2.83864452433	-3.14176333391
2625	NM_001328203	6.0618354192	4.71375241381	5.87409723334	9.36223710173	1.031960347	0.503485690716	0.045387536369	-0.989977318098
2626	NM_001002139	33.5835619659	18.4651240234	562.547598352	633.365045975	0.0596990584695	0.029153999168	-4.06614801125	-5.10016239266
2627	NM_001099980	4.61239959455	5.70604136487	7.03265233732	5.93975242317	0.655854914095	0.960653064025	-0.608551392645	-0.0579125933162
2628	NM_001126439	3.53313030642	1.87322894633	3.66382233935	4.1382825116	0.96432904742	0.452658546409	-0.0524025894276	-1.14350490146
2629	NM_001083066	27.4189121632	6.67282325489	9.18277234383	12.757441675	2.98590786492	0.5230534009	1.57816964944	-0.9349698496
2630	NM_198915	8.41263695848	17.8411705189	7.64654797711	15.3339469442	1.10018755962	1.16350803768	0.137749494906	0.218481177119
2631	NM_001003473	7.03840197869	0.995116675878	15.3974876791	17.6283173757	0.457113662006	0.0564498956236	-1.12937515668	-4.14688527633
2632	NM_001003471	8.00921604472	6.79424489048	67.4198548116	87.6877246209	0.118796103419	0.077482280671	-3.0734405792	-3.68998976985
2633	NM_001003470	5.12277389327	0.603564765527	8.31855076599	8.48714502477	0.615825284641	0.0711151705038	-0.699406991912	-3.81369883702
2634	NM_200496	2.74408583473	0.96992384864	52.4906997616	51.6426014791	0.0522775624481	0.0187814676422	-4.25766431578	-5.73454638571
2635	NM_001099982	11.4767354617	3.24525108886	6.51319695905	7.08858677928	1.76207406806	0.457813551545	0.817274568625	-1.12716792676
2636	NM_001003475	9.58408084172	5.64597777156	24.7341998765	21.299615711	0.387482954354	0.265074161345	-1.36779524827	-1.91553204753
2637	NM_001003474	42.6791099983	14.5266303081	149.165275232	126.391020441	0.286119607475	0.114934037698	-1.80530972747	-3.1211219797
2638	NM_200499	5.00542979639	30.9613129584	1.89881490547	4.35698685131	2.63608094816	7.10612953746	1.39839467297	2.82906398776
2639	NM_001080046	19.5536206162	10.681281649	106.419970369	85.5802652717	0.1837401434	0.124810102131	-2.44426123514	-3.0021933842
2640	NM_199885	22.1187378083	10.8979341262	75.9223426023	80.7579565459	0.29133371087	0.134945639938	-1.7792554463	-2.88954973046
2641	NM_200650	40.3480273222	25.0444150178	864.588737649	771.37948641	0.0466673061598	0.0324670482675	-4.42144399871	-4.9448799614
2642	NM_131686	98.8521999385	43.0390108816	190.730699971	154.123692477	0.518281534926	0.279249803777	-0.948192099863	-1.84037182793
2643	NM_001012316	36.8618493912	19.5437692092	246.359368804	311.917105112	0.149626334773	0.0626569331688	-2.7405639778	-3.99638203306
2644	NM_200653	43.8026947463	16.1275925253	38.775623905	50.800850548	1.12964513101	0.317466978433	0.175869632699	-1.65532155821
2645	NM_200655	27.081727542	11.4867602491	73.1043455123	55.7494336599	0.370453046973	0.206042635683	-1.43263739498	-2.27898519474
2646	NM_001331127	8.84601448114	7.56992928872	10.3079528143	16.2749210885	0.858173746087	0.465128478814	-0.220658329164	-1.10429881921
2647	NM_001324513	30.4641553866	6.07417306583	17.7427862585	13.5241954788	1.71698824202	0.449133782143	0.779880159765	-1.15478285463
2648	NM_001331129	6.98478815857	4.64723080114	13.496972362	14.5627095211	0.51750777665	0.319118553756	-0.950347552564	-1.64783560462
2649	NM_200659	5.88931228954	16.6530780325	22.0191314901	21.3734127225	0.267463423441	0.77914922847	-1.90258648348	-0.360028424425
2650	NM_001271817	75.7924760442	1.72836054231	507.558455386	548.844349289	0.14932758038	0.00314909052913	-2.74344744313	-8.31084905242
2651	NM_001079955	17.7499454876	1.19502685844	11.6718257772	20.9191371786	1.52075140826	0.0571260108979	0.604784340185	-4.12970839955
2652	NM_001079954	5.55175414612	7.84928617022	26.7643163107	23.6576098833	0.207431196137	0.33178694758	-2.26929521362	-1.59167096276
2653	NM_001079956	9.38899598241	3.75149706665	4.95066053081	6.58879635994	1.89651379326	0.569375172901	0.923349864324	-0.812548507872
2654	NM_001079951	13.5423434672	3.51673943275	16.8622996489	15.3055691318	0.803113676614	0.229768615755	-0.316323886621	-2.1217463421
2655	NM_001079950	2.49859407235	8.24275569284	1.43945453234	1.805622185	1.73579228535	4.56505007599	0.795594317124	2.19063068584
2656	NM_001202419	3.29409435587	1.39719565693	7.74280718112	7.29374737173	0.425439285625	0.191560741786	-1.23297483507	-2.3841261676
2657	NM_001105599	15.0080386807	5.89415261866	518.997790155	502.807813667	0.0289173460184	0.0117224761797	-5.11192103935	-6.4145788423
2658	NM_200157	13.058267192	9.80808974658	137.593360503	126.941340774	0.0949047769766	0.0772647404445	-3.39737548349	-3.69404599543
2659	NM_001079959	1.26614890831	6.26545718496	1.15720650993	1.45677305057	1.09414257304	4.30091508249	0.129800741797	2.10464364691
2660	NM_199882	23.2861299223	3.08651598126	14.3034679545	21.1377861256	1.62800587916	0.146018885938	0.703105909567	-2.77577311697
2661	NM_131482	2.11230438002	1.79187490523	0.304433956272	0.422387641775	6.93846509728	4.24225220629	2.7946165502	2.08483039313
2662	NM_131483	13.1297384368	6.75030378561	23.5245249044	42.5847922971	0.558129802415	0.158514423142	-0.841327410964	-2.6573139785
2663	NM_001080670	12.6456622217	4.06339309317	36.3970107791	37.8697631616	0.347436834812	0.107299141952	-1.52517738004	-3.22028955566
2664	NM_001017767	20.2480581163	3.57843661578	15.1645307871	17.4215018068	1.33522483488	0.205403452324	0.417082693869	-2.28346766489
2665	NM_001017764	49.0168333762	5.7751589588	117.981091393	120.486522609	0.415463467895	0.0479319913443	-1.26720646989	-4.38286731151
2666	NM_001080673	0.943706135949	0.667124239177	0.519716036016	0.723066521699	1.81581107865	0.922631900602	0.860614108975	-0.116172919495
2667	NM_200444	8.67281302355	5.0162566623	9.63107672488	13.5635285502	0.900502952193	0.369834194969	-0.151197089042	-1.43504947201
2668	NM_001002625	6.11065557023	8.63948276453	54.846390999	44.7973099017	0.111413995687	0.192857177886	-3.16599762127	-2.37439525274
2669	NM_001029956	33.084581394	15.5920897761	45.6992983715	43.1881182875	0.723962567763	0.361027300896	-0.466012989704	-1.46982015701
2670	NM_001305662	2.59348940362	3.66677629676	0.987641475138	0.638487191447	2.62594217528	5.74291285069	1.39283514763	2.52178266884
2671	NM_001122844	15.9483828938	5.83149431588	25.8497848637	34.2052990339	0.61696385397	0.170485114312	-0.696742126138	-2.55228231719
2672	NM_001324499	1.9588805507	0.461590265317	2.12315239308	2.44407542207	0.922628331854	0.188860892405	-0.116178499863	-2.4046041024
2673	NM_001017769	44.5347234765	37.3125487512	391.093336393	461.662069734	0.113872365833	0.0808222100046	-3.1345104138	-3.62910438862
2674	NM_001118900	12.1646420618	20.2339347991	16.6056829025	28.1791120387	0.732558975938	0.718047281664	-0.448983183997	-0.477849249757
2675	NM_001017565	12.3372314358	1.453571513	206.32376017	192.857212403	0.0597954953207	0.0075370347569	-4.06381938634	-7.05178723901
2676	NM_001008605	22.5721110638	17.6363136549	55.2776975324	56.7040154633	0.408340290414	0.31102406965	-1.29215617143	-1.68490186237
2677	NM_213302	469.409450622	155.117986	2235.13200798	1940.70739679	0.210014195558	0.0799285797831	-2.25144124714	-3.64514473495
2678	NM_001017561	2.42667292101	1.14364155287	0.497600460015	0.577098525984	4.87674975408	1.98170936396	2.28591994371	0.986745393443
2679	NM_001020529	4.58606957671	8.64528496921	8.69641185418	5.77191598467	0.527351930153	1.49781892047	-0.923162024045	0.582863219038
2680	NM_131801	32.1499886993	11.363726447	310.13018953	194.812925899	0.103666104703	0.0583314808017	-3.26998383594	-4.09958149093
2681	NM_001077140	20.3597423963	8.63561895292	49.5138272408	75.5123439186	0.411193065268	0.114360361562	-1.28211216106	-3.12834100857
2682	NM_199642	33.1689500897	4.88495344534	54.4763436463	55.3101907897	0.608868875361	0.0883192297042	-0.715796528882	-3.50112860039
2683	NM_001142376	5.92456845369	0.837638555385	1.72857230077	1.47344372026	3.42743456612	0.568490362996	1.77712912347	-0.814792202015
2684	NM_131807	1.19298700205	6.74676589054	37.8823125891	45.1997761694	0.0314919264563	0.149265471255	-4.98887417559	-2.74404762138
2685	NM_001123007	18.606696457	15.3456752783	120.039399474	193.209666346	0.155004911209	0.0794249872096	-2.68961416801	-3.65426323716
2686	NM_199883	18.2793893683	12.9220561999	37.4266332689	40.519067705	0.488405923049	0.318912969419	-1.03384739845	-1.64876532519
2687	NM_001045073	6.60320530434	6.00162991465	2.43723179313	1.89341221909	2.70930541894	3.16974288754	1.43792303716	1.66436582147
2688	NM_170763	13.6060922639	3.96052238195	33.587751107	47.6733857577	0.405090898184	0.0830761717257	-1.3036824248	-3.58942145361
2689	NM_001282092	10.4533602751	9.23710485014	4.44012718167	5.82319298131	2.35429298473	1.58626115943	1.23529387064	0.66563031354
2690	NM_207071	30.8867502053	19.9357976182	59.8571960085	65.8852592004	0.516007301794	0.302583580305	-0.954536614147	-1.72459439304
2691	NM_001006091	10.4573623273	6.16042750725	10.6195405984	17.7105099832	0.984728315731	0.347840209745	-0.022202351651	-1.52350337947
2692	NM_001006096	8.93335635757	13.893359744	1.91556648045	2.32945136713	4.66355850801	5.96421970428	2.22143121726	2.57633340323
2693	NM_131662	15.9176167826	7.28101205835	122.736643421	83.1919417572	0.129689197447	0.0875206408765	-2.94686978059	-3.51423288736
2694	NM_001034968	0.380447802091	0.537891915392	0.305363504762	0.243711989893	1.24588497367	2.20708023281	0.317170877694	1.14213907609
2695	NM_131664	13.616465802	4.81287237755	65.8740654447	68.81451375	0.206704500627	0.069939786177	-2.27435829364	-3.8377428044
2696	NM_001123229	8.99913694058	1.9880203421	14.8844384105	14.662037652	0.604600368008	0.13558963558	-0.725946237782	-2.88268119125
2697	NM_001160159	7.09348088614	9.4718706036	6.72787525017	10.0503258502	1.05434191663	0.942444130148	0.07634280003	-0.0855209996327
2698	NM_131668	5.14051309826	2.90714302601	0.325260788498	1.84148265004	15.8042816105	1.57869694072	3.98224355338	0.658734246511
2699	NM_001037687	10.7537914956	5.06804303904	10.8505633118	7.5011352169	0.991081401636	0.675636805963	-0.0129245380672	-0.565680172412
2700	NM_001037686	1.04174791758	1.47286376649	3.46666967622	2.8289806097	0.300503946115	0.52063409747	-1.73454415885	-0.941658294787
2701	NM_001037685	22.3833960657	4.86869490134	21.9504285224	20.6017847101	1.01972478774	0.236323938428	0.0281798375456	-2.08116232041
2702	NM_001129823	5.28738490107	9.34438829788	9.13827929588	11.3499677981	0.578597428452	0.823296458995	-0.789368183594	-0.28051607383
2703	NM_001024387	1.44751618436	2.04655474072	0.627561991925	0.678178316846	2.30657082963	3.01772364271	1.20574959502	1.59346069269
2704	NM_001305555	6.99787903829	27.8827353895	25.1320775211	34.4000078747	0.278444113202	0.810544447869	-1.84454030304	-0.30303679383
2705	NM_214783	47.0536268715	14.1368280637	117.14733757	143.077922338	0.401661939977	0.098805097479	-1.31594633156	-3.3392707156
2706	NM_214782	8.88714182493	1.5706233918	90.922216607	96.5499829143	0.0977444474692	0.0162674642128	-3.35484143964	-5.94186680987
2707	NM_001080704	3.86783211539	2.7342458197	2.06210365656	3.54651756688	1.87567298234	0.770966382695	0.907408320452	-0.375260140814
2708	NM_205606	2.383475602	42.1231325889	64.3743891455	60.7441414083	0.0370252150527	0.693451773493	-4.75534807466	-0.528132541916
2709	NM_205607	15.3650283504	2.3275366416	135.607401739	125.30859299	0.113305233736	0.0185744376029	-3.14171359197	-5.75053766029
2710	NM_001080700	1.30817195397	6.47340554843	38.6735077524	43.6715665886	0.0338260486312	0.148229295491	-4.88572153032	-2.75409749014
2711	NM_205601	28.665491695	27.8632669246	13.1100194555	21.5448996788	2.18653311632	1.29326510404	1.12864519904	0.37101804087
2712	NM_205602	7.26452936141	0.855906204731	62.6351932233	71.5590261024	0.115981590981	0.0119608419979	-3.10803226116	-6.38553723641
2713	NM_214788	0.726530226591	12.3263606631	2.09421022202	1.32869928874	0.346923254863	9.27701306651	-1.52731154469	3.21366037348
2714	NM_001002719	16.3756776972	13.0233210288	5.78039901285	5.77471675236	2.83296666213	2.25523113726	1.50231362442	1.17327530199
2715	NM_213238	4.80215021078	10.1842004107	2.08194352806	4.9219538752	2.30657082964	2.06913771826	1.20574959503	1.0490296717
2716	NM_001007359	12.0626348697	11.0855048456	73.4629156088	72.3753839122	0.164200328421	0.153166784705	-2.6064710822	-2.70682462228
2717	NM_213230	2.80928009862	1.9859347916	2.37417293227	3.66448698525	1.18326683808	0.541940740844	0.242775452007	-0.883792987892
2718	NM_213236	132.27071979	41.1009876091	695.423143432	507.633899536	0.190201780081	0.0809658055671	-2.39439734658	-3.62654344912
2719	NM_213237	2.59447477193	1.83408472442	1.06401800493	1.33394586241	2.43837487703	1.37493190399	1.2859199437	0.459360168301
2720	NM_213234	9.15983581452	11.33171595	1.13143197823	1.38831061786	8.09579010561	8.16223387203	3.01717188668	3.02896404865
2721	NM_001197201	2.40023114226	2.26236016154	2.02027535801	1.64811419433	1.1880712858	1.37269624236	0.248621402287	0.457012413452
2722	NM_001003887	23.1362276799	1.90813580455	59.2097510139	54.0400749022	0.390750295073	0.0353096439634	-1.35568113222	-4.82379391569
2723	NM_207182	8.32175578185	4.64432460524	1.87064069798	1.64051665838	4.44861260147	2.83101337711	2.15335546977	1.50131856628
2724	NM_001001944	138.072221832	68.1249632822	204.040384875	161.22811041	0.676690655708	0.422537751692	-0.563431628102	-1.24284784995
2725	NM_001007383	169.527678831	7.30746441823	381.720566512	319.733523897	0.444114605561	0.022854858412	-1.17099607701	-5.45135530844
2726	NM_001194978	6.79575185391	0.505689398144	8.32537800452	11.0301756109	0.816269465509	0.0458459970161	-0.292882603991	-4.44706041751
2727	NM_001044932	13.050468418	1.53760503096	5.58467956323	9.01845233145	2.33683388102	0.170495443614	1.22455518061	-2.55219491026
2728	NM_001007384	23.1636960642	7.64160492148	116.167089211	113.571659853	0.199399814711	0.0672844346149	-2.32626402575	-3.89358339521
2729	NM_001130853	4.14109011506	3.90322295911	1.31011652953	1.93841548428	3.16085632211	2.01361523923	1.6603154585	1.00978804011
