value1	value2	log2.Fold_change.	log2.Fold_change..normalized	z.score	p.value	q.value.Benjamini.et.al..1995.	q.value.Storey.et.al..2003.	Signature.p.value...0.001.
NM_001327927	11969	3584	1.73966007883699	1.95120408709494	77.5015596735326	0	0	0	TRUE
NM_001017993	70023	51931	0.431232865877307	0.642776874135263	77.48040236748	0	0	0	TRUE
NM_001089519	23589	11727	1.00828026976028	1.21982427801824	77.2119594527728	0	0	0	TRUE
NM_001328704	10586	2811	1.91300220025453	2.12454620851249	77.0130548851677	0	0	0	TRUE
NM_199481	244711	226519	0.111446887463224	0.32299089572118	76.9664752734	0	0	0	TRUE
NM_001002038	9410	2168	2.11782996626203	2.32937397451999	76.8334477620603	0	0	0	TRUE
NM_001163366	20176	9234	1.12761254327885	1.33915655153681	76.7886883530168	0	0	0	TRUE
NM_001076570	24709	12673	0.963278539338109	1.17482254759607	76.70441597185	0	0	0	TRUE
NM_131874	103605	84306	0.297386413936312	0.508930422194268	76.3786823907073	0	0	0	TRUE
NM_001017580	12139	3824	1.66649515012579	1.87803915838374	76.0819144088999	0	0	0	TRUE
NM_199531	10389	2781	1.9013811435717	2.11292515182965	76.028721608118	0	0	0	TRUE
NM_214721	65680	48490	0.437766873381475	0.649310881639432	75.7153994396864	0	0	0	TRUE
NM_001080579	11123	3244	1.77770022718885	1.98924423544681	75.6683809285496	0	0	0	TRUE
NM_198357	50616	34789	0.540962291273926	0.752506299531882	75.6633716876519	0	0	0	TRUE
NM_001089533	7126	1120	2.66959375118833	2.88113775944629	75.1582854246109	0	0	0	TRUE
NM_201467	64608	47787	0.435094615700791	0.646638623958747	74.820367129156	0	0	0	TRUE
NM_199608	13825	5055	1.45149648321905	1.66304049147701	74.6281739183179	0	0	0	TRUE
NM_201137	15226	6002	1.34302175926594	1.5545657675239	74.5992374004488	0	0	0	TRUE
NM_200464	23112	11807	0.968999667136169	1.18054367539412	74.471377263274	0	0	0	TRUE
NM_001024817	52053	36433	0.514735517870424	0.72627952612838	74.3933229004981	0	0	0	TRUE
NM_200999	28734	16295	0.818329489331232	1.02987349758919	74.355927591313	0	0	0	TRUE
NM_201327	45127	30270	0.5761021975799	0.787646205837856	74.3242617921927	0	0	0	TRUE
NM_200024	52201	36594	0.51247032262887	0.724014330886826	74.2958417454013	0	0	0	TRUE
NM_173260	23813	12402	0.941176590500033	1.15272059875799	74.1676219003337	0	0	0	TRUE
NM_001142954	71784	54742	0.391014171734843	0.6025581799928	74.0548755691004	0	0	0	TRUE
NM_001045402	89956	72117	0.318880128150461	0.530424136408417	73.8973585744405	0	0	0	TRUE
NM_001013515	28295	16045	0.818423347800961	1.02996735605892	73.7911917534237	0	0	0	TRUE
NM_199211	48684	33625	0.533913440708718	0.745457448966674	73.5997482201158	0	0	0	TRUE
NM_001040364	5044	313	4.0103337133956	4.22187772165356	73.4480942301245	0	0	0	TRUE
NM_207067	42223	28007	0.59224163186402	0.803785640121976	73.1607793981157	0	0	0	TRUE
NM_001098185	6165	802	2.94242675283528	3.15397076109324	72.9929127630013	0	0	0	TRUE
NM_001161601	21738	10993	0.983634058777369	1.19517806703533	72.9337205730362	0	0	0	TRUE
NM_001017599	32855	20028	0.714094581589842	0.925638589847798	72.7654227433322	0	0	0	TRUE
NM_001105141	30605	18154	0.753479905633736	0.965023913891692	72.7194587544919	0	0	0	TRUE
NM_131079	7293	1353	2.43035055477335	2.6418945630313	72.671435107159	0	0	0	TRUE
NM_001110347	8675	2083	2.05820091831234	2.2697449265703	72.6298765459898	0	0	0	TRUE
NM_173263	103662	86002	0.269445018116901	0.480989026374857	72.5558255175279	0	0	0	TRUE
NM_199922	29725	17457	0.767871158047901	0.979415166305858	72.5537964096333	0	0	0	TRUE
NM_200014	26651	14970	0.832115445470826	1.04365945372878	72.3952002049166	0	0	0	TRUE
NM_213449	71718	55265	0.375969163072204	0.58751317133016	72.3610905415773	0	0	0	TRUE
NM_001003831	37213	23869	0.640668575403142	0.852212583661098	72.2119236710781	0	0	0	TRUE
NM_201466	83752	66802	0.326232345950274	0.53777635420823	72.1987646672105	0	0	0	TRUE
NM_200818	15902	6777	1.23048954860685	1.4420335568648	72.1113256468428	0	0	0	TRUE
NM_001005778	24175	13042	0.890350764854587	1.10189477311254	72.0663136986886	0	0	0	TRUE
NM_200905	91476	74369	0.298691908815357	0.510235917073313	71.9344257843917	0	0	0	TRUE
NM_001114418	5178	442	3.55027669050868	3.76182069876664	71.8107562536779	0	0	0	TRUE
NM_001048006	23271	12421	0.905751879575728	1.11729588783368	71.5030761006499	0	0	0	TRUE
NM_001003856	16154	7042	1.19783431221133	1.40937832046928	71.437747373233	0	0	0	TRUE
NM_001193539	40167	26635	0.592687432245656	0.804231440503612	71.3910465328344	0	0	0	TRUE
NM_212710	61340	45867	0.41937161773448	0.630915625992437	71.32446256175	0	0	0	TRUE
NM_213285	30724	18552	0.727791329650481	0.939335337908437	71.2376403455364	0	0	0	TRUE
NM_001289906	5627	665	3.080939717669	3.29248372592696	71.0712747010118	0	0	0	TRUE
NM_001024404	7445	1535	2.27803319321192	2.48957720146988	71.0422003880797	0	0	0	TRUE
NM_001170739	22711	12073	0.911607017939184	1.12315102619714	70.9355798577421	0	0	0	TRUE
NM_201176	48169	33894	0.507075067033407	0.718619075291363	70.9026756532217	0	0	0	TRUE
NM_214780	36703	23739	0.628638826665526	0.840182834923482	70.8505470944777	0	0	0	TRUE
NM_001080629	5708	712	3.00303618850936	3.21458019676732	70.8371660840217	0	0	0	TRUE
NM_213154	12888	4852	1.40937694358606	1.62092095184402	70.7442747196156	0	0	0	TRUE
NM_001082798	44168	30402	0.538835271548241	0.750379279806197	70.5050348074109	0	0	0	TRUE
NM_001006057	31071	19008	0.708961933160627	0.920505941418583	70.4322814784296	0	0	0	TRUE
NM_173272	7375	1549	2.25130590523436	2.46284991349231	70.2730563005672	0	0	0	TRUE
NM_131594	53055	38530	0.461506533762526	0.673050542020482	70.2467050647697	0	0	0	TRUE
NM_200548	39477	26323	0.584688437719841	0.796232445977797	70.168367179481	0	0	0	TRUE
NM_199994	78511	62524	0.32848472259934	0.540028730857296	70.1677398972934	0	0	0	TRUE
NM_001045090	10255	3232	1.66582838861542	1.87737239687337	69.9121285446991	0	0	0	TRUE
NM_001003989	6249	1012	2.62641605006749	2.83796005832545	69.8474493260033	0	0	0	TRUE
NM_199780	75125	59558	0.334997777815966	0.546541786073922	69.3868348214446	0	0	0	TRUE
NM_194377	73580	58080	0.341272222977224	0.55281623123518	69.3822130043659	0	0	0	TRUE
NM_201007	6465	1148	2.49352772802193	2.70507173627989	69.2951998524374	0	0	0	TRUE
NM_198358	85993	70095	0.294907688445413	0.506451696703369	69.2724937255825	0	0	0	TRUE
NM_131030	33971	21733	0.644416350931397	0.855960359189354	69.252633209922	0	0	0	TRUE
NM_001097584	67731	52594	0.364918072123315	0.576462080381271	69.1298654697055	0	0	0	TRUE
NM_001045350	5490	711	2.94888468427314	3.1604286925311	68.9449337650905	0	0	0	TRUE
NM_001319989	14714	6327	1.21759599550493	1.42914000376289	68.8988322566587	0	0	0	TRUE
NM_001002166	34399	22184	0.632847104018429	0.844391112276386	68.8836645455094	0	0	0	TRUE
NM_201096	20549	10758	0.933658294020448	1.1452023022784	68.5368080617002	0	0	0	TRUE
NM_001004651	7344	1649	2.15497465997634	2.3665186682343	68.5166181382487	0	0	0	TRUE
NM_199586	33249	21289	0.643202766413717	0.854746774671673	68.4298992277659	0	0	0	TRUE
NM_200547	12341	4742	1.37989173389578	1.59143574215373	68.3155644946991	0	0	0	TRUE
NM_001077801	7835	1934	2.0183454798831	2.22988948814106	68.281860878279	0	0	0	TRUE
NM_213234	10757	3707	1.53695176314598	1.74849577140394	68.1936641207287	0	0	0	TRUE
NM_214699	95867	80195	0.257521995964346	0.469066004222302	68.1844260476723	0	0	0	TRUE
NM_214820	7886	1974	1.99817172065142	2.20971572890937	68.1217176958192	0	0	0	TRUE
NM_001127470	42222	29290	0.527586725632217	0.739130733890173	68.0331977648219	0	0	0	TRUE
NM_001037699	8426	2305	1.87008116524555	2.08162517350351	67.8225907590106	0	0	0	TRUE
NM_001080591	15249	6851	1.15432814639129	1.36587215464925	67.7742155123739	0	0	0	TRUE
NM_001083577	185631	171420	0.11490221561866	0.326446223876616	67.7008268396551	0	0	0	TRUE
NM_201043	44422	31362	0.502256783294193	0.713800791552149	67.6885358168384	0	0	0	TRUE
NM_001040321	9119	2734	1.73786238252699	1.94940639078494	67.6064695185828	0	0	0	TRUE
NM_001199106	8018	2099	1.93354025085862	2.14508425911657	67.4314295502156	0	0	0	TRUE
NM_001007132	4036	178	4.50297702813996	4.71452103639792	67.3635416158003	0	0	0	TRUE
NM_198870	140119	124927	0.165567282208798	0.377111290466754	67.3453675675732	0	0	0	TRUE
NM_001030255	15675	7220	1.11839470080223	1.32993870906019	67.3246216147975	0	0	0	TRUE
NM_001013456	6875	1482	2.21381426588091	2.42535827413887	67.2517269759369	0	0	0	TRUE
NM_199761	89281	74121	0.268470840746197	0.480014849004153	67.2077555146324	0	0	0	TRUE
NM_181496	5653	877	2.68836794921068	2.89991195746864	67.1584447470634	0	0	0	TRUE
NM_001076719	12096	4708	1.36134381918263	1.57288782744058	67.0609598719995	0	0	0	TRUE
NM_001099989	24375	14079	0.791857352662278	1.00340136092023	67.0299996381074	0	0	0	TRUE
NM_001004622	16387	7846	1.06252252109252	1.27406652935048	66.5864683728737	0	0	0	TRUE
NM_212711	76752	62169	0.304008971609781	0.515552979867737	66.5141948214183	0	0	0	TRUE
NM_131316	7554	1903	1.98896522216615	2.20050923042411	66.5005378446091	0	0	0	TRUE
NM_001002067	30052	18962	0.664349868146543	0.875893876404499	66.4221010215885	0	0	0	TRUE
NM_001244736	11237	4207	1.41739319998924	1.6289372082472	66.2920929176579	0	0	0	TRUE
NM_001004550	5078	662	2.93935727284029	3.15090128109824	66.216798107792	0	0	0	TRUE
NM_001020779	20953	11453	0.871431272797558	1.08297528105551	66.1563828619047	0	0	0	TRUE
NM_001113610	4336	355	3.61047382696183	3.82201783521978	66.071949981234	0	0	0	TRUE
NM_201013	19452	10277	0.920499313555853	1.13204332181381	66.0664458317613	0	0	0	TRUE
NM_201456	29169	18304	0.672276969981764	0.883820978239721	65.9404683017447	0	0	0	TRUE
NM_199570	45377	32714	0.472053060430795	0.683597068688751	65.8614974978132	0	0	0	TRUE
NM_001024810	8779	2681	1.71128539501816	1.92282940327612	65.7317951681959	0	0	0	TRUE
NM_001004553	18169	9338	0.96029352385715	1.17183753211511	65.6406018681544	0	0	0	TRUE
NM_131539	9949	3439	1.53256240802847	1.74410641628642	65.4675868364944	0	0	0	TRUE
NM_131152	7776	2115	1.87837055559847	2.08991456385642	65.3196006721759	0	0	0	TRUE
NM_001039461	48564	35794	0.440169480080755	0.651713488338711	65.3176679187622	0	0	0	TRUE
NM_173240	46509	33932	0.454863453461858	0.666407461719814	65.1953967085739	0	0	0	TRUE
NM_001002072	43277	31031	0.479890304058486	0.691434312316442	64.9682225431922	0	0	0	TRUE
NM_001044754	118700	104418	0.184949503988417	0.396493512246373	64.9482833301865	0	0	0	TRUE
NM_001080034	24435	14531	0.749815114249911	0.961359122507867	64.7706733696008	0	0	0	TRUE
NM_207100	12198	5029	1.2783011624871	1.48984517074506	64.712249546733	0	0	0	TRUE
NM_001003741	5901	1137	2.37572720410744	2.58727121236539	64.6264169788362	0	0	0	TRUE
NM_001024406	4770	607	2.97422084463719	3.18576485289515	64.4964835433875	0	0	0	TRUE
NM_131551	4055	319	3.66807358533977	3.87961759359772	64.2139213596149	0	0	0	TRUE
NM_212607	17806	9279	0.94032222168733	1.15186622994529	64.0955172234449	0	0	0	TRUE
NM_213232	5480	976	2.489222840285	2.70076684854296	63.7442422041786	0	0	0	TRUE
NM_212612	11949	4971	1.26528187714273	1.47682588540069	63.6320291519401	0	0	0	TRUE
NM_001326473	7447	2061	1.85331485267304	2.064858860931	63.4312658234032	0	0	0	TRUE
NM_001312917	41486	29804	0.477118594012476	0.688662602270432	63.3848701596647	0	0	0	TRUE
NM_001044884	6861	1730	1.98764682860874	2.1991908368667	63.3532516073715	0	0	0	TRUE
NM_212597	52758	40278	0.389397826334964	0.60094183459292	63.3314580828886	0	0	0	TRUE
NM_199875	26277	16356	0.683980607067713	0.89552461532567	63.2861647616527	0	0	0	TRUE
NM_200876	23279	13868	0.747269343825309	0.958813352083265	63.0802456807126	0	0	0	TRUE
NM_001082808	32044	21462	0.578269724078133	0.789813732336089	62.7774146831953	0	0	0	TRUE
NM_001130587	4741	677	2.8079636541514	3.01950766240935	62.7258349537765	0	0	0	TRUE
NM_001006049	4320	492	3.13430109171159	3.34584509996955	62.6993889257796	0	0	0	TRUE
NM_001077258	14346	6824	1.07195898411449	1.28350299237245	62.6606038307311	0	0	0	TRUE
NM_001139480	52852	40592	0.380762641899285	0.592306650157241	62.5706017216806	0	0	0	TRUE
NM_001020468	13251	6049	1.13133267241199	1.34287668066995	62.3624701449414	0	0	0	TRUE
NM_213266	43806	32222	0.443082441719097	0.654626449977053	62.2806292067761	0	0	0	TRUE
NM_001003412	11012	4465	1.30234443458698	1.51388844284493	62.2182246612933	0	0	0	TRUE
NM_200199	28452	18450	0.624909252368044	0.836453260626	62.1426222528646	0	0	0	TRUE
NM_001024442	14571	7077	1.04189006778426	1.25343407604222	61.9928599503346	0	0	0	TRUE
NM_212693	14798	7280	1.02339184835423	1.23493585661219	61.7495508494513	0	0	0	TRUE
NM_001044757	159883	148281	0.10868279868302	0.320226806940976	61.6957291785575	0	0	0	TRUE
NM_001109740_2	5294	995	2.41158976406439	2.62313377232234	61.6763191475022	0	0	0	TRUE
NM_001326547	160330	148782	0.107844402974404	0.31938841123236	61.6291928721632	0	0	0	TRUE
NM_001007425	5667	1193	2.2479911594143	2.45953516767225	61.5528356053903	0	0	0	TRUE
NM_173277	34279	23738	0.530126634641055	0.741670642899012	61.4831899560901	0	0	0	TRUE
NM_200588	6492	1658	1.96921899305222	2.18076300131018	61.3051059808178	0	0	0	TRUE
NM_001003516	4819	782	2.62349328843264	2.83503729669059	61.304948550208	0	0	0	TRUE
NM_178294	44118	32809	0.427275768772523	0.638819777030479	61.1602196649065	0	0	0	TRUE
NM_199655	61685	49464	0.318540799789153	0.530084808047109	61.1535043869657	0	0	0	TRUE
NM_001005966	7815	2455	1.67052284868497	1.88206685694293	61.1334468234837	0	0	0	TRUE
NM_001161377	11404	4870	1.22754626696825	1.4390902752262	60.97291041446	0	0	0	TRUE
NM_201192	173514	162879	0.0912514624512468	0.302795470709203	60.9595090468803	0	0	0	TRUE
NM_131859	7910	2531	1.64397018724947	1.85551419550742	60.9158440229273	0	0	0	TRUE
NM_001080177	11986	5303	1.17646962542968	1.38801363368764	60.8268975882421	0	0	0	TRUE
NM_001089388	9886	3830	1.36804251432745	1.57958652258541	60.8133706179955	0	0	0	TRUE
NM_001145707	27140	17577	0.626731864977112	0.838275873235068	60.8057928718046	0	0	0	TRUE
NM_213123	4409	616	2.83944922092085	3.0509932291788	60.7878714008561	0	0	0	TRUE
NM_001328002	6797	1889	1.84727542108843	2.05881942934638	60.4857876029568	0	0	0	TRUE
NM_001007410	21525	12853	0.743908101551034	0.95545210980899	60.4796165590788	0	0	0	TRUE
NM_205758	8796	3173	1.47100008293733	1.68254409119529	60.0212532801185	0	0	0	TRUE
NM_201073	5715	1310	2.12518668667703	2.33673069493499	59.9897870971419	0	0	0	TRUE
NM_001277119	29551	19873	0.57239727551139	0.783941283769346	59.8983149799465	0	0	0	TRUE
NM_213474	31649	21763	0.540282472302572	0.751826480560528	59.7808172746345	0	0	0	TRUE
NM_173239	35347	25132	0.492062289419748	0.703606297677704	59.6215644651614	0	0	0	TRUE
NM_001002073	48113	37002	0.378823506742139	0.590367515000095	59.5234016567991	0	0	0	TRUE
NM_001007293	17971	10140	0.82561303780324	1.0371570460612	59.1434369380414	0	0	0	TRUE
NM_001014337	5055	1020	2.30914193993152	2.52068594818947	58.9515594715896	0	0	0	TRUE
NM_001029971	6353	1735	1.87250235633516	2.08404636459312	58.9351542351171	0	0	0	TRUE
NM_001001404	24609	15749	0.643925808275981	0.855469816533937	58.9126045475017	0	0	0	TRUE
NM_178296	6345	1738	1.86819208191407	2.07973609017202	58.8201385323746	0	0	0	TRUE
NM_001328370	31787	22099	0.524455776111349	0.735999784369305	58.8109338738567	0	0	0	TRUE
NM_153661	50806	39766	0.353463432993239	0.565007441251195	58.7973199791629	0	0	0	TRUE
NM_214814	37584	27400	0.455942725276946	0.667486733534903	58.6897792028534	0	0	0	TRUE
NM_213374	66557	55051	0.273821636150197	0.485365644408153	58.6170306873923	0	0	0	TRUE
NM_200968	4055	557	2.8639526817646	3.07549669002256	58.5156583275884	0	0	0	TRUE
NM_001256652	93504	81889	0.191358412966181	0.402902421224138	58.507390757892	0	0	0	TRUE
NM_201455	42340	31916	0.407741417966054	0.619285426224011	58.2797459963582	0	0	0	TRUE
NM_001166259	3797	454	3.06409579632817	3.27563980458613	58.2526042938553	0	0	0	TRUE
NM_001007402	22530	14094	0.676766194389437	0.888310202647393	58.200686147198	0	0	0	TRUE
NM_199745	47588	36927	0.365921762262836	0.577465770520792	58.0336216750827	0	0	0	TRUE
NM_001161749	17951	10295	0.802120384822221	1.01366439308018	58.0072851217951	0	0	0	TRUE
NM_182877	4749	915	2.37578010768693	2.58732411594489	57.9765885960467	0	0	0	TRUE
NM_213191	15069	7987	0.915858062046699	1.12740207030465	57.9565276432264	0	0	0	TRUE
NM_200534	15166	8073	0.909663831217641	1.1212078394756	57.8854266249905	0	0	0	TRUE
NM_173221	28881	19718	0.550607469834588	0.762151478092545	57.7872193661183	0	0	0	TRUE
NM_001128330	14709	7737	0.926852988496471	1.13839699675443	57.7083716703745	0	0	0	TRUE
NM_001328060	15315	8227	0.89650701831601	1.10805102657397	57.6177354903959	0	0	0	TRUE
NM_001327825	4174	658	2.66527111142459	2.87681511968255	57.4780515453801	0	0	0	TRUE
NM_205652	34276	24659	0.475084462043535	0.686628470301491	57.463369384032	0	0	0	TRUE
NM_001002382	17315	9867	0.811338973528033	1.02288298178599	57.3966889559674	0	0	0	TRUE
NM_201493	3490	362	3.26916543401381	3.48070944227177	57.2725000527466	0	0	0	TRUE
NM_001109862	6953	2222	1.645776772803	1.85732078106095	57.1497288582621	0	0	0	TRUE
NM_199667	10769	4821	1.15947995384474	1.3710239621027	57.1182937251767	0	0	0	TRUE
NM_213443	44074	33893	0.378940495475172	0.590484503733128	56.9797867285409	0	0	0	TRUE
NM_001161599	183462	175751	0.0619483743283915	0.273492382586348	56.9065081757179	0	0	0	TRUE
NM_001327759	41955	31922	0.394291711380667	0.605835719638623	56.8866159365969	0	0	0	TRUE
NM_213166	17381	10043	0.791320799612924	1.00286480787088	56.5765022812462	0	0	0	TRUE
NM_001045202	20727	12852	0.689518431763744	0.901062440021701	56.4994861453189	0	0	0	TRUE
NM_001145599	16832	9613	0.808147970852454	1.01969197911041	56.4450986188366	0	0	0	TRUE
NM_131621	22471	14379	0.644100982685279	0.855644990943235	56.3048955060012	0	0	0	TRUE
NM_199219	26608	18003	0.563622738044593	0.775166746302549	56.2864431650475	0	0	0	TRUE
NM_001002864	59656	49140	0.279769388936712	0.491313397194668	56.116222087185	0	0	0	TRUE
NM_001309438	14256	7597	0.908067515616093	1.11961152387405	56.0574253857672	0	0	0	TRUE
NM_001002193	8702	3463	1.3293246293433	1.54086863760126	56.0316659083523	0	0	0	TRUE
NM_212699	41329	31573	0.388463107552925	0.600007115810881	55.9738652428484	0	0	0	TRUE
NM_001202443	7288	2530	1.52638557422038	1.73792958247834	55.8937195536965	0	0	0	TRUE
NM_001001833	3174	283	3.4874281700033	3.69897217826126	55.8887075735983	0	0	0	TRUE
NM_001017598	3296	335	3.29848324183808	3.51002725009604	55.8422970775917	0	0	0	TRUE
NM_001007354	8050	3049	1.40065263287959	1.61219664113755	55.6936565744933	0	0	0	TRUE
NM_001083066	37807	28362	0.414694104929788	0.626238113187744	55.6223051862208	0	0	0	TRUE
NM_199753	15515	8692	0.835903617234798	1.04744762549275	55.3997046809547	0	0	0	TRUE
NM_212956	8145	3140	1.37515013963389	1.58669414789185	55.3793584191074	0	0	0	TRUE
NM_001302235	6745	2225	1.60001310709451	1.81155711535246	55.3385967000085	0	0	0	TRUE
NM_001044967	21869	14031	0.640269417435718	0.851813425693674	55.3334947824237	0	0	0	TRUE
NM_207052	16346	9391	0.79958694317091	1.01113095142887	55.2390771944433	0	0	0	TRUE
NM_001161375	29948	21216	0.497306978997624	0.70885098725558	55.2377648184096	0	0	0	TRUE
NM_200916	16615	9621	0.78822753341659	0.999771541674546	55.1746245269481	0	0	0	TRUE
NM_131441	32179	23272	0.467524291774101	0.679068300032057	55.1367147539491	0	0	0	TRUE
NM_200775	5452	1458	1.90279484247827	2.11433885073623	55.0997724958121	0	0	0	TRUE
NM_213216	58275	48126	0.276060580891924	0.48760458914988	55.0794245586504	0	0	0	TRUE
NM_201021	12725	6525	0.963615849505812	1.17515985776377	55.0567827655449	0	0	0	TRUE
NM_001301331	84343	74075	0.187281616628603	0.398825624886559	55.0427528603979	0	0	0	TRUE
NM_001007135	58061	47995	0.274685302825128	0.486229311083085	54.8361758152055	0	0	0	TRUE
NM_001017594	5053	1250	2.0152120850685	2.22675609332646	54.7878159932584	0	0	0	TRUE
NM_001045064	138041	129402	0.0932369147494434	0.3047809230074	54.7049342440871	0	0	0	TRUE
NM_001083049	3921	663	2.564140866404	2.77568487466196	54.7007396522854	0	0	0	TRUE
NM_001039064	4080	744	2.45519462575083	2.66673863400878	54.6303934296437	0	0	0	TRUE
NM_200564	49046	39309	0.319275817839083	0.530819826097039	54.5967058379965	0	0	0	TRUE
NM_212698	22493	14741	0.609641695848282	0.821185704106238	54.3876147199791	0	0	0	TRUE
NM_131216	9778	4389	1.15564713514849	1.36719114340645	54.3105774054501	0	0	0	TRUE
NM_130967	5711	1661	1.78169131129397	1.99323531955193	54.2907952090375	0	0	0	TRUE
NM_205562	96595	86862	0.15322334220383	0.364767350461786	54.1955751230534	0	0	0	TRUE
NM_205721	9393	4134	1.18404762043438	1.39559162869234	54.069575150119	0	0	0	TRUE
NM_001098775	6822	2370	1.52530769582778	1.73685170408574	54.053777097034	0	0	0	TRUE
NM_200152	12290	6309	0.962001659807088	1.17354566806504	54.0483002216583	0	0	0	TRUE
NM_001077760	40400	31291	0.36860752791093	0.580151536168886	53.6941766876016	0	0	0	TRUE
NM_001002439	3891	696	2.48298176912413	2.69452577738208	53.6470007597154	0	0	0	TRUE
NM_199633	11326	5619	1.01125312952338	1.22279713778133	53.6032689889498	0	0	0	TRUE
NM_001083565	13605	7401	0.878344835115762	1.08988884337372	53.5839640798465	0	0	0	TRUE
NM_001020686	21484	14024	0.615364725395995	0.826908733653951	53.4710096829522	0	0	0	TRUE
NM_001001814	4150	836	2.31153648904077	2.52308049729872	53.4429524992885	0	0	0	TRUE
NM_001045095	6386	2137	1.57932564491028	1.79086965316824	53.4220122303862	0	0	0	TRUE
NM_001017582	31767	23292	0.447694327907197	0.659238336165153	53.3659041961286	0	0	0	TRUE
NM_199669	62185	52540	0.243150421115701	0.454694429373657	53.3610813242854	0	0	0	TRUE
NM_001301329	4320	930	2.21572869105544	2.42727269931339	53.3342454659155	0	0	0	TRUE
NM_212681	61087	51483	0.246769266746151	0.458313275004107	53.2752361447712	0	0	0	TRUE
NM_199664	20841	13545	0.621664109624881	0.833208117882837	53.0079819479647	0	0	0	TRUE
NM_200336	6731	2392	1.49260346713726	1.70414747539522	52.9804507729955	0	0	0	TRUE
NM_213343	19687	12552	0.649326025741937	0.860870033999893	52.9752260173645	0	0	0	TRUE
NM_199735	8319	3490	1.25318308066362	1.46472708892158	52.7692301469897	0	0	0	TRUE
NM_001004679	4610	1118	2.04384656247351	2.25539057073147	52.7416444842569	0	0	0	TRUE
NM_001002438	9750	4536	1.10398157858211	1.31552558684006	52.652635243242	0	0	0	TRUE
NM_001044756	73090	63685	0.198720425205083	0.41026443346304	52.603153826443	0	0	0	TRUE
NM_001076760	3888	750	2.37406571822254	2.58560972648049	52.4391221187782	0	0	0	TRUE
NM_001128341	9726	4541	1.09883655481436	1.31038056307232	52.4288433173826	0	0	0	TRUE
NM_001007431	12249	6491	0.916151312108378	1.12769532036633	52.263550928027	0	0	0	TRUE
NM_001099999	2963	335	3.14482562561615	3.3563696338741	51.9946450285461	0	0	0	TRUE
NM_001128537	65953	56761	0.216538278114013	0.42808228637197	51.9773606359986	0	0	0	TRUE
NM_001326457	5876	1919	1.6144796843609	1.82602369261886	51.9329637165269	0	0	0	TRUE
NM_201090	45995	37140	0.308503222694805	0.520047230952761	51.8947329278656	0	0	0	TRUE
NM_001030065	48059	39147	0.295904877595779	0.507448885853735	51.8746743975019	0	0	0	TRUE
NM_001045069	19579	12666	0.628346096465483	0.839890104723439	51.7299554740003	0	0	0	TRUE
NM_131801	77557	68542	0.178268710165053	0.389812718423009	51.6690074270852	0	0	0	TRUE
NM_212772	31039	23017	0.431382271104534	0.64292627936249	51.5911727918218	0	0	0	TRUE
NM_001014350	22653	15402	0.556584421306718	0.768128429564675	51.5258488370844	0	0	0	TRUE
NM_001080080	25368	17841	0.507813301006479	0.719357309264435	51.4979197990908	0	0	0	TRUE
NM_213020	7068	2733	1.37081658002841	1.58236058828636	51.4858911871621	0	0	0	TRUE
NM_001034981	4464	1108	2.01037914578	2.22192315403795	51.4270000560971	0	0	0	TRUE
NM_131860	8269	3577	1.20896275129648	1.42050675955443	51.4145754538474	0	0	0	TRUE
NM_212933	26225	18643	0.492308738085567	0.703852746343523	51.3699677110446	0	0	0	TRUE
NM_001004294	8038	3417	1.23410632962948	1.44565033788743	51.3642841625948	0	0	0	TRUE
NM_201290	61628	52707	0.225591393940581	0.437135402198537	51.2257632378939	0	0	0	TRUE
NM_001002719	14228	8225	0.790645295551883	1.00218930380984	51.1594684894645	0	0	0	TRUE
NM_001123232	16211	9897	0.711909904684674	0.92345391294263	51.0096182275734	0	0	0	TRUE
NM_001007401	5230	1580	1.72688638806984	1.93843039632779	51.0078294632956	0	0	0	TRUE
NM_001200033	5331	1654	1.68844694757856	1.89999095583651	50.8141459565367	0	0	0	TRUE
NM_205752	19027	12352	0.62330345111817	0.834847459376126	50.7335999269681	0	0	0	TRUE
NM_212802	129866	122955	0.0788933669175265	0.290437375175483	50.6880696885142	0	0	0	TRUE
NM_001076590	2333	122	4.25723325442131	4.46877726267927	50.6584064496903	0	0	0	TRUE
NM_001002509	20177	13372	0.593496424442444	0.8050404327004	50.6400209989405	0	0	0	TRUE
NM_201163	10897	5633	0.951955631629533	1.16349963988749	50.5452937838394	0	0	0	TRUE
NM_199945	4618	1248	1.88765023891187	2.09919424716982	50.4796266723101	0	0	0	TRUE
NM_001034977	17803	11345	0.650063762543072	0.861607770801028	50.4132108316327	0	0	0	TRUE
NM_200766	81902	73467	0.156802318220556	0.368346326478513	50.3602899784665	0	0	0	TRUE
NM_213145	64328	55733	0.206915022039944	0.4184590302979	50.2626443252746	0	0	0	TRUE
NM_001144819	8974	4208	1.09261647938404	1.304160487642	50.1761445843672	0	0	0	TRUE
NM_205546	3226	523	2.6248635869087	2.83640759516666	50.1712856144146	0	0	0	TRUE
NM_001002181	3961	897	2.14268481098536	2.35422881924331	50.1641851875512	0	0	0	TRUE
NM_001002203	57397	48869	0.232055749545234	0.44359975780319	50.110422431251	0	0	0	TRUE
NM_200882	10281	5205	0.98201052905355	1.19355453731151	50.1023935720758	0	0	0	TRUE
NM_001002544	30537	22883	0.416282132328419	0.627826140586375	50.1012996996679	0	0	0	TRUE
NM_200276	52800	44347	0.251701417650697	0.463245425908653	50.0191586428812	0	0	0	TRUE
