egg(transcript)	egg(UTR5)	egg(CDS)	egg(UTR3)	1cell(transcript)	1cell(UTR5)	1cell(CDS)	1cell(UTR3)	4cell(transcript)	4cell(UTR5)	4cell(CDS)	4cell(UTR3)	64cell(transcript)	64cell(UTR5)	64cell(CDS)	64cell(UTR3)	1K(transcript)	1K(UTR5)	1K(CDS)	1K(UTR3)	sphere(transcript)	sphere(UTR5)	sphere(CDS)	sphere(UTR3)	shield(transcript)	shield(UTR5)	shield(CDS)	shield(UTR3)
NM_001017590	0.32347492625368734	0.42033333333333334	0.29951730769230767	0.3872441860465118	0.3128740740740741	0.433072463768116	0.30217692307692307	0.28111627906976744	0.30656	0.30618840579710144	0.3219076923076923	0.21405813953488367	0.27478106508875744	0.35282857142857144	0.2750346153846153	0.2097209302325581	0.2745925925925926	0.323608695652174	0.29875192307692305	0.08918604651162791	0.3148725925925926	0.43423188405797103	0.31591346153846156	0.21281395348837212	0.28627153284671536	0.3396582278481013	0.2991942307692308	0.15909302325581393
NM_001017593	0.26814963797264685	0.2448057553956835	0.2601131868131868	0.3225721649484536	0.21898149637972647	0.12381294964028777	0.21446263736263738	0.3083659793814433	0.24773290426387773	0.31161151079136684	0.24304285714285712	0.2239639175257732	0.2439766693483508	0.30185611510791366	0.23814175824175823	0.2298762886597938	0.22731858407079647	0.2844676258992806	0.22778241758241757	0.1841958762886598	0.2521255028157683	0.3508992805755396	0.24980219780219778	0.19225257731958764	0.2662526146419952	0.39543884892086334	0.26106043956043956	0.19804639175257732
NM_001002639	0.2923024523160763	NULL	0.2796511919698871	0.3336807017543859	0.32546794448116323	0.36033014354066983	0.32603414634146344	0.2972724014336917	0.27243436073059357	0.28489019607843136	0.25988201320132015	0.3146701754385965	0.2528560822387207	0.31263779527559055	0.23054042904290425	0.29447719298245617	0.2707417519908987	0.3051532567049809	0.26086303630363034	0.28123859649122807	0.2982201365187714	0.33546360153256705	0.2896798679867987	0.3004315789473684	0.27852190974493135	0.27698757763975157	0.27602123730378575	0.2888912280701755
NM_001017595	NULL	NULL	NULL	NULL	0.30912806539509535	0.3362021857923498	0.3000018181818182	NULL	0.24800969827586206	0.2663228699551569	0.24498580441640377	NULL	0.24018201284796573	0.2577954545454545	0.22920031545741323	0.278775	0.24897521551724136	0.2405887445887446	0.2688238095238096	NULL	0.2735582371458552	0.2782181069958848	0.2705347003154574	0.28388157894736843	0.28766856330014223	NULL	0.28583302063789867	NULL
NM_001017594	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2700522565320665
NM_131816	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001024402	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001123010	NULL	NULL	NULL	0.363671497584541	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.35046938775510206	NULL	NULL	NULL	0.31255203619909505	NULL	NULL	NULL	0.2909255319148936	0.2816510843373494	NULL	0.27345769449176605	0.3272057613168724	0.29960410793395087	0.2523023255813953	0.30042484589853014	0.3174448979591837
NM_001123012	NULL	NULL	NULL	0.3171887057172922	NULL	NULL	NULL	0.35057402499053386	NULL	NULL	NULL	0.2796825061598029	0.25217295414973884	NULL	NULL	0.25783021531944933	0.25426013155102906	0.29825	0.26448958919527293	0.24622598870056495	0.28036611396988753	0.364561403508772	0.2904092495636998	0.2688852516719465	NULL	NULL	NULL	0.2832904530744337
NM_131810	0.31365171503957784	0.35302816901408457	0.2850008583690987	0.3600591805766313	0.3532057591623037	0.46341558441558434	0.34415928449744465	0.35644461305007585	0.29590539053905385	0.3173606557377049	0.2812841530054645	0.3182807283763278	0.2537178447276941	0.27962745098039216	0.23619575699132112	0.2801269592476489	0.25175314861460957	0.2583548387096774	0.22534156820622986	0.2923915966386555	0.2828987274655355	0.35662499999999997	0.2721134199134199	0.2937465857359636	NULL	NULL	NULL	NULL
NM_001114926	0.2816243455497382	NULL	0.27503185703185706	0.32734224598930484	0.31245609257998636	NULL	0.30971978021978025	0.31979679144385026	0.25650825556353196	NULL	0.2519409722222222	0.26483422459893047	0.21481429525718101	NULL	0.2082708171206226	0.23811229946524065	0.23464796747967476	NULL	0.24015285996055225	0.19759358288770054	0.27164849262347657	0.3759176470588235	0.2691934731934732	0.24114973262032086	NULL	NULL	NULL	NULL
NM_001291713	0.23784134615384617	NULL	0.22338821954484603	0.26014463840399005	0.2215690208667737	NULL	0.22120053475935827	0.21507537688442213	NULL	NULL	0.19573484848484846	0.19800502512562815	NULL	NULL	0.17367479674796746	0.19729974811083123	0.2015264650283554	NULL	0.20123692810457514	0.2059896907216495	0.21880666125101544	NULL	0.21855	0.21524873096446698	NULL	NULL	NULL	NULL
NM_001291711	NULL	NULL	NULL	NULL	NULL	0.3142894736842105	NULL	NULL	0.2839952380952381	0.2885631067961165	NULL	0.24604897959183675	0.25757159090909093	0.3276974789915966	0.24851162790697676	0.2425918367346939	0.2669806818181818	0.27096638655462185	0.2856279069767442	0.22577142857142857	0.3063102272727273	0.39353781512605046	0.3032984496124031	0.2702857142857143	0.3366312785388128	0.4354173913043478	0.33892635658914727	0.2854285714285715
NM_001114927	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.17515625	NULL	NULL	0.24575233644859815	0.2757383177570093	0.23858982035928142	NULL	0.242528	0.30849074074074073	0.23145534407027818	NULL	0.26276585365853655	0.31147706422018356	0.2518457446808511	NULL
NM_001309399	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.26840489642184556	NULL	NULL	NULL	NULL	NULL	NULL
NM_001214908	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_207099	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_213073	0.3006637554585153	NULL	0.293901144640999	0.39417266187050365	0.3519009708737864	0.4991489361702128	0.34918794474675596	0.34874100719424456	0.25935644699140403	NULL	0.2642549019607843	0.21854676258992806	0.2425274959957288	NULL	0.2425074971164937	0.24277697841726625	0.2544798698657991	0.29858	0.26146079295154184	0.1246115107913669	0.2952230769230769	0.3694727272727273	0.29496841230257687	0.27025179856115106	0.28838419864559817	NULL	0.28967909715407264	0.24439568345323745
NM_131861	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_213074	0.28244055140723723	NULL	0.2522348066298343	0.33252213740458014	0.3326267566048342	NULL	0.31339142091152816	0.36650839694656484	0.2712060643564356	NULL	0.2605879292403746	0.28678473282442746	0.23440904017857142	NULL	0.21439520426287745	0.2675267175572519	0.24841996653653098	NULL	0.2373072824156305	0.26404274809160305	0.2791284046692607	NULL	0.27425843694493784	0.2817847328244275	NULL	NULL	NULL	NULL
NM_001256611	NULL	NULL	NULL	0.26728070175438595	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23974725274725275	NULL	NULL	NULL	0.23209638554216866	0.279959825750242	NULL	0.27968174560936665	0.2827540106951872	NULL	NULL	NULL	0.2500817610062893
NM_001256616	NULL	NULL	NULL	0.2866510791366907	0.30298854447439355	NULL	0.30007300672430354	0.29790647482014393	NULL	NULL	NULL	0.23334172661870503	0.21806051873198848	NULL	NULL	0.22439928057553957	NULL	NULL	NULL	0.20883093525179852	0.26553984575835476	0.28858371040723985	0.2627313150425733	0.25789928057553957	NULL	NULL	NULL	NULL
NM_001002428	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2779920844327177	0.27015723270440256	0.306639534883721	0.2575023923444976	0.27494	0.27749130938586325	0.30360975609756097	0.27223906705539364	0.27671461187214613	0.3160989119683482	0.34416379310344825	0.2994179775280899	0.32536000000000004	NULL	NULL	NULL	NULL
NM_001200020	0.31100784167289025	0.3438857142857143	0.2776075268817204	0.3189765853658536	0.34905259231629987	0.5486712328767124	0.32209677419354843	0.3492814634146342	0.29153596986817326	NULL	0.28094444444444444	0.29625756097560974	0.2586938619900877	NULL	0.22898028673835125	0.2676536585365854	0.2575678449258837	NULL	0.26358960573476703	0.2562643902439024	0.30089436090225563	NULL	0.2767329749103942	0.3073258536585366	0.2839224176815516	NULL	NULL	0.28481281790437435
NM_001007411	0.29697613001523615	0.36260810810810806	0.2811665174574754	0.3134318766066838	0.3622234042553191	0.4531442307692307	0.35895703125	0.3554434447300771	0.2847015765765766	NULL	0.2656429341963322	0.303525706940874	0.2701384015594542	NULL	NULL	0.28245886889460153	0.25492349726775954	0.3235979381443299	0.2545869947275923	0.24685347043701802	0.316984126984127	0.4465803571428571	0.3115802281368821	0.30746143958868893	0.2842988248461108	0.3687052631578948	0.28543715846994533	0.2726383526383526
NM_001159584	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_213075	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3007434210526316	NULL	0.28763971340839306	0.3120420841683367
NM_001172661	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007413	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001077382	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3033892339544513	NULL	NULL	NULL	0.2539851063829787	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001077383	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001077380	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007412	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2647557172557172	NULL	0.257103125	0.27118478260869566	0.23547081712062257	0.18611111111111112	NULL	0.23083615819209038	0.2918754125412541	0.28829583333333336	0.2905945241199479	0.3008585365853659	NULL	NULL	NULL	0.2024266666666667
NM_001077386	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2261022727272727	NULL	0.22380808823529413	NULL	0.28192005710206997	0.2071139240506329	0.28639031770045387	NULL	0.2799291975724882	0.36624418604651165	0.27461560486757336	NULL	NULL	NULL	NULL	NULL
NM_001077387	NULL	NULL	NULL	0.3226336633663367	NULL	NULL	0.3047114503816794	0.33508910891089094	0.23857280701754388	0.22789754098360657	0.23548679245283016	0.2886534653465347	0.21929979879275655	0.22744776119402982	0.21477061611374407	0.23958415841584163	0.2570412744388125	0.2328362573099415	0.2729061833688699	0.19166336633663364	0.2815218543046358	0.30700568181818183	0.27447871333964047	0.2664158415841584	NULL	NULL	NULL	NULL
NM_001077385	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_205766	0.29212610619469026	0.3696703296703296	0.28199243986254297	0.3214694656488549	0.3296393351800554	0.3641022727272727	0.3172061855670103	0.38711068702290075	0.27099619047619045	0.2993452380952381	0.2642148087876322	0.2937175572519084	0.24757023875624654	0.27065882352941173	0.2424876203576341	0.2682862595419847	NULL	0.23775342465753427	NULL	0.2027488986784141	0.2753593548387097	0.289493670886076	0.2692054009819967	0.30107630522088347	NULL	NULL	NULL	NULL
NM_001077388	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001077389	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2651257014590348	NULL	0.2594735915492958	0.2750650154798761	NULL	NULL	NULL	0.24488475836431225	0.3068724440116845	NULL	0.31841585760517793	0.2876472392638037	NULL	NULL	NULL	0.2759075342465753
NM_205762	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_205761	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001002422	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.30699634146341465	0.2678701298701298	NULL	0.32843099273607745	0.28979906976744185	0.24874050632911393	0.2510079365079365	0.35284503631961256	0.28409879963065554	0.242066265060241	0.2817202380952381	0.30389588377723975	0.31638341013824883	0.3248154761904762	0.28564285714285714	0.3504673123486683	0.3216335174953959	0.3177988165680473	0.2915734126984127	0.35988619854721554
NM_213076	0.27936956521739126	0.28190384615384617	0.26633642999336427	0.34879715302491104	0.3501385444743936	0.43025373134328354	0.3377836761778368	0.39729537366548046	0.2645211956521739	0.2973461538461538	0.26493696084936963	0.2562170818505338	0.24248514316585632	0.25558730158730153	0.2365985401459854	0.2711174377224199	0.2692848680667744	0.4493043478260869	0.2670869276708693	0.23686832740213523	0.29045513164965076	0.5653698630136986	0.2819090909090909	0.26486832740213523	0.29184868066774367	0.5318550724637682	0.2863583278035833	0.2623594306049822
NM_001110225	0.29902253668763107	0.25388479262672814	0.2972258064516129	0.3344370709382151	0.35028051948051947	0.3165219123505976	0.3533121442125237	0.34773455377574375	0.281645406012925	0.2785689655172414	0.2776964043419267	0.30951029748283754	0.2533463654792934	NULL	0.24883269297939226	0.2897734553775744	0.27589231587343793	0.2703239436619718	0.2764535519125683	0.27461098398169337	0.3011635514018692	0.31545849802371545	0.3005872865275142	0.29705720823798626	NULL	NULL	NULL	NULL
NM_001007417	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001007416	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.2580009208103131	NULL	0.2608930232558139	0.24699557522123894	NULL	NULL	NULL	NULL
NM_001089470	0.2698014440433213	NULL	0.25787147688838785	NULL	0.3187919957872564	0.2663076923076923	0.3098822447102116	NULL	NULL	NULL	NULL	NULL	0.238024231678487	0.23223943661971833	0.22038359201773836	NULL	NULL	NULL	NULL	NULL	0.2917864366448542	0.30989655172413794	0.27346404494382026	NULL	NULL	NULL	NULL	NULL
NM_213077	0.3145346024191949	0.4901792452830188	0.30204473118279573	0.3185241194486983	0.3661790600832837	0.4932924528301887	0.36796817204301074	0.3594280245022971	0.3063474122546104	0.2870849056603774	0.31415225806451613	0.3001818529862174	0.26711144160222094	0.36638679245283023	0.2591965591397849	0.27012787136294025	0.2804134443783462	0.18081132075471698	0.30231870967741936	0.2649571209800919	0.31701606186793574	0.47553773584905656	0.32225118279569887	0.3059230474732006	0.3014156256196709	0.35512264150943396	0.3056060215053764	0.2955061255742726
NM_200804	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200807	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23394276094276092	0.27272093023255817	0.24046994535519126	0.21201621621621622	0.2902705882352941	0.26259090909090904	0.2955683060109289	0.286372972972973	0.2849901153212521	0.38539285714285715	0.283224043715847	0.2580918918918919	0.28783420593368236	NULL	0.2901912568306011	0.2667415730337078
NM_200801	0.32345065502183407	0.35082042253521123	0.33313288288288295	0.2945011990407674	0.3435720524017467	0.3498274647887324	0.3900292792792793	0.28984652278177453	0.29783406113537114	0.2682605633802817	0.3280720720720721	0.285779376498801	0.28388558951965065	0.2977781690140845	0.2961306306306306	0.2613860911270983	0.278846288209607	0.2596443661971831	0.32591441441441443	0.24180815347721824	0.3291807860262009	0.3453661971830986	0.3599009009009009	0.2854484412470024	0.3108165057067603	0.27376978417266185	0.3558490990990991	0.28756594724220624
NM_200800	NULL	NULL	NULL	0.31445695364238413	0.3302878048780488	0.34647761194029847	0.30365313653136533	0.3532484599589323	0.29554525222551925	0.3168540772532189	0.275265923566879	0.3115010266940452	0.26496170212765957	0.28527659574468084	0.25301744186046515	0.27203285420944556	0.2753252840909091	0.27736051502145925	0.2841438953488372	0.26189322381930186	0.3005261669024045	0.2944644351464435	0.3094912790697675	0.2908357289527721	0.33421861777150913	0.31712757201646086	0.34618750000000004	0.32583778234086247
NM_001177493	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001017681_2	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001200058	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001200059	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_131105	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_200808	0.3082912423625254	0.5669807692307692	0.28052987012987013	0.25711111111111107	0.348959266802444	0.6424615384615385	0.31967532467532467	0.2751111111111111	0.3004344262295082	0.4018775510204082	0.2981506493506494	0.22466666666666665	0.25994455852156056	0.4109583333333333	0.24609870129870126	0.2244259259259259	0.3201028806584362	0.3508723404255319	0.3343688311688311	0.19161111111111115	0.3016673469387755	0.4714509803921569	0.2906987012987013	0.21951851851851853	0.3014875518672199	0.4606744186046512	0.2959194805194805	0.21442592592592588
NM_001004559	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001113593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001113590	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_212782	0.2975467730239304	0.26667500000000005	0.28573167155425216	0.33535714285714285	0.3459952864394488	0.368975	0.3185278592375366	0.4282559523809524	0.2720730112604432	0.3475142857142857	0.26957429130009775	0.2757514880952381	0.23953263234227704	0.260225	0.23167253176930594	0.2622321428571428	0.2618647570703408	0.322025	0.2607585532746823	0.2616517857142857	0.29012980420594636	0.36014999999999997	0.28408797653958945	0.3043571428571428	0.29465557586837293	0.34203125	0.2850654849827671	0.3213839285714286
NM_001113596	0.2911866750471402	NULL	0.29113994743758215	0.2922173913043478	0.3202038895859473	NULL	0.32118265440210253	0.2781304347826088	0.2609104571070758	NULL	0.2606425755584757	0.24156521739130438	0.25591541353383457	NULL	0.2551990801576873	0.24828985507246384	0.28234959349593497	NULL	0.2883541392904074	0.12701449275362317	0.3044039900249377	0.8891538461538462	0.30282720105124833	0.22901449275362318	0.3161875784190715	NULL	0.3206366622864652	0.20352173913043478
NM_001113597	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.27129977116704806	NULL	0.27129977116704806	NULL	NULL	NULL	NULL	NULL
NM_212787	0.29765742452248917	0.3379183673469387	0.29025240054869683	0.3017112426035503	0.35741856177012904	0.600622641509434	0.34710013717421123	0.3510662721893491	0.306168108776267	0.2843636363636364	0.3087544581618656	0.30507218934911245	0.2513711467324291	0.4409791666666667	0.24942112482853224	0.24228284023668642	0.26944	0.34280392156862743	0.27247599451303156	0.26239289940828403	0.31353378378378377	0.4421111111111112	0.32343621399176953	0.2967739644970414	0.30163731527093596	0.3999599999999999	0.2961742112482853	0.3005325443786982
NM_212786	0.2843118741058655	NULL	0.2826841569026999	0.3665857142857142	0.33791170431211504	0.3326627218934911	0.3346493624772313	0.45292857142857146	0.28074281018898933	0.2843351955307263	0.27997482837528603	0.2955285714285714	0.25708214139762975	0.29456906077348066	0.2525901639344263	0.30107142857142855	0.2834424019607843	0.2542747252747252	0.2860696721311476	0.27685714285714286	0.3077251628664495	0.35650526315789466	0.30403734061930787	0.2910142857142857	0.2791562819203268	NULL	0.2789966424174594	0.29945714285714287
NM_001004551	0.31931098854476025	0.2959130434782608	0.30849931412894377	0.339052754982415	0.3526460364561255	0.45937500000000003	0.344136488340192	0.3611852286049238	0.2964434931506849	NULL	0.2935787292817679	0.2957538100820633	0.25701655052264805	NULL	0.24996159217877095	0.268947245017585	0.2553429910524073	0.3333333333333333	0.2548429355281207	0.2529062133645955	0.2936023789294817	0.4714651162790698	0.2869821673525377	0.29595193434935524	0.2823806479113385	NULL	0.28523593964334704	0.27215592028135993
NM_001004550	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.23647098976109215
NM_001004553	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.1962464183381089	NULL	NULL	NULL	0.2485354523227384	NULL	NULL	0.3235527950310559	0.2526509803921569	NULL	0.27897010647010645	0.32733834586466165	0.27911372549019603	0.2753535297387437
NM_001004552	0.3102020624303233	0.3092948717948718	0.2919475982532751	0.3445245901639344	0.3504225860155383	0.33421176470588243	0.322345802522836	0.4044606557377049	0.28602612562534735	0.28654651162790695	0.2757513089005236	0.30529262295081966	0.25954080491894915	0.25841463414634147	0.2526678383128295	0.27243852459016393	0.27345218845832175	0.2903103448275863	0.26608815789473683	0.28601229508196724	0.3118778054862843	0.38111111111111107	0.2915076120052197	0.3451565573770492	0.2900755342667649	NULL	0.27901289884589275	0.30397868852459015
NM_001004555	0.31405623306233066	NULL	0.2693705772811918	0.3396112886048988	0.33595663956639565	NULL	0.3066405959031657	0.35272204472843455	0.310046993780235	NULL	0.2836803118908382	0.3245289079229122	0.26993351424694706	NULL	0.22985981308411213	0.292765708200213	0.2780103376981392	NULL	0.2508880308880309	0.2930685959271168	0.31992934051144006	NULL	0.293018281535649	0.33560596379126734	0.3107186392629341	NULL	0.2836565040650407	0.32520674646354736
NM_001004554	0.30301507537688444	0.2693086124401914	0.27570970394736843	0.32317391304347826	0.3494732695554305	0.3664497607655502	0.3204070723684211	0.36418593750000006	0.28772392960336224	0.29373923444976074	0.2767590460526316	0.2927027151403589	0.2507628221817235	0.24369856459330144	0.22602467105263158	0.2657308563661078	0.2670497771173848	0.27289712918660286	0.26418996710526316	0.2674796173044925	0.2898992003876908	0.322933014354067	0.2774087171052632	0.2904528680304853	0.29508549654679683	0.31131100478468904	0.28228042763157896	0.2985118908382066
NM_001004557	NULL	NULL	NULL	0.3511764705882353	0.36111588641596315	0.33646399999999993	0.3538195446973903	0.3849720588235294	NULL	NULL	NULL	0.3194132352941177	NULL	NULL	NULL	0.2802	NULL	NULL	NULL	0.2584101040118871	0.2954366256888512	0.3244892086330935	0.29230974025974027	0.29657941176470587	NULL	NULL	NULL	NULL
NM_001004556	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076655	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076653	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
NM_001076652	0.3121989851395433	0.31125	0.3079900709219858	0.32835971223021587	0.3541000362450163	0.49277272727272725	0.35202033096926716	0.34006294964028777	0.28311756272401434	0.28242016806722686	0.28651678486997634	0.27033633093525183	0.26721489971346707	0.28854545454545455	0.2660468085106383	0.2670161870503597	0.29848409009653204	0.27731746031746024	0.3130018912529551	0.24805575539568342	0.31971775634155053	0.41428125000000005	0.3180345153664303	0.3043507194244604	0.33141753130590335	0.448991935483871	0.33327943262411347	0.298113309352518
NM_001076651	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.3023139534883721	0.23241680129240713	NULL	0.22633395872420262	0.2701162790697675	0.23743922204213938	NULL	0.25721845574387947	0.11531395348837209	0.2785451664025357	NULL	0.2832697247706422	0.24860465116279076	NULL	NULL	NULL	NULL
NM_001076650	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0.1910608108108108	NULL	NULL	NULL	NULL	0.2863491124260355	NULL	0.28527064676616914	0.2624633204633205	NULL	NULL	NULL	NULL
