	DMSO_egg	DMSO_1cell	DMSO_4cell	DMSO_64cell	DMSO_1K	DMSO_sphere	DMSO_shield	NAI_egg	NAI_1cell	NAI_4cell	NAI_64cell	NAI_1K	NAI_sphere	NAI_shield
NM_001003613	4.25201309667	4.21886683291	4.31717231954	4.27205205741	3.93494486508	4.12222386432	1.56817464957	4.13678625244	4.31145275092	4.24001227985	4.23376776496	4.2102263572	3.79196874651	1.95854236323
NM_001003612	0.256411193303	0.248574053267	0.534913152049	0.631364337018	0.450640042446	0.319186192679	2.12328146178	0.252233794951	0.411392093616	0.556568999781	0.949199375114	0.623379036999	0.552994067034	1.48528721316
NM_001003611	6.6072608894	6.4698474992	6.14876662236	6.10309531883	5.78842521424	5.93945028575	2.51663580561	6.56476363033	6.33921825152	6.25713880281	6.16831743716	6.21183291748	5.961854832	3.28354699918
NM_001003610	2.02750152742	2.37945844007	2.53836722683	2.54608184542	2.32766969799	2.24078139916	2.02922032791	2.09891963025	2.57612744702	2.29923488938	2.25176479555	2.02895267036	2.24687556609	1.61210518889
NM_001003617	4.08610093115	3.77349534852	3.74873909154	3.43939976955	3.53530446454	3.39308158023	3.07791809992	3.98047338464	3.67482184279	3.28749428286	3.24158215965	3.32785047512	3.46301989767	3.3610133448
NM_001003616	4.23886999261	4.77489714075	4.41872353447	3.95442619118	4.23745417924	4.31475678698	3.48249378224	4.04462153348	4.13750848998	3.69628887639	3.11032365142	3.38848508286	3.64665556572	2.99306646078
NM_001003615	5.11228051231	5.41505615349	5.64300386929	6.04293341729	5.46110767441	5.32617931282	4.19186152838	5.01425354948	5.51848625636	5.72309016871	6.1142771241	5.73361458383	5.50392006081	4.28357575591
NM_001003614	3.40739994746	3.6913433942	5.1698560155	5.5901613059	5.15189182554	5.34475796955	4.20985946013	3.49598005854	4.88796731301	5.05210194227	5.83071480263	5.43532819702	5.1325395536	4.23382522815
NR_125799	4.5001900539	3.9997946581	4.00251417456	4.11495675837	3.5874238281	3.57368277713	1.48338085276	4.58936613612	3.92096127854	4.36093242461	4.44083074128	3.93366383129	3.85823182436	2.00215616184
NM_001080582	1.36359653426	1.71261290761	1.61738939361	1.60011172265	1.57215344014	1.54207585581	0.853889449596	1.26152143275	1.5009010413	1.3099650293	1.58061741152	1.55353459724	1.6199854734	0.845819248341
NM_001135784	0.605760361512	0.597626697243	0.986972906759	1.36235992351	1.09443012416	1.10606507289	0.864392581219	0.719417556161	0.698171856546	1.12784869479	1.36987169108	1.31379981151	1.22422053853	1.043770131
NM_001102628_2	4.24880101815	3.66018513264	4.62393338145	5.50031803059	4.91285939843	4.37202460674	3.27762726787	4.16268243291	4.27462712831	4.87429179206	5.76010320775	5.3120404897	5.44322718318	3.55883547339
NM_001123308	0.394787616551	0.38283635263	0.931334976503	1.15023597777	1.19846700884	0.85726748597	2.84256823297	0.381111928076	0.434003945283	0.808468322666	0.965189024387	0.890550143116	0.922837958626	2.50849942014
NM_001123309	1.70832963379	1.42366323201	2.10133317114	1.92904238502	2.83929223982	2.18672257303	4.77606238062	1.87825856057	1.62013363426	2.07084552005	1.91933654655	1.84778847437	2.36688121313	4.3810125773
NM_131708	0.183794824959	0.315649648347	0.284216953769	0.587283056671	0.674681324803	0.975884860581	0.556096216041	0.400002899038	0.324302524812	0.45052616917	0.657043889146	1.11548256278	1.33371875552	0.742638644145
NM_001123305	5.4458027762	5.11625369498	5.49945668981	5.72167474498	5.25162747304	5.35181220461	3.12205270227	5.40254366483	5.46710312196	5.81989428768	5.96275305961	5.814023797	5.75291749557	3.44516793648
NM_001257146	6.57067768228	7.15148936458	6.15819088488	5.32418195147	5.52961710522	5.74977341897	4.43023710711	6.37943422612	6.52227139491	5.4742614519	5.2662204932	5.5977629463	5.54865827772	4.42981737582
NM_001123300	4.19236439051	3.27646879866	3.21991450635	3.18875636373	3.13101030865	3.47543450525	1.70271288284	3.91944257648	3.18561743292	3.1349987372	3.30368571261	3.88465506042	3.55862276327	1.78949833289
NM_001123301	3.38163681625	3.95945601878	4.73998687094	4.91201630275	5.19089749529	5.53943507902	3.37398530542	3.25396893255	4.06648810184	4.48833375891	4.78613505203	4.94550731751	4.95200998367	3.40001473375
NM_001123302	0.378439493277	0.300764924986	0.658459357091	0.707637323765	1.10869969053	0.923963311529	1.71598395101	0.500514052956	0.379811238526	0.72117653274	0.604126577657	0.62256694546	0.877469748403	1.3754556002
NM_001045209	0.690890281941	0.897612433313	0.93404737133	1.00912106889	0.88514325701	1.17553398111	0.385646008548	0.545651101125	1.05792589637	1.00585418592	1.09574670994	1.40334367206	1.15347941765	0.371642608209
NM_001030214	2.79826074529	3.06591975126	4.16846418232	4.55180576243	4.03178517184	3.85453131815	2.94690281703	2.54984745442	3.79080919405	4.1266429507	4.83681576581	4.81056310052	4.25589792924	2.28199185616
NM_001163654	4.53399009599	4.9370850071	4.12681043112	3.6783687788	4.12354769695	4.5531162727	2.76263137843	4.65445406063	4.90505878072	3.94619651947	4.02856163128	4.40528606517	5.03153701256	3.36440771279
NM_001030216	0.450683462023	0.809226667004	1.11172141844	1.26396418182	1.04078629694	1.27620264098	3.42248376296	0.352989923578	0.812388046652	0.98331222964	1.20643351373	0.99009328751	1.01357129536	3.32558245666
NM_001030213	5.64267136519	6.02538087149	5.85318793634	5.39730869517	4.97897985084	5.29043252037	1.20000271698	5.43680391559	5.85077218088	5.66493365307	5.08814308355	5.37707979025	4.75109196247	0.966880994996
NM_001030212	3.88960006018	4.26256949413	5.31018458623	5.41008211986	5.79993950962	6.23269027634	4.53741231211	3.72161709262	4.98938211788	5.03566658463	5.354900791	5.85570253528	5.67065861328	4.37244364239
NM_001114702	0.581984708588	0.625261209645	1.18092566182	1.42141313274	4.05494458311	4.29402300511	5.52396044575	0.622061086433	0.922427309521	1.06887772827	1.6782050752	2.14405741448	4.11736913965	5.53135741517
NM_001114706	2.53690268092	2.57691537139	3.4679049364	3.85206942123	3.72671021993	3.52712278837	2.4167331431	2.76631609472	3.2016389925	3.67830572096	4.15694342497	3.83883307932	3.85559208801	2.93558434705
NM_001122654	4.96168904097	5.41079740818	6.46258166407	6.28293016157	7.10933042653	6.81863340987	8.6758386739	4.80255237247	6.05129837112	6.12398029187	5.99866635033	5.98742812309	6.47035604089	8.23346219021
NM_001008612	5.83405800868	6.01708198727	5.39847330096	4.67096465206	4.9576651906	5.17536361899	3.59985233064	5.82147947094	5.6486488483	5.10685849524	4.51948376455	4.65893316817	5.05876770466	3.78653204139
NM_001002698	7.7700797415	7.18280100668	6.87229820362	6.78752865676	5.96889747765	5.75827298733	5.6646161733	7.67827876261	7.48316449367	7.02811031299	6.97017155174	6.30029937715	6.19327081979	5.7373829878
NM_001080588	4.73975452267	4.58768065292	4.33942832095	4.27705922709	3.83941318241	4.02435163386	3.42716059497	4.54951349627	4.01523122444	4.27080920865	4.19004008612	4.40128617587	3.96358812042	3.07413784909
NM_001002694	0.419490669646	0.641218564648	0.878507742798	1.20959370952	1.35895338028	1.30329961237	1.14825219584	0.357628845274	0.634555867515	1.11277330586	1.28827395103	1.2072956819	1.29258235621	1.09463615566
NM_001002697	5.87731951217	5.56658119254	6.35096929295	6.95446424861	6.73944787533	6.55019267707	6.47420366004	5.85949022853	6.00498514871	6.31421001796	6.7760872395	6.78472926975	6.67909327984	6.50215875127
NM_001002690	0.528854862032	0.678057626214	0.527203195163	0.632092875743	0.472352652058	0.458064297641	0.424896295338	0.589918960307	0.636229544996	0.696352383919	0.513888487002	0.428113228228	0.418355186017	0.384468357364
NM_001002691	3.7384261875	3.56248821322	3.82129765308	3.61888420097	3.97600858702	3.55370872091	5.99063509405	3.94292311158	4.2156059773	3.8528365525	3.61201735854	3.29571939201	4.46323366492	6.63365890459
NM_001002692	2.18591278765	2.44474787849	2.39990154964	2.14113991492	2.50086204235	2.58234865854	4.96658324568	2.18652716091	1.82129946953	2.08052174983	1.7282271777	1.78592375225	1.86502715713	4.37193897686
NM_001002693	0.248965703718	0.299431893904	0.394418668989	0.603527565422	0.808831623141	0.621473685329	1.41997852252	0.428017547767	0.316484307514	0.711325351721	0.852528015041	0.811163201794	1.0152884209	1.98124379358
NM_001045201	5.65551256581	5.53620932781	4.975704338	4.56146654967	3.85534343314	3.94211436986	2.31529473523	5.50994823746	5.24527688762	4.62328884841	4.41451755525	4.27881925608	3.76397990898	1.90029169683
NM_001045207	2.79826238699	3.18173268836	3.89949387337	4.00787649352	4.19934809856	4.81363393857	3.20282031016	2.64246578061	3.79143688991	3.88359927307	4.16438560172	4.39327194814	4.42540515685	2.94190329491
NM_001110283	3.15666954668	3.51803603053	4.13476472691	4.23685209333	4.12951321804	4.66287308344	1.74394869088	2.71543367984	3.58459939172	3.45628711006	3.68008365482	4.25897343532	3.78009520696	1.55099024844
NM_001110282	2.05769042185	2.52515360211	3.15083875451	4.00627293219	3.94870318034	4.25797578573	2.74632508922	2.07480029933	2.8934896157	3.24818963136	4.34127979547	4.06439030905	4.10983452627	3.16727335618
NM_001110281	5.79034343997	5.54442089752	5.17386310345	5.01318630852	4.84507327655	4.86804902768	4.53938346368	5.72274973298	5.37160451737	5.1841942665	4.95128596663	4.62201193757	4.8224317456	4.62842956835
NM_001076588	3.23853618556	2.70213980376	3.35858687475	4.05428546717	4.09001384788	4.06684197451	3.00770608526	3.01665282277	3.19234129213	3.90893111836	4.50821117257	4.93488831849	4.87842283781	3.64180383556
NM_001110286	2.60812431238	3.06554124579	4.74527281516	5.24187641078	5.35958046375	5.74370200651	3.89542093182	2.32279627395	4.02281112424	4.59082565664	5.09836249061	5.74654711856	5.36102677357	3.56000723551
NM_001110284	2.45847507854	2.18312435118	2.53883709052	2.24151742409	1.81818230872	1.64728909276	2.44582834045	2.94077767014	2.78800180169	2.45116346168	2.0543110168	1.63285402582	1.74934967383	2.00189718138
NM_001114445	1.55567629048	1.86898190282	3.12655647782	3.75814077849	5.1828994613	4.66041058387	5.80048129913	1.67366177815	2.31699645619	3.01756362617	3.95457941281	3.8713834886	4.63841441074	5.52850944763
NM_001030131	6.29313209017	6.38508858357	5.85670026551	5.44587323718	5.86039538816	5.99097911707	4.05350874201	6.03900711535	6.02638215539	5.68285335416	5.30643606412	5.53685041253	5.73532348038	4.51567596918
NM_001114447	1.2425642319	1.87295978388	3.14051188116	2.91189473297	3.01171253021	3.36239996145	1.89304413064	1.14986972361	2.17788852624	2.56950194669	2.54003398548	2.68208699503	2.63258607201	1.78222252652
NM_001114446	3.83648138342	4.084736156	5.20048401774	5.62834482596	5.30378322052	5.47241905403	3.15374198587	3.71831452216	4.86132698063	5.27368560231	5.74943709279	5.77457753704	5.59153027882	3.45106481009
NM_001114441	2.94780404562	3.12920842862	3.6064223649	3.23482856748	3.51816811075	3.51857428022	3.46732565801	2.8070887477	3.53431604649	3.20923831947	3.08458803496	3.18201791908	3.30361611915	3.13138618715
NM_001100962	3.76475251252	3.98069662294	4.81464223752	4.81071733389	4.63291516654	4.90558735167	3.74058879194	3.83850399432	4.69641155391	4.90351490031	4.75650238463	4.6361799753	4.47650804145	3.61826671045
NM_001076585	2.54828798619	2.84144300186	4.17729671018	4.22122372361	4.13598094972	3.99398134525	3.27487375747	2.94722394707	4.07764330917	4.21793264031	4.16450601902	3.83964992195	4.01317155679	3.40452888266
NM_001114442	1.41427729104	2.02161734795	2.98557829144	3.14604596035	3.16579198059	3.21594236806	0.793330377526	1.32580561299	2.25014276358	2.76180044185	3.19217519361	3.34001703771	3.21218412449	1.7699198035
NM_213052	6.52610779118	6.72126481577	6.33166591987	6.14928714178	6.29612030068	6.32105732116	6.424456285	6.66758964587	6.34763433778	6.56141141554	6.50639241781	6.25134458349	6.48029965823	6.54627873122
NM_213053	7.50485771918	7.93054543276	7.5736916645	7.28663847431	7.63432591236	7.731577557	7.65630428526	7.61771740786	8.00879876281	7.97890342747	7.60115407906	7.5430285746	7.74646057954	8.04864865379
NM_201004	5.70987846521	6.11068304875	6.6287990027	6.87151690219	6.71652894345	6.38281059195	7.85332621676	5.94402405441	6.17719024392	6.70808495268	6.77510332645	6.13826195727	5.93833104601	6.97174331024
NM_213051	5.64362623829	5.79151239801	5.91433696898	6.25081053221	6.55657259281	6.56362271988	7.29215282196	5.77074651225	5.86006853833	6.33322140699	6.7776565914	6.89968787122	7.0580751727	7.5077867156
NM_201002	4.68625404697	5.36597271347	5.64839966053	5.42581642736	5.19876497709	5.68543606799	3.55357084263	4.68594182768	4.96647456214	5.30434751732	4.96179818644	5.25240994156	5.00030433159	3.64776805501
NM_201003	5.25814772269	5.25550033412	5.57104917515	5.57621495016	5.0775266039	5.2736040719	3.96931532274	5.27015353356	5.55515434785	5.4977766059	5.45312080186	5.51312733471	4.95879343309	3.2763301773
NM_201001	5.1671915921	5.3777649146	5.94370213932	5.8745042022	5.16644081491	5.06640639971	3.51355150854	5.18524746272	5.41036209312	5.64955105931	5.82745499827	5.34063036473	4.83834752428	3.10642063062
NM_213058	5.62791220646	6.06586824545	7.61882146526	8.70751990755	8.58015432987	8.97027668882	5.7418833717	5.53978541101	6.93606654473	7.56519653955	9.08081383725	9.31863908529	9.22866281026	6.24636163151
NM_213059	3.12840710506	3.11442446727	4.73929388083	5.7696912353	5.76615529829	6.12399477757	3.08335894272	2.91560162495	4.07802087743	4.81822115772	6.0162731833	6.56484954221	6.18460273072	3.17484014415
NM_201008	3.45443633902	3.41181096934	4.04041457921	3.91492295385	3.09028856349	2.91399741504	0.945242302235	3.3352793973	3.38018514267	3.86813153385	3.72839406338	3.80703935273	2.80215663738	1.03724379694
NM_201009	3.1819975882	3.69215200667	4.61186447384	4.75625600009	4.8923835752	5.14860037597	2.6649256958	2.92620643785	4.11020656171	4.47032474829	4.98519915642	5.2068966803	5.19920333106	2.70043899979
NM_001002528	0.967757224481	1.25835178734	0.995757968342	1.17398186434	0.896237268874	0.929922698513	0.591937452639	1.00500441522	1.08691383691	1.16683803082	1.24498220071	0.940965132642	0.970903260121	0.511815180652
NM_001002529	5.75127531326	5.91281681497	5.83683187431	5.88360125559	4.87613811006	4.83452161807	4.14501595017	5.91078786935	5.69098439753	6.14059712216	5.97799672438	5.57591398647	4.73284211761	3.44065510324
NM_001002522	2.08261731183	2.35103997591	3.37192914037	4.12745439127	4.17181711961	4.32553624437	3.50839884542	2.14328822732	2.90638126219	3.36156186707	4.49289013601	4.64673201373	4.4243501797	3.5651170984
NM_001002523	2.84981247546	3.32199743699	3.91331704414	3.86199773756	4.21959879598	4.40067872025	1.19118403514	2.71007177678	3.80387227375	3.85425464136	4.00376213417	4.07765183446	4.2557803026	2.04131388906
NM_001002521	7.64203017821	7.78665846595	7.71988240599	7.4037156433	7.18919849164	7.13865912427	6.41419983724	7.76826074858	7.72418404073	7.69563316555	7.21303388964	6.7357071326	6.82002807929	6.3431496035
NM_001002526	2.93072498471	2.94794795883	4.48119408542	4.91264158064	4.31915558124	4.02832249091	4.97965413969	3.3278632347	3.4770521906	4.24648342679	4.963199274	4.79623184012	4.24805209644	4.56126518238
NM_001002527	6.72390408666	7.06446524046	7.8147814699	8.64415499366	8.6521668702	8.54677545405	8.99573667863	6.94420240832	7.38830397099	8.39890576998	9.07755897563	8.91817608896	8.86971913015	9.30603185132
NM_001002524	2.50444321187	3.33021727367	4.15108317596	4.30117226925	3.85705951092	4.09939140109	2.03014992618	2.49225466585	3.70950777949	4.0089458493	4.14416835194	3.96785013138	3.86181438649	2.17563857568
NM_001002525	7.65685347154	7.45782733399	7.40344266584	7.31736873056	6.75392039424	6.77188900875	5.76361528888	7.88587715245	7.56040734421	7.77428420068	7.55376898865	7.06202347847	6.79951146491	5.90952829345
NM_001030152	0.279214225737	0.203333914731	0.335931328342	0.414942365402	0.606713593917	0.631076309615	1.92632767732	0.352588943105	0.213010816682	0.348949422681	0.326197468753	0.285104554979	0.511631069745	1.68086579075
