"GeneNames"	"value1"	"value2"	"log2(Fold_change)"	"log2(Fold_change) normalized"	"z-score"	"p-value"	"q-value(Benjamini et al. 1995)"	"q-value(Storey et al. 2003)"	"Signature(p-value < 0.001)"
NM_001089460	128	4362	-5.09077405464075	-4.84335739532802	-65.0098836603261	0	0	0	TRUE
NM_001013550	978	6982	-2.83573398660052	-2.58831732728778	-64.9694313748321	0	0	0	TRUE
NM_001044921	3845	13456	-1.80719410740596	-1.55977744809322	-64.9583110956054	0	0	0	TRUE
NM_001017656	1344	7936	-2.56187888760812	-2.31446222829538	-64.9476165353114	0	0	0	TRUE
NM_001029947	34718	24032	0.530727122870866	0.778143782183601	64.9454626933609	0	0	0	TRUE
NM_131596	38613	27604	0.484209309350238	0.731625968662972	64.9193521457039	0	0	0	TRUE
NM_201151	1196	7550	-2.6582592549017	-2.41084259558896	-64.8934510602635	0	0	0	TRUE
NM_001002466	852	6624	-2.95877733727349	-2.71136067796075	-64.8916435841361	0	0	0	TRUE
NM_200389	852	6622	-2.95834167517116	-2.71092501585843	-64.8763187059111	0	0	0	TRUE
NM_001003411	63416	51310	0.305606855978059	0.553023515290794	64.8694939133521	0	0	0	TRUE
NM_200907	3329	12388	-1.8957825125344	-1.64836585322166	-64.8634677034101	0	0	0	TRUE
NM_001100007	10893	4266	1.35244546518079	1.59986212449353	64.8624078851133	0	0	0	TRUE
NM_200876	24938	15394	0.695977614844454	0.943394274157188	64.8462463501667	0	0	0	TRUE
NM_213480	732	6272	-3.09901000583116	-2.85159334651843	-64.8153713579171	0	0	0	TRUE
NM_001003465	313	4960	-3.98610555834162	-3.73868889902889	-64.801576722825	0	0	0	TRUE
NM_173234	39009	69170	-0.826339441231653	-0.578922781918918	-64.8007509175189	0	0	0	TRUE
NM_001077744	1595	8534	-2.41966568654888	-2.17224902723615	-64.7890319775463	0	0	0	TRUE
NM_200202	836	6562	-2.97256074643754	-2.7251440871248	-64.7607015388731	0	0	0	TRUE
NM_001007402	25038	15496	0.692223467381298	0.939640126694033	64.7597044313146	0	0	0	TRUE
NM_200274	183	4506	-4.62193175995139	-4.37451510063865	-64.7291201658442	0	0	0	TRUE
NM_001004517	1473	8226	-2.48143364146453	-2.2340169821518	-64.7213483689971	0	0	0	TRUE
NM_001013474	4338	14388	-1.72976410646311	-1.48234744715037	-64.6982618871508	0	0	0	TRUE
NM_200867	114627	103166	0.151979320091652	0.399395979404386	64.6974063887043	0	0	0	TRUE
NM_201012	3660	13036	-1.83258570356716	-1.58516904425443	-64.6919890452364	0	0	0	TRUE
NM_001037708	727	6238	-3.10105628345456	-2.85363962414182	-64.6629017763124	0	0	0	TRUE
NM_001009986	174	4462	-4.68053130239541	-4.43311464308268	-64.6156680403706	0	0	0	TRUE
NM_200735	1718	8802	-2.35710133525608	-2.10968467594335	-64.6000029737891	0	0	0	TRUE
NM_001326291	2041	9554	-2.22682869443855	-1.97941203512581	-64.5889087518871	0	0	0	TRUE
NM_001077462	1685	8718	-2.37124861228478	-2.12383195297204	-64.5636559406906	0	0	0	TRUE
NM_001039497	2240	9998	-2.15814079473856	-1.91072413542582	-64.5436394505641	0	0	0	TRUE
NM_001020494	316	4936	-3.96534593097232	-3.71792927165958	-64.5173361761542	0	0	0	TRUE
NM_001256642	8862	22610	-1.35125676015295	-1.10384010084021	-64.490255917463	0	0	0	TRUE
NM_213239	3652	168	4.44215362720546	4.6895702865182	64.4469074550261	0	0	0	TRUE
NM_213332	2119	9710	-2.19608770793439	-1.94867104862165	-64.445255071187	0	0	0	TRUE
NM_001020523	7340	19924	-1.44065534794201	-1.19323868862928	-64.4350421760713	0	0	0	TRUE
NM_199690	5351	16280	-1.60522026555225	-1.35780360623951	-64.4142031183508	0	0	0	TRUE
NM_199901	741	6246	-3.07538712171474	-2.827970462402	-64.4081859891658	0	0	0	TRUE
NM_001002604	27643	52298	-0.919841580466368	-0.672424921153634	-64.3914810515504	0	0	0	TRUE
NM_001089384	2602	10772	-2.04959326778388	-1.80217660847114	-64.3893893584079	0	0	0	TRUE
NM_001126109	67288	55290	0.283330668894369	0.530747328207103	64.3778880818826	0	0	0	TRUE
NM_001004494	71802	59766	0.264699040224235	0.51211569953697	64.3762485264709	0	0	0	TRUE
NM_001002186	3743	212	4.14205887833676	4.3894755376495	64.3295839653397	0	0	0	TRUE
NM_200554	4804	15220	-1.66366030268527	-1.41624364337254	-64.3077788491309	0	0	0	TRUE
NM_001002514	395	5172	-3.71079771674579	-3.46338105743305	-64.2945568033125	0	0	0	TRUE
NM_001326466	346	5008	-3.85539061929589	-3.60797395998316	-64.2774071789966	0	0	0	TRUE
NM_001089382	3900	13446	-1.78563102559458	-1.53821436628184	-64.2762268217021	0	0	0	TRUE
NM_212905	11857	27624	-1.22018320687465	-0.972766547561916	-64.2628487272271	0	0	0	TRUE
NM_200742	24184	14856	0.703007163692286	0.950423823005021	64.2557733361836	0	0	0	TRUE
NM_001128726	3496	62	5.81729315911372	6.06470981842646	64.2553552803005	0	0	0	TRUE
NM_001291396	6239	17890	-1.51976667284572	-1.27235001353298	-64.2188008415394	0	0	0	TRUE
NM_131698	33902	23462	0.53104438557394	0.778461044886675	64.2001761421951	0	0	0	TRUE
NM_001201562	812	6414	-2.98167272125647	-2.73425606194374	-64.1389410551177	0	0	0	TRUE
NM_200823	17112	36068	-1.0757110391118	-0.828294379799069	-64.1116470853151	0	0	0	TRUE
NM_212991	7672	2230	1.78255901021046	2.0299756695232	64.1074410173622	0	0	0	TRUE
NM_200504	38403	27616	0.475714647464468	0.723131306777202	64.0851185719017	0	0	0	TRUE
NM_001080634	257	4678	-4.18605159715855	-3.93863493784581	-64.0403316446992	0	0	0	TRUE
NM_001007432	1839	9004	-2.29164457704222	-2.04422791772948	-64.032102033246	0	0	0	TRUE
NM_205719	646	5918	-3.1955036265	-2.94808696718726	-64.0107634141911	0	0	0	TRUE
NM_001002606	2990	11538	-1.94817577897559	-1.70075911966285	-64.0044530391659	0	0	0	TRUE
NM_194384	526	5548	-3.3988330830313	-3.15141642371857	-63.9582842132913	0	0	0	TRUE
NM_001002124	1313	7710	-2.55386394390951	-2.30644728459678	-63.8831122911269	0	0	0	TRUE
NM_200800	18780	10404	0.852058758598147	1.09947541791088	63.8320932912642	0	0	0	TRUE
NM_001083550	26731	17142	0.640978367341789	0.888395026654524	63.8287659587043	0	0	0	TRUE
NM_001014335	550	5604	-3.3489534320188	-3.10153677270606	-63.8120466220308	0	0	0	TRUE
NM_200394	634	5852	-3.20637502399908	-2.95895836468634	-63.7673029791395	0	0	0	TRUE
NM_001006013	7365	19814	-1.42776272686672	-1.18034606755398	-63.7048074756705	0	0	0	TRUE
NM_200745	32380	22196	0.544803277538797	0.792219936851532	63.6990905924002	0	0	0	TRUE
NM_001024419	16505	8602	0.940159102165248	1.18757576147798	63.6563059792288	0	0	0	TRUE
NM_200281	7826	20614	-1.39727746139569	-1.14986080208296	-63.6353429378825	0	0	0	TRUE
NM_001044753	7622	20254	-1.40996534339059	-1.16254868407786	-63.6331241651456	0	0	0	TRUE
NM_001001943	9470	23460	-1.30876668256012	-1.06135002324739	-63.6295944577514	0	0	0	TRUE
NM_001080034	20818	12120	0.78044177574971	1.02785843506244	63.6137885369865	0	0	0	TRUE
NM_001017865	4733	668	2.82483491426431	3.07225157357705	63.6129574914474	0	0	0	TRUE
NM_200385	4990	15442	-1.62974789742436	-1.38233123811163	-63.596706186506	0	0	0	TRUE
NM_001013479	1848	8960	-2.27753397552891	-2.03011731621617	-63.5898454838897	0	0	0	TRUE
NM_199666	3600	12718	-1.82080300227666	-1.57338634296393	-63.5527063285998	0	0	0	TRUE
NM_199746	92509	80970	0.192206251602951	0.439622910915685	63.5257849772444	0	0	0	TRUE
NM_001082837	44980	33926	0.406892320083884	0.654308979396619	63.5096298279882	0	0	0	TRUE
NM_001127308	1795	8824	-2.29744894688097	-2.05003228756823	-63.5048932043207	0	0	0	TRUE
NM_130918	14318	6922	1.04856913819328	1.29598579750601	63.4968297006992	0	0	0	TRUE
NM_200253	31424	21382	0.555470030578086	0.80288668989082	63.4789738169578	0	0	0	TRUE
NM_001327786	4126	13752	-1.73682572359158	-1.48940906427884	-63.475671078771	0	0	0	TRUE
NM_201097	8242	21304	-1.37005796493011	-1.12264130561738	-63.4589533985077	0	0	0	TRUE
NM_001012366	30947	20958	0.56229851289565	0.809715172208384	63.4558781916535	0	0	0	TRUE
NM_001003564	14432	7016	1.04055059081065	1.28796725012338	63.4427973705838	0	0	0	TRUE
NM_001173504	2035	9368	-2.20271228134761	-1.95529562203487	-63.4424366370916	0	0	0	TRUE
NM_001077576	947	6694	-2.82143222021815	-2.57401556090541	-63.420814093931	0	0	0	TRUE
NM_001007433	839	6396	-2.93042722304051	-2.68301056372777	-63.4090717663191	0	0	0	TRUE
NM_001007384	5011	15446	-1.62406283361075	-1.37664617429801	-63.4057944392722	0	0	0	TRUE
NM_001077162	6336	17896	-1.49799292097951	-1.25057626166677	-63.3690734686467	0	0	0	TRUE
NM_001146097	16487	34864	-1.08040919392942	-0.832992534616688	-63.33823840825	0	0	0	TRUE
NM_001045050	1001	6826	-2.76959844026287	-2.52218178095014	-63.3196268929318	0	0	0	TRUE
NM_001044976	6957	19002	-1.44961404738219	-1.20219738806945	-63.3004539287267	0	0	0	TRUE
NM_001111247	887	6514	-2.87653771009484	-2.62912105078211	-63.2943538967104	0	0	0	TRUE
NM_001030114	3317	12098	-1.86681764856129	-1.61940098924856	-63.2902532212824	0	0	0	TRUE
NM_207057	8716	22088	-1.34152469147216	-1.09410803215943	-63.2860557898269	0	0	0	TRUE
NM_001017888	8098	21012	-1.37557594147826	-1.12815928216552	-63.271748641012	0	0	0	TRUE
NM_001327885	9872	24060	-1.28522234291402	-1.03780568360129	-63.2663895711218	0	0	0	TRUE
NM_212849	568	5592	-3.29940152587075	-3.05198486655802	-63.2662112277917	0	0	0	TRUE
NM_001005991	746	6114	-3.03486901663173	-2.787452357319	-63.253512336733	0	0	0	TRUE
NM_001002557	11145	26184	-1.23228889089765	-0.984872231584913	-63.2110969455775	0	0	0	TRUE
NM_001039719	1552	8196	-2.40079142682412	-2.15337476751138	-63.1475336922402	0	0	0	TRUE
NM_199580	31444	21476	0.550059444897668	0.797476104210403	63.1304328739993	0	0	0	TRUE
NM_200912	17921	37060	-1.04821173868012	-0.800795079367383	-63.1300694465075	0	0	0	TRUE
NM_001143933	5391	16104	-1.57879426269024	-1.33137760337751	-63.1065354726341	0	0	0	TRUE
NM_001242938	2444	10224	-2.06464355112827	-1.81722689181553	-63.0892339341761	0	0	0	TRUE
NM_131700	5893	1278	2.20511442990461	2.45253108921735	63.0875149642145	0	0	0	TRUE
NM_213205	2026	9294	-2.19766547070959	-1.95024881139685	-63.0834025648204	0	0	0	TRUE
NM_001020743	2152	9576	-2.15374507438688	-1.90632841507414	-63.0694720210669	0	0	0	TRUE
NM_001044994	602	5668	-3.23500436615832	-2.98758770684558	-63.0504114205051	0	0	0	TRUE
NM_213520	2643	10644	-2.00979208538065	-1.76237542606791	-63.0253113451349	0	0	0	TRUE
NM_200880	196	4348	-4.4714263809121	-4.22400972159937	-63.0188609021476	0	0	0	TRUE
NM_001002128	8602	21826	-1.34330371881074	-1.095887059498	-62.9924276694269	0	0	0	TRUE
NM_001020714	881	6458	-2.87387351669357	-2.62645685738083	-62.9869058749947	0	0	0	TRUE
NM_001006078	1452	7930	-2.44927941259559	-2.20186275328286	-62.9815410331892	0	0	0	TRUE
NM_001037570	2488	10300	-2.04958594682734	-1.80216928751461	-62.9626751101398	0	0	0	TRUE
NM_001002605	626	5726	-3.19329310806673	-2.945876448754	-62.9407186385685	0	0	0	TRUE
NM_198072	1064	6940	-2.70543751196444	-2.4580208526517	-62.9177047662414	0	0	0	TRUE
NM_200966	18843	10598	0.83023664267796	1.07765330199069	62.9074924057214	0	0	0	TRUE
NM_200463	3029	11440	-1.91717356887038	-1.66975690955765	-62.9073724191807	0	0	0	TRUE
NM_001020647	1162	7190	-2.62938170192213	-2.3819650426094	-62.8827377567761	0	0	0	TRUE
NM_001002382	13390	6294	1.08910687691325	1.33652353622598	62.8818838274736	0	0	0	TRUE
NM_213057	7452	19792	-1.40921782603473	-1.161801166722	-62.8708255936772	0	0	0	TRUE
NM_173241	11212	26212	-1.22518378735765	-0.977767128044912	-62.8659896526489	0	0	0	TRUE
NM_001302232	628	5722	-3.18768303343156	-2.94026637411882	-62.8599895969158	0	0	0	TRUE
NM_001042735	1432	7864	-2.45723182907632	-2.20981516976359	-62.8587310699124	0	0	0	TRUE
NM_200464	18276	10142	0.849608168141813	1.09702482745455	62.855988245443	0	0	0	TRUE
NM_200027	73657	62178	0.24441842633316	0.491835085645895	62.841344652374	0	0	0	TRUE
NM_200207	2137	9508	-2.15355499528262	-1.90613833596989	-62.8409385644422	0	0	0	TRUE
NM_001128420	1610	8290	-2.36431141338113	-2.1168947540684	-62.8286691322679	0	0	0	TRUE
NM_200276	25805	49018	-0.925660990895217	-0.678244331582482	-62.8151291611845	0	0	0	TRUE
NM_001002874	6935	18862	-1.4435148701703	-1.19609821085756	-62.8132135827529	0	0	0	TRUE
NM_001077258	12933	5960	1.11767273255012	1.36508939186286	62.8085772294364	0	0	0	TRUE
NM_199892	12186	5410	1.17152414630313	1.41894080561587	62.7840517071019	0	0	0	TRUE
NM_001044847	635	5730	-3.17370664198474	-2.926289982672	-62.7567174371528	0	0	0	TRUE
NM_200896	6982	18928	-1.43880971678704	-1.1913930574743	-62.7266248806069	0	0	0	TRUE
NM_001013552	301	4668	-3.95496916894765	-3.70755250963491	-62.6788894440207	0	0	0	TRUE
NM_001126482	24541	47072	-0.939675114373394	-0.692258455060659	-62.6747713993532	0	0	0	TRUE
NM_200306	628	5698	-3.18161915743223	-2.93420249811949	-62.6644672437996	0	0	0	TRUE
NM_001126440	8443	2832	1.57593444868874	1.82335110800147	62.6084905808528	0	0	0	TRUE
NM_213385	6061	17232	-1.50746240733575	-1.26004574802302	-62.5503910797502	0	0	0	TRUE
NM_198840	13108	6126	1.0974303059438	1.34484696525654	62.5133806817925	0	0	0	TRUE
NM_205558	7258	19374	-1.4164778848558	-1.16906122554307	-62.5133248457681	0	0	0	TRUE
NM_001007447	491	5262	-3.4218163188512	-3.17439965953846	-62.4928011919173	0	0	0	TRUE
NM_001077610	1135	7066	-2.63820145171237	-2.39078479239964	-62.4733896778062	0	0	0	TRUE
NM_001326535	3827	322	3.57108130755388	3.81849796686661	62.4713191311228	0	0	0	TRUE
NM_001327904	3076	11464	-1.89798310630032	-1.65056644698758	-62.4569384510363	0	0	0	TRUE
NM_001080174	231	4400	-4.25153876699596	-4.00412210768323	-62.4284924683196	0	0	0	TRUE
NM_199952	6222	17498	-1.49173973321703	-1.24432307390429	-62.414689893077	0	0	0	TRUE
NM_200860	1318	7520	-2.51238229155695	-2.26496563224421	-62.4033111690634	0	0	0	TRUE
NM_001002211	904	6446	-2.83400951064436	-2.58659285133162	-62.4028344814669	0	0	0	TRUE
NM_001013459	7823	20338	-1.37838394422117	-1.13096728490844	-62.3731804635157	0	0	0	TRUE
NM_001114468	840	6266	-2.89908353670493	-2.6516668773922	-62.3659808867447	0	0	0	TRUE
NM_194392	8932	3176	1.49177233867952	1.73918899799225	62.3261327029253	0	0	0	TRUE
NM_001025453	36971	65258	-0.819760706594815	-0.57234404728208	-62.2967305701314	0	0	0	TRUE
NM_199724	39103	28716	0.44542449329025	0.692841152602985	62.284100707926	0	0	0	TRUE
NM_001128570	491	5230	-3.41301601681961	-3.16559935750688	-62.2245895964036	0	0	0	TRUE
NM_201164	990	6654	-2.74872143591589	-2.50130477660316	-62.223997592762	0	0	0	TRUE
NM_130966	670	5766	-3.10533783614977	-2.85792117683704	-62.215481830662	0	0	0	TRUE
NM_001004554	59358	96920	-0.707351921972913	-0.459935262660178	-62.2151117147182	0	0	0	TRUE
NM_001002504	52640	41652	0.337773718072802	0.585190377385536	62.1893304387737	0	0	0	TRUE
NM_001045462	2330	9836	-2.07774178005444	-1.8303251207417	-62.1852105999312	0	0	0	TRUE
NM_001006079	5282	1012	2.38387501147278	2.63129167078552	62.1262472012282	0	0	0	TRUE
NM_001002684	9187	22636	-1.30095330873666	-1.05353664942392	-62.1259822468087	0	0	0	TRUE
NM_200925	26260	49470	-0.913686983265736	-0.666270323953001	-62.1188766366913	0	0	0	TRUE
NM_001030264	1249	7308	-2.54870315701953	-2.3012864977068	-62.1117035234972	0	0	0	TRUE
NM_001077724	819	6172	-2.91380270492973	-2.66638604561699	-62.081440489654	0	0	0	TRUE
NM_201004	16019	8444	0.923785605267849	1.17120226458058	62.0231374962794	0	0	0	TRUE
NM_001002387	13201	6256	1.07733480276492	1.32475146207766	62.0129312078111	0	0	0	TRUE
NM_001139479	3247	76	5.4169641558425	5.66438081515524	61.9919056812634	0	0	0	TRUE
NM_001007197	33664	23752	0.503157611305646	0.750574270618381	61.9814898476272	0	0	0	TRUE
NM_194395	5356	1062	2.33437219452016	2.58178885383289	61.9118110961085	0	0	0	TRUE
NM_001017677	396	4892	-3.62685206844778	-3.37943540913504	-61.9083924682544	0	0	0	TRUE
NM_200945	9180	3380	1.44147090713162	1.68888756644436	61.8952131402463	0	0	0	TRUE
NM_001044914	1176	7088	-2.59149054371865	-2.34407388440592	-61.8466744512875	0	0	0	TRUE
NM_001111197	1286	7364	-2.51759898402196	-2.27018232470922	-61.838937591436	0	0	0	TRUE
NM_198980	717	5854	-3.02937772170685	-2.78196106239411	-61.8308201800303	0	0	0	TRUE
NM_001024429	28143	52174	-0.890554918223332	-0.643138258910597	-61.8269737094851	0	0	0	TRUE
NM_001099343	987	6594	-2.74003189721399	-2.49261523790126	-61.8206467415022	0	0	0	TRUE
NM_001089478	2416	9964	-2.04410456691576	-1.79668790760302	-61.797478002232	0	0	0	TRUE
NM_131140	3440	190	4.17833724125851	4.42575390057125	61.7908729892878	0	0	0	TRUE
NM_001024462	731	5888	-3.00983436010458	-2.76241770079184	-61.7833816071015	0	0	0	TRUE
NM_001346244	377	4814	-3.67459971320583	-3.4271830538931	-61.7673628399977	0	0	0	TRUE
NM_205661	619	5558	-3.1665545199863	-2.91913786067356	-61.7330299446793	0	0	0	TRUE
NM_001111239	2519	10176	-2.01424754855011	-1.76683088923738	-61.7322332157142	0	0	0	TRUE
NM_199930	13107	29034	-1.14740583343258	-0.899989174119846	-61.7274057612716	0	0	0	TRUE
NM_213256	212	4254	-4.32668386339747	-4.07926720408474	-61.7269430789602	0	0	0	TRUE
NM_001277234	8085	20654	-1.35310153243714	-1.1056848731244	-61.7206302697641	0	0	0	TRUE
NM_001045274	3310	11822	-1.83657100355631	-1.58915434424358	-61.7182158829019	0	0	0	TRUE
NM_001004677	3832	12864	-1.74716984544275	-1.49975318613001	-61.7076369371849	0	0	0	TRUE
NM_183069	8891	22036	-1.30944477006781	-1.06202811075507	-61.7001849104872	0	0	0	TRUE
NM_213020	6634	1790	1.8899194246364	2.13733608394914	61.6088512935184	0	0	0	TRUE
NM_001077376	8648	3052	1.50261156090012	1.75002822021285	61.5936454963267	0	0	0	TRUE
NM_213185	81258	70318	0.208615818393309	0.456032477706043	61.582106740803	0	0	0	TRUE
NM_001080028	4079	466	3.12981364713824	3.37723030645098	61.575157480587	0	0	0	TRUE
NM_001039985	590	5452	-3.20799870255601	-2.96058204324327	-61.5658187712126	0	0	0	TRUE
NM_001001400	2954	11066	-1.90539209767804	-1.6579754383653	-61.5595008803119	0	0	0	TRUE
NM_001130073	5328	1068	2.31868243538371	2.56609909469644	61.5416034019503	0	0	0	TRUE
NM_001004675	2356	9790	-2.0549693206606	-1.80755266134786	-61.5100012998565	0	0	0	TRUE
NM_001017652	564	5366	-3.25007998686173	-3.00266332754899	-61.4963858792072	0	0	0	TRUE
NM_001109720	4754	14604	-1.61914976549245	-1.37173310617972	-61.4855629013865	0	0	0	TRUE
NM_001003530	2674	10466	-1.96863879352136	-1.72122213420863	-61.4735789421387	0	0	0	TRUE
NM_001161336	19738	11568	0.770836355277073	1.01825301458981	61.4649319921622	0	0	0	TRUE
NM_001025528	135	3962	-4.87519756783866	-4.62778090852592	-61.4530990798986	0	0	0	TRUE
NM_200646	38037	66468	-0.805256479834696	-0.557839820521962	-61.432810893542	0	0	0	TRUE
NM_001017759	4472	14054	-1.65198871038065	-1.40457205106791	-61.410072580839	0	0	0	TRUE
NM_001013519	1426	7644	-2.42235379653357	-2.17493713722083	-61.3648537989337	0	0	0	TRUE
NM_199592	15803	8366	0.917588558743269	1.165005218056	61.3434131404557	0	0	0	TRUE
NM_213446	9615	23184	-1.26977073732967	-1.02235407801694	-61.3432542804343	0	0	0	TRUE
NM_001082838	49707	39066	0.347535489616924	0.594952148929658	61.3356020774114	0	0	0	TRUE
NM_001326487	3605	276	3.70725908735002	3.95467574666275	61.3301210840219	0	0	0	TRUE
NM_001198864	213	4212	-4.30558010079988	-4.05816344148714	-61.3275762544593	0	0	0	TRUE
NM_199706	13133	6288	1.06252338916125	1.30994004847398	61.3186378085693	0	0	0	TRUE
NM_001003998	1535	7898	-2.36324871220281	-2.11583205289007	-61.3056913226986	0	0	0	TRUE
NM_001004626	398	4828	-3.60058534021137	-3.35316868089864	-61.3024658468534	0	0	0	TRUE
NM_001003886	1511	7840	-2.37534999383774	-2.12793333452501	-61.3008239834209	0	0	0	TRUE
NM_001024390	5458	15878	-1.54058490168586	-1.29316824237313	-61.2681360184001	0	0	0	TRUE
NM_214749	1546	7918	-2.35659574810525	-2.10917908879251	-61.2608410354836	0	0	0	TRUE
NM_001077746	580	5384	-3.21455360459538	-2.96713694528265	-61.2465183300543	0	0	0	TRUE
NM_131857	21103	12762	0.725593667736955	0.97301032704969	61.2091791624021	0	0	0	TRUE
NM_201460	130616	121568	0.103568110542778	0.350984769855512	61.2063400543213	0	0	0	TRUE
NM_200910	7123	18864	-1.40507872803007	-1.15766206871734	-61.2042877433089	0	0	0	TRUE
NM_200999	23305	14654	0.669344992086868	0.916761651399603	61.1990044344405	0	0	0	TRUE
NM_001017623	214	4196	-4.29333197617612	-4.04591531686339	-61.1559022597948	0	0	0	TRUE
NM_001083551	747	5854	-2.97024259761951	-2.72282593830678	-61.1398356665162	0	0	0	TRUE
NM_001029958	9769	23396	-1.25997910026043	-1.0125624409477	-61.1365744469761	0	0	0	TRUE
NM_001128229	2855	10786	-1.91759728826035	-1.67018062894762	-61.0937130337345	0	0	0	TRUE
NM_205665	1628	8086	-2.31232550400545	-2.06490884469271	-61.0747041368023	0	0	0	TRUE
NM_198143	61333	50534	0.279409139227498	0.526825798540233	61.0493529386568	0	0	0	TRUE
NM_200602	1379	7484	-2.4401871017268	-2.19277044241407	-61.0281893379459	0	0	0	TRUE
NM_001102629	319	4538	-3.83042827990747	-3.58301162059473	-61.0269527187298	0	0	0	TRUE
NM_198814	3837	12756	-1.73312533264947	-1.48570867333673	-61.0209460721822	0	0	0	TRUE
NM_131510	3112	11304	-1.86091940534775	-1.61350274603501	-61.0175385670816	0	0	0	TRUE
NM_212795	894	6236	-2.80227419151447	-2.55485753220173	-60.9591738118166	0	0	0	TRUE
NM_200744	3905	12868	-1.7203933876234	-1.47297672831066	-60.8972600594368	0	0	0	TRUE
NM_001089453	835	6068	-2.86137298288562	-2.61395632357288	-60.89654389967	0	0	0	TRUE
NM_001012247	10591	24712	-1.2223729613533	-0.974956302040561	-60.8946830973974	0	0	0	TRUE
NM_001044951	1874	8622	-2.20190160951931	-1.95448495020657	-60.8472275455629	0	0	0	TRUE
NM_001310037	461	4974	-3.43156785178757	-3.18415119247483	-60.8422850918886	0	0	0	TRUE
NM_205686	3499	12054	-1.7844974002146	-1.53708074090186	-60.8251771237072	0	0	0	TRUE
NM_001161597	7039	2090	1.75186754372762	1.99928420304035	60.7998661674539	0	0	0	TRUE
NM_213495	4347	13706	-1.65671559138321	-1.40929893207048	-60.7992247278561	0	0	0	TRUE
NM_199716	8924	21890	-1.29450953582417	-1.04709287651143	-60.7877562938873	0	0	0	TRUE
NM_200587	39425	29412	0.422705864977239	0.670122524289974	60.7280231454424	0	0	0	TRUE
NM_001030276	51213	40706	0.331268611884918	0.578685271197652	60.7268902037523	0	0	0	TRUE
NM_001045426	2068	9038	-2.12776737135607	-1.88035071204334	-60.7098434010786	0	0	0	TRUE
NM_199741	8231	20688	-1.32965455806148	-1.08223789874875	-60.7076816993032	0	0	0	TRUE
NM_001025175	1693	8186	-2.27357669354744	-2.02616003423471	-60.7043089474104	0	0	0	TRUE
NM_001045140	3408	220	3.95334990670118	4.20076656601391	60.6971450801532	0	0	0	TRUE
NM_001077722	3468	11970	-1.78724734860903	-1.5398306892963	-60.6923731851151	0	0	0	TRUE
NM_200529	1281	7194	-2.48952368379373	-2.242107024481	-60.659490724925	0	0	0	TRUE
NM_001002731	2190	9298	-2.08598955603043	-1.83857289671769	-60.6462704892828	0	0	0	TRUE
NM_001256634	7535	19470	-1.36957346712247	-1.12215680780973	-60.6446540883803	0	0	0	TRUE
NM_200797	7034	18592	-1.40226473377922	-1.15484807446649	-60.6432672738454	0	0	0	TRUE
NM_001045069	15790	8456	0.900963889364917	1.14838054867765	60.6175540428555	0	0	0	TRUE
NM_213455	24932	16190	0.622895632220956	0.870312291533691	60.5780395919473	0	0	0	TRUE
NM_001099739	3719	12444	-1.74246364692239	-1.49504698760966	-60.5507862747322	0	0	0	TRUE
NM_001243034	2236	9382	-2.06897531265279	-1.82155865334006	-60.534073963063	0	0	0	TRUE
NM_001083818	15585	32674	-1.06798492751136	-0.820568268198626	-60.5319910326771	0	0	0	TRUE
NM_001025478	8923	21830	-1.29071138530941	-1.04329472599667	-60.524012998104	0	0	0	TRUE
NM_200170	6149	16990	-1.4662621405911	-1.21884548127836	-60.5092605084269	0	0	0	TRUE
NM_205723	2010	8874	-2.14238905175393	-1.8949723924412	-60.4708589946805	0	0	0	TRUE
NM_199753	12904	6222	1.05236804362126	1.299784702934	60.4166684199159	0	0	0	TRUE
NM_001013556	5644	1304	2.11377411836619	2.36119077767892	60.3891969035947	0	0	0	TRUE
NM_001045307	1073	6634	-2.6282289360315	-2.38081227671876	-60.3852553839595	0	0	0	TRUE
NM_001083840	4033	13026	-1.69146882093042	-1.44405216161769	-60.3686964378676	0	0	0	TRUE
NM_199800	8153	20478	-1.32867190014085	-1.08125524082811	-60.3541869669496	0	0	0	TRUE
NM_001347683	7733	19742	-1.35216803394	-1.10475137462727	-60.3012607349084	0	0	0	TRUE
NM_201162	1442	7538	-2.38611063042353	-2.1386939711108	-60.2999469791237	0	0	0	TRUE
NM_001305567	6260	1660	1.91497941558569	2.16239607489843	60.286305797555	0	0	0	TRUE
NM_200645	4059	13062	-1.68617956821167	-1.43876290889893	-60.2858739377914	0	0	0	TRUE
NM_001002567	1995	8804	-2.14177039878185	-1.89435373946911	-60.218667699541	0	0	0	TRUE
NM_001080990	6540	1830	1.83744698721404	2.08486364652678	60.21408013631	0	0	0	TRUE
NM_131095	930	6238	-2.74578093137876	-2.49836427206602	-60.2073334457749	0	0	0	TRUE
NM_200006	3640	12224	-1.74770609294969	-1.50028943363696	-60.1688796622038	0	0	0	TRUE
NM_001025498	389	4666	-3.58434424699801	-3.33692758768527	-60.142332209762	0	0	0	TRUE
NM_001004578	13914	29920	-1.10457294940784	-0.857156290095104	-60.1247116335411	0	0	0	TRUE
NM_001128235	261	4232	-4.01921791554414	-3.77180125623141	-60.0419487741948	0	0	0	TRUE
NM_001002087	2846	10600	-1.89705669781144	-1.64964003849871	-60.0330954022598	0	0	0	TRUE
NM_131290	10502	4482	1.22844954681785	1.47586620613058	60.027664254739	0	0	0	TRUE
NM_214808	3872	12652	-1.7082146032428	-1.46079794393006	-60.0112243446096	0	0	0	TRUE
